complexity,cost,feature_complexity,feature_cost,freqs
7.0,0.256095,2,0.17667973463924092,168
6.0,0.06088,3,0.09347981421936408,151
9.0,0.03044,6,0.08840657377634872,89
4.0,0.12176,2,0.10362629510539481,80
3.0,0.452689,1,0.24072152302825955,27
10.0,0.0,9,0.08333333333333336,15
7.0,0.06088,3,0.09347981421936408,14
8.0,0.248485,5,0.17414311441773322,6
9.0,0.05327,6,0.0909431939978564,5
9.0,0.03044,6,0.08840657377634872,3
7.0,0.12176,5,0.09855305466237944,1
12.0,0.02283,9,0.08586995355484105,1
13.0,0.112652,8,0.1323981679357134,1
