complexity,cost,feature_complexity,feature_cost,freqs
1.0,1.964078,1,0.4106797941347049,310
3.0,1.0,2,0.25,109
6.0,0.964078,8,0.16067979413470485,32
6.0,0.0,8,0.08333333333333334,31
3.0,1.964078,2,0.32734646080137153,20
4.0,0.964078,2,0.2440131274680382,12
5.0,1.482039,5,0.2470065637340191,3
6.0,0.964078,10,0.20234646080137153,2
5.0,0.964078,5,0.20234646080137153,2
5.0,1.464078,5,0.2440131274680382,2
5.0,0.482039,5,0.16367323040068577,2
14.0,0.0,24,0.0,2
5.0,1.464078,5,0.2440131274680382,1
8.0,0.723059,12,0.12050984560102863,1
3.0,1.0,2,0.2470065637340191,1
5.0,1.0,5,0.21082403035043037,1
5.0,1.482039,5,0.2470065637340191,1
7.0,1.0,8,0.16666666666666669,1
8.0,1.60874,7,0.3596425302644106,1
7.0,0.723059,9,0.1621765122676953,1
