complexity,cost,feature_complexity,feature_cost,freqs
12.0,0.843607,4,0.1892387730404296,
10.0,1.287595,3,0.25751898759193403,
13.0,0.305556,6,0.061111111111111116,
13.0,0.546576,5,0.15751898759193403,
12.0,0.5,5,0.1,
12.0,0.546576,5,0.10931504935152257,
13.0,0.665058,4,0.1892387730404296,
11.0,0.305556,5,0.061111111111111116,
10.0,0.546576,4,0.10931504935152257,
12.0,0.305556,5,0.061111111111111116,
11.0,0.5,4,0.1,
12.0,0.546576,4,0.15751898759193403,
13.0,0.305556,5,0.061111111111111116,
11.0,0.546576,4,0.15751898759193403,
12.0,0.5,4,0.1,
13.0,0.546576,4,0.10931504935152257,
12.0,0.843607,3,0.1892387730404296,
14.0,0.305556,6,0.061111111111111116,
14.0,0.611112,5,0.12222222222222223,
14.0,0.546576,5,0.157518987591934,
13.0,0.546576,5,0.10931504935152257,
12.0,0.932257,4,0.20247644395000977,
14.0,0.305556,5,0.061111111111111116,
12.0,0.546576,4,0.10931504935152257,
13.0,0.305556,5,0.061111111111111116,
12.0,0.546576,4,0.157518987591934,
12.0,0.611112,4,0.12222222222222223,
14.0,0.305556,5,0.061111111111111116,
12.0,0.611112,4,0.12222222222222223,
16.0,0.546576,4,0.157518987591934,
13.0,0.546576,4,0.10931504935152257,
12.0,0.932257,3,0.20247644395000977,
14.0,0.546576,5,0.10931504935152257,
13.0,0.787595,4,0.15751898759193403,
12.0,0.546576,4,0.10931504935152257,
13.0,0.546576,4,0.10931504935152257,
13.0,0.787595,3,0.15751898759193403,
13.0,0.305556,6,0.061111111111111116,
12.0,0.546576,5,0.10931504935152257,
13.0,0.546576,5,0.157518987591934,
13.0,0.5,5,0.1,
13.0,0.843607,4,0.18923877304042963,
12.0,0.305556,5,0.061111111111111116,
11.0,0.5,4,0.1,
11.0,0.305556,5,0.061111111111111116,
11.0,0.546576,4,0.157518987591934,
11.0,0.546576,4,0.10931504935152257,
12.0,0.305556,5,0.061111111111111116,
11.0,0.546576,4,0.10931504935152257,
14.0,0.546576,4,0.157518987591934,
12.0,0.5,4,0.1,
12.0,0.843607,3,0.18923877304042963,
9.0,0.611112,5,0.12222222222222223,
9.0,0.805556,4,0.16111111111111112,
7.0,0.611112,4,0.12222222222222223,
9.0,0.611112,4,0.12222222222222223,
8.0,0.805556,3,0.16111111111111112,
12.0,0.546576,5,0.15751898759193403,
11.0,0.787595,4,0.25392686407275694,
11.0,0.546576,4,0.15751898759193403,
10.0,0.546576,4,0.15751898759193403,
12.0,0.787595,3,0.25392686407275694,
11.0,0.932257,4,0.2024764439500098,
10.0,0.932257,3,0.2024764439500098,
14.0,0.305556,6,0.061111111111111116,
14.0,0.546576,5,0.10931504935152257,
14.0,0.611112,5,0.12222222222222223,
14.0,0.546576,5,0.15751898759193403,
14.0,0.932257,4,0.2024764439500098,
15.0,0.305556,5,0.061111111111111116,
13.0,0.546576,4,0.15751898759193403,
13.0,0.305556,5,0.061111111111111116,
12.0,0.611112,4,0.12222222222222223,
14.0,0.546576,4,0.10931504935152257,
13.0,0.305556,5,0.061111111111111116,
12.0,0.546576,4,0.10931504935152257,
12.0,0.611112,4,0.12222222222222223,
13.0,0.546576,4,0.15751898759193403,
13.0,0.932257,3,0.2024764439500098,
12.0,0.546576,5,0.157518987591934,
11.0,0.787595,4,0.25392686407275694,
11.0,0.546576,4,0.157518987591934,
10.0,0.546576,4,0.157518987591934,
11.0,0.787595,3,0.25392686407275694,
10.0,0.5,5,0.1,
10.0,0.805556,4,0.16111111111111112,
10.0,0.5,4,0.1,
8.0,0.5,4,0.1,
9.0,0.805556,3,0.16111111111111112,
12.0,0.843607,4,0.18923877304042963,
10.0,0.843607,3,0.18923877304042963,
14.0,0.546576,5,0.10931504935152257,
13.0,0.787595,4,0.15751898759193403,
14.0,0.546576,4,0.10931504935152257,
13.0,0.546576,4,0.10931504935152257,
13.0,0.787595,3,0.15751898759193403,
11.0,0.932257,4,0.20247644395000977,
9.0,0.932257,3,0.20247644395000977,
11.0,0.843607,4,0.1892387730404296,
10.0,0.843607,3,0.1892387730404296,
9.0,1.287595,3,0.25751898759193403,
13.0,0.24102,7,0.09640787648082291,
12.0,0.482039,6,0.14461181472123436,
12.0,0.546576,6,0.15751898759193403,
11.0,0.482039,6,0.19281575296164583,
12.0,0.867721,5,0.2377732093197216,
12.0,0.482039,6,0.19281575296164583,
10.0,0.723059,5,0.2892236294424687,
13.0,0.435464,6,0.1352967653697118,
11.0,0.74102,5,0.19640787648082292,
13.0,0.77907,5,0.22453553841014143,
11.0,0.482039,6,0.14461181472123436,
10.0,0.723059,5,0.19281575296164583,
12.0,0.867721,5,0.23777320931972157,
12.0,0.600522,5,0.2245355384101414,
