complexity,cost,feature_complexity,feature_cost,freqs
14.0,0.0,8,0.0,331.0
12.0,0.24669,7,0.04933792900169434,100.0
13.0,0.21618,7,0.043236074270557034,83.0
13.0,0.24669,7,0.09867585800338868,11.0
13.0,0.563077,6,0.13265706013312584,7.0
13.0,0.24669,7,0.0986758580033887,7.0
11.0,0.493379,6,0.19735171600677742,4.0
13.0,0.28382,7,0.05676392572944297,4.0
11.0,0.5,6,0.1,2.0
13.0,0.616814,6,0.1406235839706041,2.0
12.0,0.24669,7,0.04933792900169434,1.0
10.0,0.493379,6,0.09867585800338868,1.0
13.0,0.563077,6,0.13265706013312584,1.0
13.0,0.616814,6,0.1406235839706041,1.0
9.0,0.993379,5,0.19867585800338872,1.0
12.0,0.0,7,0.0,1.0
12.0,0.24669,6,0.09867585800338868,1.0
11.0,0.28382,6,0.05676392572944297,1.0
11.0,0.24669,6,0.04933792900169434,1.0
12.0,0.616814,5,0.1406235839706041,
14.0,0.0,7,0.0,
12.0,0.21618,6,0.043236074270557034,
12.0,0.24669,6,0.0986758580033887,
12.0,0.24669,6,0.04933792900169434,
12.0,0.563077,5,0.13265706013312584,
13.0,0.24669,6,0.04933792900169434,
11.0,0.493379,5,0.09867585800338868,
13.0,0.0,7,0.0,
12.0,0.24669,6,0.04933792900169434,
12.0,0.24669,6,0.0986758580033887,
13.0,0.28382,6,0.05676392572944297,
13.0,0.616814,5,0.1406235839706041,
13.0,0.21618,6,0.043236074270557034,
12.0,0.5,5,0.1,
15.0,0.24669,6,0.09867585800338868,
13.0,0.493379,5,0.19735171600677742,
13.0,0.563077,5,0.13265706013312584,
12.0,0.0,7,0.0,
11.0,0.24669,6,0.04933792900169434,
12.0,0.21618,6,0.043236074270557034,
11.0,0.24669,6,0.09867585800338868,
12.0,0.563077,5,0.13265706013312584,
12.0,0.24669,6,0.0986758580033887,
12.0,0.493379,5,0.19735171600677742,
14.0,0.28382,6,0.05676392572944297,
14.0,0.5,5,0.1,
12.0,0.616814,5,0.1406235839706041,
13.0,0.24669,6,0.04933792900169434,
12.0,0.493379,5,0.09867585800338868,
13.0,0.563077,5,0.13265706013312584,
12.0,0.616814,5,0.1406235839706041,
11.0,0.993379,4,0.19867585800338872,
14.0,0.0,7,0.0,
12.0,0.24669,6,0.09867585800338868,
12.0,0.28382,6,0.05676392572944297,
12.0,0.24669,6,0.04933792900169434,
12.0,0.616814,5,0.1406235839706041,
11.0,0.0,6,0.0,
9.0,0.24669,5,0.04933792900169434,
12.0,0.0,6,0.0,
11.0,0.28382,5,0.05676392572944297,
13.0,0.24669,5,0.09867585800338868,
12.0,0.0,6,0.0,
10.0,0.24669,5,0.09867585800338868,
14.0,0.28382,5,0.05676392572944297,
13.0,0.24669,5,0.04933792900169434,
11.0,0.616814,4,0.1406235839706041,
12.0,0.0,7,0.0,
11.0,0.21618,6,0.043236074270557034,
12.0,0.24669,6,0.0986758580033887,
11.0,0.24669,6,0.04933792900169434,
12.0,0.563077,5,0.13265706013312584,
10.0,0.0,6,0.0,
9.0,0.24669,5,0.04933792900169434,
11.0,0.0,6,0.0,
10.0,0.24669,5,0.0986758580033887,
11.0,0.21618,5,0.043236074270557034,
11.0,0.0,6,0.0,
10.0,0.21618,5,0.043236074270557034,
11.0,0.24669,5,0.0986758580033887,
12.0,0.24669,5,0.04933792900169434,
11.0,0.563077,4,0.13265706013312584,
13.0,0.24669,6,0.04933792900169434,
11.0,0.493379,5,0.09867585800338868,
11.0,0.24669,5,0.04933792900169434,
12.0,0.24669,5,0.04933792900169434,
12.0,0.493379,4,0.09867585800338868,
11.0,0.0,7,0.0,
10.0,0.24669,6,0.04933792900169434,
11.0,0.24669,6,0.0986758580033887,
11.0,0.28382,6,0.05676392572944297,
12.0,0.616814,5,0.1406235839706041,
10.0,0.0,6,0.0,
10.0,0.28382,5,0.05676392572944297,
12.0,0.0,6,0.0,
10.0,0.24669,5,0.0986758580033887,
