complexity,cost,feature_cost,freqs
6.0,0.041696,0.1701411990833149,151
7.0,0.187231,0.21463422541517524,143
4.0,0.083392,0.17709026391661128,88
3.0,0.333407,0.26654001149392453,65
9.0,0.020848,0.1666666666666667,63
7.0,0.041696,0.1701411990833149,15
10.0,0.0,0.16319213425001852,14
9.0,0.041696,0.1684039328749908,7
8.0,0.187231,0.21289695920685114,4
9.0,0.020848,0.1666666666666667,4
9.0,0.020848,0.1666666666666667,2
9.0,0.020848,0.1666666666666667,1
11.0,0.103959,0.19235393229551806,1
