complexity,cost,feature_cost,freqs
1.0,1.964078,0.5,310
3.0,1.0,0.5,109
6.0,0.964078,0.0,32
6.0,0.0,0.5,31
3.0,1.964078,0.0,20
4.0,0.964078,0.5,12
5.0,1.482039,0.0,3
6.0,0.964078,0.25,2
5.0,0.964078,0.25,2
5.0,1.464078,0.0,2
5.0,0.482039,0.5,2
14.0,0.0,0.0,2
5.0,1.464078,0.0,1
8.0,0.723059,0.0,1
3.0,1.0,0.48203938240411454,1
5.0,1.0,0.26494418210258214,1
5.0,1.482039,0.0,1
7.0,1.0,0.0,1
8.0,1.60874,0.46898913498785544,1
7.0,0.723059,0.25,1
