complexity,cost,feature_cost
14.0,0.0,0.0
12.0,0.24102,0.04016994853367621
14.0,0.305556,0.05092592592592594
13.0,0.24102,0.08033989706735242
13.0,0.626701,0.11780444403241558
13.0,0.24102,0.08033989706735242
11.0,0.482039,0.16067979413470485
13.0,0.194444,0.03240740740740741
11.0,0.5,0.08333333333333334
13.0,0.538051,0.10677305160776546
12.0,0.24102,0.04016994853367621
10.0,0.482039,0.08033989706735242
13.0,0.626701,0.11780444403241558
13.0,0.359502,0.10677305160776542
9.0,0.982039,0.16367323040068577
12.0,0.0,0.02546296296296297
12.0,0.24102,0.10580286003031539
11.0,0.194444,0.05787037037037038
11.0,0.24102,0.06563291149663919
12.0,0.359502,0.13223601457072837
14.0,0.0,0.05826121522547058
12.0,0.305556,0.10918714115139651
12.0,0.24102,0.13860111229282301
12.0,0.24102,0.09843116375914679
12.0,0.626701,0.17606565925788614
13.0,0.24102,0.08913544429552975
11.0,0.482039,0.12930539282920597
13.0,0.0,0.07638888888888891
12.0,0.24102,0.11655883742256512
12.0,0.24102,0.15672878595624132
13.0,0.194444,0.10879629629629632
13.0,0.538051,0.18316194049665438
13.0,0.305556,0.11050543988826594
12.0,0.5,0.14291284729567336
15.0,0.24102,0.1534156550078624
13.0,0.482039,0.2337555520752148
13.0,0.626701,0.18793986521480938
12.0,0.0,0.09843116375914679
11.0,0.24102,0.13860111229282301
12.0,0.305556,0.14935708968507272
11.0,0.24102,0.17877106082649924
12.0,0.626701,0.21623560779156234
12.0,0.24102,0.14265967761561268
12.0,0.482039,0.22299957468296513
14.0,0.194444,0.13693201059506102
14.0,0.5,0.18785793652098695
12.0,0.538051,0.1831171978767867
13.0,0.24102,0.1534156550078624
12.0,0.482039,0.19358560354153861
13.0,0.626701,0.20129415000121612
14.0,0.538051,0.2072274600554431
11.0,0.982039,0.2534027960389931
14.0,0.0,0.06224863037555806
12.0,0.24102,0.14258852744291048
12.0,0.194444,0.09465603778296547
12.0,0.24102,0.10241857890923428
12.0,0.359502,0.16902168198332346
11.0,0.0,0.12050984560102863
9.0,0.24102,0.16067979413470485
12.0,0.0,0.13863751926444695
11.0,0.194444,0.17104492667185436
13.0,0.24102,0.21566428538342045
12.0,0.0,0.16067979413470485
10.0,0.24102,0.2410196912020573
14.0,0.194444,0.19918064097061908
13.0,0.24102,0.21566428538342047
13.0,0.538051,0.2694760904310012
12.0,0.0,0.016203703703703706
11.0,0.305556,0.06712962962962964
12.0,0.24102,0.09654360077105613
11.0,0.24102,0.05637365223737992
12.0,0.626701,0.13400814773611927
10.0,0.0,0.04166666666666667
9.0,0.24102,0.08183661520034288
11.0,0.0,0.0925925925925926
10.0,0.24102,0.17293248965994504
11.0,0.305556,0.12670914359196964
11.0,0.0,0.1146348674628505
10.0,0.305556,0.16556079338877644
11.0,0.24102,0.15886338131931638
12.0,0.24102,0.16961935871156608
11.0,0.626701,0.21749785370491984
13.0,0.24102,0.08702591876058159
11.0,0.482039,0.1271958672942578
11.0,0.24102,0.1634148076494705
12.0,0.24102,0.1854570825197284
12.0,0.482039,0.24044157376844397
11.0,0.0,0.10241857890923428
10.0,0.24102,0.1425885274429105
11.0,0.24102,0.1827584759765867
11.0,0.194444,0.1348259863166417
12.0,0.538051,0.20919163051699977
10.0,0.0,0.12788154187219725
10.0,0.194444,0.16028894927960463
12.0,0.0,0.16067979413470487
10.0,0.24102,0.2410196912020573
11.0,0.24102,0.19155402320476403
10.0,0.0,0.2008497426683811
9.0,0.24102,0.24101969120205732
11.0,0.24102,0.24507825652484694
13.0,0.194444,0.23935058950429527
10.0,0.538051,0.28553577678602093
14.0,0.305556,0.1510321813275308
14.0,0.5,0.18343958873493824
14.0,0.305556,0.2092933965530014
13.0,0.305556,0.2494633450866776
11.0,0.5,0.2879641919225918
12.0,0.24102,0.14429371512759867
12.0,0.482039,0.2246336121949511
11.0,0.24102,0.16975667809056164
11.0,0.24102,0.2427248788867455
9.0,0.482039,0.2869533927432114
11.0,0.626701,0.19262030923919923
10.0,0.626701,0.291051472998346
13.0,0.0,0.04861111111111112
12.0,0.24102,0.08878105964478733
12.0,0.305556,0.09953703703703705
11.0,0.24102,0.12895100817846356
12.0,0.626701,0.16641555514352668
12.0,0.0,0.07407407407407408
10.0,0.24102,0.15441397114142652
13.0,0.0,0.1068723263365817
11.0,0.305556,0.15779825226250763
12.0,0.24102,0.13774655540664085
11.0,0.0,0.12500000000000003
10.0,0.24102,0.16516994853367625
12.0,0.305556,0.15911655099937705
13.0,0.24102,0.20202676611897352
11.0,0.626701,0.23655097632592048
14.0,0.24102,0.1365311740013299
13.0,0.482039,0.21687107106868236
14.0,0.24102,0.1947923892268005
13.0,0.24102,0.21292006289021884
13.0,0.482039,0.28994682900919233
13.0,0.194444,0.07032164356526015
12.0,0.5,0.12124756949118608
11.0,0.194444,0.09578460652822311
12.0,0.194444,0.14671053245414906
9.0,0.5,0.18082708345352608
13.0,0.538051,0.16043567746171572
11.0,0.538051,0.23682456635060464
12.0,0.24102,0.1365311740013299
11.0,0.482039,0.17670112253500614
11.0,0.24102,0.16199413696429288
13.0,0.24102,0.1947923892268005
12.0,0.482039,0.22566661829685966
14.0,0.626701,0.20195561594627134
13.0,0.626701,0.26021683117174194
13.0,0.538051,0.17753352529505664
11.0,0.538051,0.2029964882580196
11.0,0.982039,0.2395600034124714
12.0,0.24102,0.04016994853367621
10.0,0.482039,0.08033989706735242
11.0,0.546576,0.09109587445960214
11.0,0.482039,0.12050984560102863
11.0,0.867721,0.15797439256609178
11.0,0.482039,0.12050984560102863
9.0,0.723059,0.20084974266838107
12.0,0.435464,0.07257735594108362
9.0,0.74102,0.12350328186700955
11.0,0.77907,0.14694300014144165
10.0,0.482039,0.08033989706735242
8.0,0.723059,0.12050984560102863
11.0,0.867721,0.15797439256609178
11.0,0.600522,0.14694300014144163
7.0,1.223059,0.203843178934362
13.0,0.24102,0.08219323305696877
11.0,0.482039,0.16253313012432122
12.0,0.435464,0.11460064046437618
11.0,0.482039,0.12236318159064498
11.0,0.600522,0.18896628466473417
13.0,0.24102,0.07701492921420096
11.0,0.546576,0.1279408551401269
12.0,0.482039,0.15735482628155337
11.0,0.482039,0.11718487774787717
11.0,0.867721,0.1948193732466165
9.0,0.482039,0.1220065637340191
7.0,0.723059,0.1621765122676953
12.0,0.24102,0.14647344376930138
11.0,0.482039,0.1866433923029776
12.0,0.482039,0.2268133408366538
12.0,0.435464,0.17888085117670882
12.0,0.77907,0.2532464953770669
14.0,0.546576,0.1885153153149487
12.0,0.74102,0.22092272272235614
12.0,0.482039,0.19600459036028037
10.0,0.723059,0.27634448742763285
9.0,0.867721,0.2386950894846408
13.0,0.24102,0.12652018445494928
12.0,0.482039,0.1666901329886255
13.0,0.546576,0.1774461103808752
12.0,0.482039,0.20686008152230173
12.0,0.867721,0.24432462848736483
12.0,0.482039,0.18122963488869603
10.0,0.723059,0.2615695319560485
14.0,0.435464,0.1594931645645898
12.0,0.74102,0.21041909049051574
12.0,0.77907,0.21564337608415646
9.0,0.482039,0.20533989706735245
8.0,0.723059,0.24550984560102868
12.0,0.867721,0.25774821210564147
12.0,0.77907,0.24947145417674157
7.0,1.223059,0.3013369290545548
13.0,0.0,0.07638888888888891
12.0,0.24102,0.15672878595624132
12.0,0.194444,0.10879629629629632
12.0,0.24102,0.11655883742256512
13.0,0.359502,0.1831619404966543
12.0,0.0,0.1346501041143595
11.0,0.24102,0.1748200526480357
11.0,0.0,0.15277777777777782
12.0,0.194444,0.18518518518518523
13.0,0.24102,0.2298045438967513
11.0,0.0,0.1748200526480357
10.0,0.24102,0.2551599497153882
14.0,0.194444,0.21332089948394992
12.0,0.24102,0.22980454389675128
14.0,0.538051,0.283616348944332
11.0,0.0,0.09259259259259262
10.0,0.24102,0.13276254112626884
9.0,0.0,0.1689814814814815
10.0,0.0,0.19102375635173943
10.0,0.24102,0.246008247600455
11.0,0.0,0.17880746779812318
12.0,0.194444,0.21121487520553062
10.0,0.0,0.23706868302359377
9.0,0.0,0.27723863155726997
12.0,0.194444,0.3157394783931843
12.0,0.24102,0.22068260401648757
10.0,0.24102,0.3191137677756344
12.0,0.0,0.12500000000000003
12.0,0.24102,0.20533989706735248
12.0,0.0,0.18326121522547062
10.0,0.0,0.20138888888888895
12.0,0.24102,0.2784156550078624
13.0,0.194444,0.14671053245414906
11.0,0.194444,0.22309942134303795
12.0,0.24102,0.21292006289021884
11.0,0.24102,0.27118127811568943
12.0,0.538051,0.25392241418394557
12.0,0.24102,0.11655883742256512
10.0,0.482039,0.19689873448991757
11.0,0.435464,0.14896624482997253
10.0,0.482039,0.15672878595624135
11.0,0.600522,0.22333188903033052
12.0,0.24102,0.15340381810308987
11.0,0.482039,0.19357376663676606
12.0,0.24102,0.22286233265819028
12.0,0.435464,0.2552697400655977
10.0,0.482039,0.2723934792491693
12.0,0.24102,0.20290907334383818
11.0,0.482039,0.2832489704111906
14.0,0.435464,0.23588205345347876
8.0,0.482039,0.28172878595624135
10.0,0.77907,0.32586034306563044
12.0,0.0,0.09843116375914679
12.0,0.305556,0.14935708968507272
11.0,0.24102,0.1787710608264992
11.0,0.24102,0.13860111229282301
12.0,0.626701,0.21623560779156237
11.0,0.0,0.12389412672210975
10.0,0.24102,0.16406407525578598
11.0,0.0,0.1748200526480357
10.0,0.24102,0.25515994971538813
12.0,0.305556,0.20893660364741276
10.0,0.0,0.19686232751829363
11.0,0.305556,0.24778825344421956
11.0,0.24102,0.2410908413747595
11.0,0.24102,0.25184681876700915
12.0,0.626701,0.2997253137603629
12.0,0.0,0.16067979413470485
11.0,0.24102,0.2008497426683811
10.0,0.0,0.23706868302359377
11.0,0.0,0.2591109578938517
11.0,0.24102,0.31409544914256726
10.0,0.0,0.2008497426683811
9.0,0.24102,0.2811896397357335
9.0,0.0,0.22631270563134406
8.0,0.0,0.29928090642752786
9.0,0.24102,0.3435094202839938
13.0,0.305556,0.24946334508667758
11.0,0.305556,0.3478945088458244
11.0,0.0,0.14704227487025792
12.0,0.305556,0.19796820079618388
11.0,0.0,0.17250523783322091
9.0,0.0,0.22343116375914684
11.0,0.305556,0.2575477147585239
13.0,0.24102,0.23496233776047673
11.0,0.24102,0.31135122664936565
11.0,0.24102,0.23496233776047676
10.0,0.24102,0.2604253007234397
13.0,0.626701,0.30038677970541816
11.0,0.24102,0.13860111229282301
10.0,0.546576,0.18952703821874894
10.0,0.482039,0.21894100936017546
9.0,0.482039,0.17877106082649924
10.0,0.867721,0.2564055563252386
12.0,0.24102,0.18062439681611556
11.0,0.482039,0.22079434534979178
11.0,0.24102,0.2449046075284482
10.0,0.482039,0.3252445045958007
12.0,0.546576,0.2869464790740955
11.0,0.24102,0.2249513482140961
11.0,0.546576,0.275877274140022
11.0,0.482039,0.2796607986478429
7.0,0.482039,0.30377106082649924
10.0,0.867721,0.35617937586478815
12.0,0.24102,0.1534156550078624
12.0,0.482039,0.19358560354153861
12.0,0.24102,0.22980454389675128
11.0,0.24102,0.25184681876700926
10.0,0.482039,0.30683131001572483
11.0,0.24102,0.2558342339170967
9.0,0.24102,0.3542653976762435
12.0,0.24102,0.2020267661189735
10.0,0.24102,0.2784156550078624
12.0,0.482039,0.2899468290091924
11.0,0.482039,0.19358560354153861
10.0,0.723059,0.23375555207521484
9.0,0.482039,0.2998890987771638
12.0,0.482039,0.2799358394628117
8.0,0.723059,0.35875555207521487
12.0,0.0,0.02546296296296297
11.0,0.24102,0.06563291149663919
12.0,0.24102,0.1058028600303154
12.0,0.194444,0.05787037037037038
12.0,0.538051,0.13223601457072842
10.0,0.0,0.05092592592592594
10.0,0.194444,0.08333333333333336
12.0,0.0,0.08372417818843354
11.0,0.24102,0.16406407525578598
11.0,0.24102,0.11459840725849271
11.0,0.0,0.12389412672210975
10.0,0.24102,0.16406407525578598
12.0,0.24102,0.16812264057857565
13.0,0.194444,0.16239497355802396
11.0,0.538051,0.20858016083974967
12.0,0.0,0.08771159333852104
11.0,0.194444,0.12011900074592845
9.0,0.0,0.1459728085639916
11.0,0.0,0.18614275709766784
12.0,0.194444,0.22464360393358204
10.0,0.0,0.04166666666666667
10.0,0.24102,0.1220065637340191
8.0,0.0,0.06712962962962964
9.0,0.0,0.14009783042581347
10.0,0.24102,0.18432634428227934
11.0,0.24102,0.11248888172354456
11.0,0.24102,0.2109200454826914
11.0,0.0,0.07407407407407408
10.0,0.24102,0.1142440226077503
10.0,0.0,0.09953703703703705
11.0,0.0,0.13233528929954466
10.0,0.24102,0.16320951836960382
13.0,0.24102,0.16199413696429288
12.0,0.24102,0.2202553521897635
11.0,0.194444,0.09578460652822311
9.0,0.194444,0.12124756949118608
11.0,0.538051,0.18589864042467874
11.0,0.24102,0.06563291149663919
9.0,0.482039,0.1058028600303154
10.0,0.482039,0.1459728085639916
10.0,0.435464,0.0980403189040466
10.0,0.77907,0.17240596310440465
11.0,0.24102,0.1076561960199317
10.0,0.435464,0.14006360342733912
11.0,0.24102,0.10247789217716394
11.0,0.482039,0.18281778924451636
7.0,0.482039,0.14746952669698207
12.0,0.24102,0.15198314741791225
10.0,0.482039,0.19215309595158847
11.0,0.482039,0.206692597851659
13.0,0.435464,0.1849561275275528
10.0,0.77907,0.24110633904711942
13.0,0.305556,0.11050543988826594
12.0,0.5,0.14291284729567336
12.0,0.305556,0.1687666551137365
12.0,0.305556,0.20893660364741273
14.0,0.5,0.24743745048332694
11.0,0.305556,0.12670914359196966
10.0,0.305556,0.22514030735111645
12.0,0.305556,0.15911655099937705
11.0,0.305556,0.21737776622484767
12.0,0.5,0.18082708345352605
12.0,0.546576,0.15067538842194217
11.0,0.74102,0.18308279582934955
11.0,0.546576,0.1875203691024669
11.0,0.546576,0.23702562434321522
13.0,0.74102,0.2699986044528558
13.0,0.24102,0.14265967761561266
12.0,0.482039,0.2229995746829651
12.0,0.24102,0.16812264057857562
11.0,0.24102,0.2410908413747595
10.0,0.482039,0.2853193552312254
13.0,0.24102,0.20490830799117074
11.0,0.24102,0.3033394717503175
12.0,0.24102,0.19127078872672382
10.0,0.24102,0.21673375168968678
13.0,0.482039,0.27919085161694257
12.0,0.482039,0.18282962614928888
10.0,0.723059,0.26316952321664133
12.0,0.482039,0.22485291067258142
9.0,0.482039,0.26917986207056194
11.0,0.723059,0.32388931250430875
13.0,0.626701,0.20129415000121612
12.0,0.626701,0.2997253137603629
13.0,0.626701,0.24990526111232722
11.0,0.867721,0.24146409853489234
10.0,0.867721,0.32781433445616537
14.0,0.0,0.05826121522547058
12.0,0.24102,0.09843116375914679
13.0,0.305556,0.10918714115139651
13.0,0.24102,0.13860111229282301
12.0,0.626701,0.17606565925788614
12.0,0.0,0.08372417818843354
11.0,0.24102,0.16406407525578598
12.0,0.0,0.11652243045094116
11.0,0.305556,0.16744835637686709
12.0,0.24102,0.1473966595210003
13.0,0.0,0.1346501041143595
11.0,0.24102,0.1748200526480357
12.0,0.305556,0.1687666551137365
14.0,0.24102,0.21167687023333298
12.0,0.626701,0.24620108044027994
14.0,0.0,0.12050984560102863
12.0,0.24102,0.2008497426683811
11.0,0.0,0.17877106082649924
12.0,0.0,0.19689873448991754
13.0,0.24102,0.273925500608891
12.0,0.0,0.07446491892917428
11.0,0.305556,0.12539084485510021
10.0,0.0,0.09992788189213725
11.0,0.0,0.15085380781806318
10.0,0.305556,0.1849703588174402
13.0,0.24102,0.14528713398605217
11.0,0.24102,0.2216760228749411
12.0,0.0,0.16067979413470485
11.0,0.24102,0.20084974266838107
11.0,0.0,0.18614275709766784
12.0,0.0,0.21894100936017546
11.0,0.24102,0.2498152384302346
15.0,0.305556,0.20929339655300136
13.0,0.305556,0.267554611778472
13.0,0.24102,0.20255493035306923
11.0,0.24102,0.22801789331603223
12.0,0.626701,0.2508815244646698
12.0,0.24102,0.09843116375914679
10.0,0.482039,0.13860111229282301
11.0,0.546576,0.14935708968507272
11.0,0.482039,0.17877106082649924
10.0,0.867721,0.21623560779156234
13.0,0.24102,0.14045444828243933
11.0,0.482039,0.22079434534979178
12.0,0.24102,0.13527614443967154
11.0,0.546576,0.18620207036559747
9.0,0.482039,0.1802677789594897
13.0,0.24102,0.20473465899477197
11.0,0.482039,0.2449046075284482
13.0,0.546576,0.24677653054041931
12.0,0.482039,0.25426580558575096
8.0,0.867721,0.2969563047101113
14.0,0.24102,0.1534156550078624
13.0,0.482039,0.23375555207521484
14.0,0.24102,0.21167687023333295
13.0,0.24102,0.22980454389675126
14.0,0.482039,0.30683131001572483
13.0,0.24102,0.16961935871156608
11.0,0.24102,0.24600824760045498
13.0,0.24102,0.25583423391709664
12.0,0.24102,0.31409544914256726
13.0,0.482039,0.2977093701354611
13.0,0.482039,0.1935856035415386
11.0,0.723059,0.2739255006088911
13.0,0.482039,0.23043058422206336
13.0,0.482039,0.2998890987771638
12.0,0.723059,0.3494202453681428
14.0,0.194444,0.13693201059506102
14.0,0.5,0.18785793652098695
14.0,0.194444,0.162394973558024
14.0,0.194444,0.2133208994839499
14.0,0.5,0.2474374504833269
15.0,0.194444,0.19918064097061908
13.0,0.194444,0.275569529859508
13.0,0.194444,0.23935058950429527
12.0,0.194444,0.26481355246725824
14.0,0.5,0.2879641919225918
13.0,0.435464,0.17710195912873722
12.0,0.74102,0.22802788505466315
14.0,0.435464,0.21912524365202973
13.0,0.435464,0.2834054543643624
13.0,0.74102,0.3254473259100097
14.0,0.538051,0.20722746005544312
14.0,0.538051,0.2836163489443321
13.0,0.538051,0.30964603896467735
13.0,0.77907,0.24739740858911935
12.0,0.77907,0.3537009038247445
13.0,0.24102,0.08913544429552975
11.0,0.482039,0.12930539282920595
11.0,0.24102,0.11459840725849271
12.0,0.24102,0.14739665952100034
10.0,0.482039,0.17827088859105952
13.0,0.24102,0.1513840746710878
10.0,0.24102,0.20964528989655842
11.0,0.24102,0.10533914799923345
9.0,0.24102,0.13080211096219643
12.0,0.482039,0.17616136305611135
11.0,0.482039,0.12930539282920597
9.0,0.723059,0.1694753413628822
12.0,0.482039,0.17132867735249852
12.0,0.482039,0.1661503735097307
8.0,0.723059,0.21114200802954888
13.0,0.626701,0.18793986521480938
12.0,0.626701,0.24620108044027994
11.0,0.626701,0.2041435689185131
11.0,0.867721,0.2281098137484856
12.0,0.867721,0.2649547944290103
12.0,0.538051,0.1831171978767867
11.0,0.538051,0.20858016083974965
12.0,0.538051,0.24536582825234476
10.0,0.77907,0.2232871464104629
11.0,0.77907,0.26531043093375545
11.0,0.982039,0.2534027960389931
9.0,1.223059,0.2935727445726693
13.0,0.305556,0.05092592592592594
11.0,0.546576,0.09109587445960216
11.0,0.611112,0.10185185185185187
13.0,0.546576,0.13126582299327835
12.0,0.932257,0.16873036995834148
12.0,0.546576,0.13126582299327838
12.0,0.787595,0.21160572006063083
12.0,0.5,0.08333333333333336
11.0,0.805556,0.1342592592592593
12.0,0.843607,0.1576989775336914
12.0,0.546576,0.09109587445960216
10.0,0.787595,0.13126582299327838
12.0,0.932257,0.1687303699583415
13.0,0.665058,0.15769897753369133
