complexity,cost,feature_cost
16.0,0.0,0.0
15.0,0.00841,0.0
16.0,0.00841,0.0
16.0,0.019994,0.0
16.0,0.00841,0.0
13.0,0.01682,0.0
16.0,0.019994,0.0
15.0,0.00841,0.0
14.0,0.01682,0.0
16.0,0.019994,0.0
16.0,0.019994,0.0
12.0,0.03364,0.0
15.0,0.007663,0.0012770768893069985
14.0,0.016073,0.0012770768893069985
14.0,0.016073,0.0012770768893069985
15.0,0.027657,0.0012770768893069985
16.0,0.018822,0.0017353045804911337
15.0,0.027232,0.0017353045804911337
16.0,0.007663,0.0012770768893069985
14.0,0.016073,0.0012770768893069985
15.0,0.016073,0.0012770768893069985
15.0,0.027657,0.0012770768893069985
16.0,0.018822,0.0017353045804911337
14.0,0.027232,0.0017353045804911337
16.0,0.018822,0.0017353045804911335
15.0,0.027232,0.0017353045804911335
16.0,0.03217,0.0020291560954114538
15.0,0.047119,0.0022462868917256513
15.0,0.007008,0.0
12.0,0.015418,0.0
14.0,0.015418,0.0
14.0,0.027002,0.0
14.0,0.015418,0.0
12.0,0.023828,0.0
14.0,0.027002,0.0
14.0,0.015418,0.0
11.0,0.023828,0.0
15.0,0.027002,0.0
15.0,0.027002,0.0
11.0,0.040648,0.0
16.0,0.01771,0.001783572068068143
15.0,0.02612,0.001783572068068143
15.0,0.02612,0.001783572068068143
16.0,0.037704,0.001783572068068143
15.0,0.007663,0.0012770768893069985
14.0,0.015326,0.002554153778613997
14.0,0.016073,0.0012770768893069985
14.0,0.015326,0.002554153778613997
15.0,0.026485,0.003012381469798132
14.0,0.016073,0.0012770768893069985
13.0,0.023736,0.002554153778613997
15.0,0.027657,0.0012770768893069985
15.0,0.026485,0.0030123814697981324
15.0,0.039833,0.0033062329847184523
16.0,0.018822,0.0017353045804911337
15.0,0.026485,0.0030123814697981316
15.0,0.027232,0.0017353045804911337
16.0,0.037645,0.0034706091609822665
16.0,0.01183,0.001783572068068143
15.0,0.02024,0.001783572068068143
15.0,0.02024,0.001783572068068143
16.0,0.031824,0.001783572068068143
11.0,0.030744,0.0025541537786139975
10.0,0.039154,0.0025541537786139975
16.0,0.01771,0.001783572068068143
14.0,0.02612,0.001783572068068143
15.0,0.02612,0.001783572068068143
14.0,0.037704,0.001783572068068143
14.0,0.045453,0.0030749832799319868
16.0,0.007663,0.0012770768893069985
14.0,0.015326,0.002554153778613997
15.0,0.016073,0.0012770768893069985
13.0,0.015326,0.002554153778613997
14.0,0.026485,0.003012381469798132
14.0,0.016073,0.0012770768893069985
12.0,0.023736,0.002554153778613997
15.0,0.026485,0.003012381469798132
15.0,0.027657,0.0012770768893069985
16.0,0.01771,0.001783572068068143
14.0,0.02612,0.001783572068068143
15.0,0.02612,0.001783572068068143
14.0,0.037704,0.001783572068068143
16.0,0.018822,0.0017353045804911337
15.0,0.026485,0.0030123814697981324
14.0,0.027232,0.0017353045804911337
14.0,0.026485,0.0030123814697981316
12.0,0.037645,0.0034706091609822665
14.0,0.045453,0.0030749832799319868
16.0,0.018822,0.0017353045804911335
15.0,0.026485,0.003012381469798132
15.0,0.027232,0.0017353045804911335
16.0,0.037645,0.0034706091609822665
12.0,0.030744,0.002554153778613997
11.0,0.039154,0.002554153778613997
16.0,0.03217,0.0020291560954114538
15.0,0.039833,0.0033062329847184523
15.0,0.047119,0.002246286891725653
11.0,0.061473,0.0034706091609822665
16.0,0.007663,0.0012770768893069985
14.0,0.014671,0.0012770768893069985
13.0,0.015326,0.002554153778613997
14.0,0.025373,0.003060648957375142
15.0,0.015326,0.002554153778613997
12.0,0.022989,0.0038312306679209956
15.0,0.025373,0.003060648957375142
14.0,0.016073,0.0012770768893069985
13.0,0.023081,0.0012770768893069985
14.0,0.026485,0.0030123814697981324
15.0,0.026485,0.0030123814697981324
11.0,0.038407,0.0038312306679209956
14.0,0.015326,0.002554153778613997
12.0,0.022989,0.0038312306679209956
13.0,0.023736,0.002554153778613997
13.0,0.034148,0.0042894583591051305
15.0,0.019493,0.0030606489573751414
14.0,0.027903,0.0030606489573751414
15.0,0.016073,0.0012770768893069985
14.0,0.023081,0.0012770768893069985
13.0,0.023736,0.002554153778613997
13.0,0.033783,0.003060648957375142
15.0,0.026485,0.003012381469798132
12.0,0.034148,0.0042894583591051305
15.0,0.027657,0.0012770768893069985
14.0,0.034665,0.0012770768893069985
15.0,0.039833,0.0033062329847184523
16.0,0.007008,0.0
14.0,0.015418,0.0
13.0,0.015418,0.0
14.0,0.027002,0.0
15.0,0.015418,0.0
12.0,0.023828,0.0
15.0,0.027002,0.0
15.0,0.015418,0.0
13.0,0.023828,0.0
14.0,0.027002,0.0
15.0,0.027002,0.0
11.0,0.040648,0.0
14.0,0.014671,0.0012770768893069985
12.0,0.023081,0.0012770768893069985
13.0,0.023081,0.0012770768893069985
13.0,0.034665,0.0012770768893069985
15.0,0.02583,0.0017353045804911337
14.0,0.03424,0.0017353045804911337
15.0,0.014671,0.0012770768893069985
14.0,0.023081,0.0012770768893069985
13.0,0.023081,0.0012770768893069985
13.0,0.034665,0.0012770768893069985
15.0,0.02583,0.0017353045804911337
12.0,0.03424,0.0017353045804911337
15.0,0.02583,0.0017353045804911335
14.0,0.03424,0.0017353045804911335
15.0,0.039178,0.0020291560954114538
13.0,0.054127,0.002246286891725653
16.0,0.01771,0.001783572068068143
15.0,0.025373,0.003060648957375142
15.0,0.02612,0.001783572068068143
15.0,0.025373,0.003060648957375142
15.0,0.036533,0.0035188766485592764
15.0,0.02612,0.001783572068068143
14.0,0.033783,0.003060648957375142
15.0,0.037704,0.001783572068068143
15.0,0.036533,0.0035188766485592764
15.0,0.04988,0.0038127281634795967
16.0,0.018822,0.0017353045804911337
14.0,0.02583,0.0017353045804911337
14.0,0.026485,0.0030123814697981316
11.0,0.036533,0.0035188766485592764
15.0,0.026485,0.0030123814697981316
12.0,0.034148,0.0042894583591051305
13.0,0.036533,0.0035188766485592764
15.0,0.027232,0.0017353045804911337
12.0,0.03424,0.0017353045804911337
14.0,0.037645,0.0034706091609822674
15.0,0.037645,0.003470609160982267
10.0,0.049566,0.0042894583591051305
16.0,0.016661,0.0
14.0,0.025071,0.0
14.0,0.025071,0.0
11.0,0.036655,0.0
15.0,0.025071,0.0
12.0,0.033481,0.0
13.0,0.036655,0.0
15.0,0.025071,0.0
12.0,0.033481,0.0
14.0,0.036655,0.0
15.0,0.036655,0.0
10.0,0.050301,0.0
14.0,0.043824,0.003125327448683952
12.0,0.052234,0.003125327448683952
15.0,0.007663,0.0012770768893069985
