complexity,cost,feature_cost
14.0,0.0,0.0
12.0,0.24669,0.04111494083474529
13.0,0.21618,0.036030061892130864
13.0,0.24669,0.08222988166949058
13.0,0.563077,0.11054755011093823
13.0,0.24669,0.08222988166949058
11.0,0.493379,0.16445976333898116
13.0,0.28382,0.04730327144120248
11.0,0.5,0.08333333333333334
13.0,0.616814,0.11718631997550344
12.0,0.24669,0.04111494083474529
10.0,0.493379,0.08222988166949058
13.0,0.563077,0.11054755011093821
13.0,0.616814,0.11718631997550344
9.0,0.993379,0.16556321500282392
12.0,0.0,0.018015030946065432
12.0,0.24669,0.10024491261555601
11.0,0.28382,0.0653183023872679
11.0,0.24669,0.059129971780810725
12.0,0.616814,0.13520135092156887
14.0,0.0,0.0629075897210325
12.0,0.21618,0.09893765161316337
12.0,0.24669,0.14513747139052308
12.0,0.24669,0.10402253055577779
12.0,0.563077,0.1734551398319707
13.0,0.24669,0.08894776328668126
11.0,0.493379,0.13006270412142656
13.0,0.0,0.05404509283819629
12.0,0.24669,0.09516003367294158
12.0,0.24669,0.13627497450768689
13.0,0.28382,0.10134836427939878
13.0,0.616814,0.17123141281369975
13.0,0.21618,0.07818253210324866
12.0,0.5,0.12548580354445113
15.0,0.24669,0.14167909887084312
13.0,0.493379,0.22390898054033365
13.0,0.563077,0.16757472736699164
12.0,0.0,0.10402253055577779
11.0,0.24669,0.14513747139052308
12.0,0.21618,0.14005259244790866
11.0,0.24669,0.18625241222526837
12.0,0.563077,0.214570080666716
12.0,0.24669,0.14676397781345757
12.0,0.493379,0.22899385948294815
14.0,0.28382,0.15066340276167411
14.0,0.5,0.18669346465380499
12.0,0.616814,0.19375450008575998
13.0,0.24669,0.14167909887084312
12.0,0.493379,0.1827940397055884
13.0,0.563077,0.18427600105902264
12.0,0.616814,0.20537089483517657
11.0,0.993379,0.2449450920113384
14.0,0.0,0.06043723278320338
12.0,0.24669,0.14266711445269395
12.0,0.28382,0.10774050422440586
12.0,0.24669,0.10155217361794867
12.0,0.616814,0.1776235527587068
11.0,0.0,0.12334482250423587
9.0,0.24669,0.16445976333898116
12.0,0.0,0.11448232562139968
11.0,0.28382,0.16178559706260215
13.0,0.24669,0.20211633165404644
12.0,0.0,0.16445976333898116
10.0,0.24669,0.24668964500847174
14.0,0.28382,0.21110063554487749
13.0,0.24669,0.2021163316540465
11.0,0.616814,0.26580812761837996
12.0,0.0,0.02365163572060124
11.0,0.21618,0.05968169761273211
12.0,0.24669,0.10588151739009183
11.0,0.24669,0.06476657655534654
12.0,0.563077,0.13419918583153945
10.0,0.0,0.04166666666666667
9.0,0.24669,0.08278160750141196
11.0,0.0,0.07769672855879754
10.0,0.24669,0.1599266102282881
11.0,0.21618,0.10183416782384991
11.0,0.0,0.12767416627637904
10.0,0.21618,0.1637042281685099
11.0,0.24669,0.17041561353405882
12.0,0.24669,0.16533073459144437
11.0,0.563077,0.2079276367796239
13.0,0.24669,0.09016158635430059
11.0,0.493379,0.1312765271890459
11.0,0.24669,0.14420667919249688
12.0,0.24669,0.1941841169100784
12.0,0.493379,0.23184068522514373
11.0,0.0,0.10155217361794867
10.0,0.24669,0.14266711445269398
11.0,0.24669,0.18378205528743924
11.0,0.28382,0.14885544505915116
12.0,0.616814,0.21873849359345213
10.0,0.0,0.11956720456401411
10.0,0.28382,0.1668704760052166
12.0,0.0,0.16445976333898116
10.0,0.24669,0.24668964500847176
11.0,0.24669,0.19049993690462996
10.0,0.0,0.20557470417372647
9.0,0.24669,0.24668964500847176
11.0,0.24669,0.24831615143140623
13.0,0.28382,0.2522155763796228
10.0,0.616814,0.29530667370370867
14.0,0.21618,0.14213072901003554
14.0,0.5,0.18943400045123804
14.0,0.21618,0.20503831873106804
13.0,0.21618,0.2461532595658133
12.0,0.5,0.29279413177170965
12.0,0.24669,0.14566058103882373
12.0,0.493379,0.2278904627083143
11.0,0.24669,0.16367561198488917
11.0,0.24669,0.24968311159460152
9.0,0.493379,0.2924245588522813
11.0,0.563077,0.18796475821564823
10.0,0.563077,0.2919872887714261
13.0,0.0,0.07095490716180372
12.0,0.24669,0.11206984799654901
12.0,0.21618,0.10698496905393459
11.0,0.24669,0.1531847888312943
12.0,0.563077,0.18150245727274195
12.0,0.0,0.08896993810786914
10.0,0.24669,0.1711998197773597
13.0,0.0,0.13386249688283622
11.0,0.21618,0.16989255877496706
12.0,0.24669,0.15990267044848494
11.0,0.0,0.125
10.0,0.24669,0.1661149408347453
12.0,0.21618,0.14913743926505235
13.0,0.24669,0.21263400603264682
11.0,0.563077,0.23852963452879536
14.0,0.24669,0.1518489116452809
13.0,0.493379,0.2340787933147715
14.0,0.24669,0.2147565013663134
13.0,0.24669,0.20589400448347722
13.0,0.493379,0.293528010516124
13.0,0.28382,0.10264455135027739
12.0,0.5,0.13867461324240826
11.0,0.28382,0.12065958229634283
12.0,0.28382,0.1566896441884737
9.0,0.5,0.18082708345352605
13.0,0.616814,0.18420484941189366
11.0,0.616814,0.23824994225008997
12.0,0.24669,0.1518489116452809
11.0,0.493379,0.19296385248002618
11.0,0.24669,0.16986394259134635
13.0,0.24669,0.2147565013663134
12.0,0.493379,0.24079667493196216
12.0,0.563077,0.20853714267188325
11.0,0.563077,0.2714447323929158
13.0,0.616814,0.19858890326167147
11.0,0.616814,0.2166039342077369
11.0,0.993379,0.25328899689560946
12.0,0.24669,0.04111494083474529
10.0,0.493379,0.08222988166949058
11.0,0.46287,0.07714500272687616
11.0,0.493379,0.12334482250423587
11.0,0.809767,0.15166249094568351
11.0,0.493379,0.12334482250423587
9.0,0.740069,0.20557470417372645
12.0,0.53051,0.08841821227594776
9.0,0.74669,0.12444827416807863
11.0,0.863503,0.15830126081024873
10.0,0.493379,0.08222988166949058
8.0,0.740069,0.12334482250423587
11.0,0.809767,0.15166249094568351
11.0,0.863503,0.15830126081024873
7.0,1.240069,0.2066781558375692
13.0,0.24669,0.07941600135103327
11.0,0.493379,0.16164588302052385
12.0,0.53051,0.12671927279223574
11.0,0.493379,0.12053094218577856
11.0,0.863503,0.1966023213265367
13.0,0.24669,0.08252372830572596
11.0,0.46287,0.11855379019785683
12.0,0.493379,0.16475360997521654
11.0,0.493379,0.12363866914047125
11.0,0.809767,0.19307127841666416
9.0,0.493379,0.12389654833615726
7.0,0.740069,0.16501148917090255
12.0,0.24669,0.13214733693519518
11.0,0.493379,0.17326227776994046
12.0,0.493379,0.21437721860468573
12.0,0.53051,0.17945060837639765
12.0,0.863503,0.24933365691069861
11.0,0.46287,0.1670439568496289
10.0,0.74669,0.21434722829083136
12.0,0.493379,0.18665749721325559
10.0,0.740069,0.26888737888274616
9.0,0.809767,0.22288029097820594
13.0,0.24669,0.14421105359670625
12.0,0.493379,0.18532599443145154
13.0,0.46287,0.18024111548883712
12.0,0.493379,0.22644093526619682
12.0,0.809767,0.25475860370764447
12.0,0.493379,0.195613486920074
10.0,0.740069,0.2778433685895646
12.0,0.53051,0.18459864437065598
10.0,0.74669,0.22062870626278686
12.0,0.863503,0.2368291110751086
9.0,0.493379,0.2072298816694906
8.0,0.740069,0.2483448225042359
