complexity,cost,feature_cost,freqs
7.0,0.256095,0.2309643456469676,168
6.0,0.06088,0.17173990710968212,151
9.0,0.03044,0.16666666666666674,89
4.0,0.12176,0.18188638799571286,80
3.0,0.452689,0.298496306059153,27
10.0,0.0,0.16159342622365136,15
7.0,0.06088,0.17173990710968212,14
8.0,0.248485,0.22842772542545992,6
9.0,0.05327,0.16920328688817443,5
9.0,0.03044,0.16666666666666674,3
7.0,0.12176,0.1768131475526975,1
12.0,0.02283,0.16413004644515905,1
13.0,0.112652,0.19620571510093157,1
