complexity,cost,feature_cost,freqs
7.0,0.256095,0.17535409997756998,168
6.0,0.06088,0.005768957792027417,151
9.0,0.03044,0.0045639414679906586,89
4.0,0.12176,0.03761060126354418,80
3.0,0.452689,0.3184323564049674,27
10.0,0.0,0.0033589251439539005,15
7.0,0.06088,0.03520056861547066,14
8.0,0.248485,0.17525185616825778,6
9.0,0.05327,0.005666713982715208,5
9.0,0.03044,0.01927974687971228,3
7.0,0.12176,0.03740611364491976,1
12.0,0.02283,0.004461697658678449,1
13.0,0.112652,0.10299810647322022,1
