complexity,cost,feature_cost,freqs
6.0,0.041696,0.5000000000000001,151
7.0,0.187231,0.5000000000000001,143
4.0,0.083392,0.5000000000000001,88
3.0,0.333407,0.5000000000000001,65
9.0,0.020848,0.5000000000000001,63
7.0,0.041696,0.5000000000000001,15
10.0,0.0,0.5000000000000001,14
9.0,0.041696,0.48957640275005554,7
8.0,0.187231,0.48957640275005554,4
9.0,0.020848,0.5000000000000001,4
9.0,0.020848,0.5000000000000001,2
9.0,0.020848,0.5000000000000001,1
11.0,0.103959,0.5000000000000001,1
