complexity,cost,feature_complexity,feature_cost,freqs
18.0,0.0,9,0.0,151.0
17.0,0.010424,14,0.0020847194499889117,143.0
17.0,0.0,14,0.0,88.0
19.0,0.010424,14,0.0020847194499889117,65.0
17.0,0.0,14,0.0,63.0
14.0,0.0,11,0.0,15.0
19.0,0.010424,14,0.0020847194499889117,14.0
17.0,0.010424,14,0.0020847194499889117,7.0
15.0,0.020848,11,0.004169438899977823,4.0
19.0,0.010424,14,0.0020847194499889117,4.0
19.0,0.010424,14,0.0020847194499889117,2.0
13.0,0.020848,9,0.004169438899977823,1.0
17.0,0.010424,14,0.0020847194499889117,1.0
16.0,0.010424,17,0.0020847194499889117,
16.0,0.020848,15,0.004169438899977823,
18.0,0.020848,15,0.004169438899977823,
17.0,0.0,19,0.0,
16.0,0.010424,17,0.0020847194499889117,
16.0,0.0,17,0.0,
18.0,0.010424,15,0.0020847194499889117,
18.0,0.010424,17,0.0020847194499889117,
15.0,0.010424,15,0.0020847194499889117,
19.0,0.010424,23,0.0020847194499889117,
18.0,0.020848,21,0.004169438899977823,
17.0,0.010424,14,0.0020847194499889117,
15.0,0.020848,11,0.004169438899977823,
16.0,0.010424,17,0.0020847194499889117,
17.0,0.010424,17,0.0020847194499889117,
16.0,0.020848,15,0.004169438899977823,
16.0,0.020848,15,0.004169438899977823,
14.0,0.031272,12,0.006254158349966735,
18.0,0.020848,15,0.004169438899977823,
19.0,0.020848,21,0.004169438899977823,
17.0,0.010424,14,0.0020847194499889117,
16.0,0.020848,11,0.004169438899977823,
16.0,0.010424,15,0.0020847194499889117,
18.0,0.020848,15,0.004169438899977823,
16.0,0.010424,15,0.0020847194499889117,
13.0,0.010424,12,0.0020847194499889117,
18.0,0.020848,15,0.004169438899977823,
16.0,0.020848,15,0.004169438899977823,
14.0,0.031272,12,0.006254158349966735,
18.0,0.020848,15,0.004169438899977823,
18.0,0.020848,15,0.004169438899977823,
12.0,0.031272,10,0.006254158349966735,
14.0,0.041696,10,0.008338877799955647,
13.0,0.05212,11,0.010423597249944558,
20.0,0.010424,23,0.0020847194499889117,
19.0,0.020848,21,0.004169438899977823,
19.0,0.010424,21,0.0020847194499889117,
19.0,0.020848,19,0.004169438899977823,
17.0,0.0,19,0.0,
17.0,0.010424,17,0.0020847194499889117,
16.0,0.0,17,0.0,
15.0,0.0,14,0.0,
16.0,0.010424,15,0.0020847194499889117,
16.0,0.010424,17,0.0020847194499889117,
14.0,0.010424,12,0.0020847194499889117,
18.0,0.010424,15,0.0020847194499889117,
18.0,0.010424,17,0.0020847194499889117,
16.0,0.020848,15,0.004169438899977823,
15.0,0.010424,15,0.0020847194499889117,
16.0,0.010424,15,0.0020847194499889117,
13.0,0.020848,11,0.004169438899977823,
20.0,0.010424,23,0.0020847194499889117,
19.0,0.020848,21,0.004169438899977823,
19.0,0.010424,21,0.0020847194499889117,
19.0,0.020848,19,0.004169438899977823,
19.0,0.010424,23,0.0020847194499889117,
18.0,0.020848,21,0.004169438899977823,
19.0,0.020848,21,0.004169438899977823,
14.0,0.020848,13,0.004169438899977823,
13.0,0.031272,11,0.006254158349966735,
12.0,0.05212,10,0.010423597249944558,
17.0,0.0,19,0.0,
16.0,0.010424,17,0.0020847194499889117,
16.0,0.0,12,0.0,
19.0,0.010424,21,0.0020847194499889117,
16.0,0.0,19,0.0,
14.0,0.0,14,0.0,
19.0,0.010424,23,0.0020847194499889117,
16.0,0.010424,17,0.0020847194499889117,
15.0,0.020848,15,0.004169438899977823,
18.0,0.010424,21,0.0020847194499889117,
18.0,0.010424,23,0.0020847194499889117,
13.0,0.020848,13,0.004169438899977823,
16.0,0.010424,17,0.0020847194499889117,
15.0,0.010424,13,0.0020847194499889117,
15.0,0.020848,15,0.004169438899977823,
17.0,0.020848,19,0.004169438899977823,
16.0,0.0,17,0.0,
15.0,0.010424,15,0.0020847194499889117,
14.0,0.0,13,0.0,
17.0,0.010424,19,0.0020847194499889117,
16.0,0.010424,17,0.0020847194499889117,
14.0,0.010424,13,0.0020847194499889117,
18.0,0.010424,15,0.0020847194499889117,
17.0,0.020848,13,0.004169438899977823,
19.0,0.010424,23,0.0020847194499889117,
18.0,0.020848,21,0.004169438899977823,
18.0,0.010424,21,0.0020847194499889117,
17.0,0.020848,25,0.004169438899977823,
18.0,0.010424,23,0.0020847194499889117,
16.0,0.010424,18,0.0020847194499889117,
19.0,0.020848,27,0.004169438899977823,
18.0,0.020848,21,0.004169438899977823,
16.0,0.031272,19,0.006254158349966735,
18.0,0.020848,25,0.004169438899977823,
19.0,0.020848,27,0.004169438899977823,
14.0,0.031272,17,0.006254158349966735,
17.0,0.0,14,0.0,
16.0,0.010424,17,0.0020847194499889117,
16.0,0.0,11,0.0,
18.0,0.010424,15,0.0020847194499889117,
16.0,0.0,15,0.0,
13.0,0.0,12,0.0,
18.0,0.010424,15,0.0020847194499889117,
16.0,0.010424,15,0.0020847194499889117,
15.0,0.020848,12,0.004169438899977823,
18.0,0.010424,15,0.0020847194499889117,
18.0,0.010424,15,0.0020847194499889117,
12.0,0.020848,10,0.004169438899977823,
17.0,0.010424,15,0.0020847194499889117,
15.0,0.010424,12,0.0020847194499889117,
16.0,0.020848,15,0.004169438899977823,
17.0,0.020848,13,0.004169438899977823,
17.0,0.0,17,0.0,
16.0,0.010424,15,0.0020847194499889117,
15.0,0.0,14,0.0,
17.0,0.010424,13,0.0020847194499889117,
17.0,0.010424,15,0.0020847194499889117,
14.0,0.010424,12,0.0020847194499889117,
19.0,0.010424,21,0.0020847194499889117,
18.0,0.020848,19,0.004169438899977823,
18.0,0.010424,14,0.0020847194499889117,
16.0,0.020848,15,0.004169438899977823,
16.0,0.010424,15,0.0020847194499889117,
17.0,0.010424,17,0.0020847194499889117,
17.0,0.020848,15,0.004169438899977823,
17.0,0.020848,15,0.004169438899977823,
15.0,0.031272,13,0.006254158349966735,
18.0,0.020848,13,0.004169438899977823,
19.0,0.020848,21,0.004169438899977823,
20.0,0.010424,17,0.0020847194499889117,
19.0,0.020848,15,0.004169438899977823,
19.0,0.010424,15,0.0020847194499889117,
17.0,0.020848,11,0.004169438899977823,
19.0,0.010424,15,0.0020847194499889117,
16.0,0.010424,12,0.0020847194499889117,
19.0,0.020848,15,0.004169438899977823,
19.0,0.020848,15,0.004169438899977823,
16.0,0.031272,12,0.006254158349966735,
19.0,0.020848,15,0.004169438899977823,
20.0,0.020848,15,0.004169438899977823,
14.0,0.031272,10,0.006254158349966735,
17.0,0.010424,14,0.0020847194499889117,
16.0,0.020848,15,0.004169438899977823,
16.0,0.010424,15,0.0020847194499889117,
16.0,0.010424,17,0.0020847194499889117,
16.0,0.020848,15,0.004169438899977823,
16.0,0.020848,15,0.004169438899977823,
15.0,0.020848,15,0.004169438899977823,
18.0,0.020848,15,0.004169438899977823,
16.0,0.020848,11,0.004169438899977823,
14.0,0.031272,12,0.006254158349966735,
14.0,0.020848,12,0.004169438899977823,
15.0,0.020848,14,0.004169438899977823,
14.0,0.031272,12,0.006254158349966735,
16.0,0.020848,15,0.004169438899977823,
15.0,0.031272,12,0.006254158349966735,
15.0,0.020848,15,0.004169438899977823,
17.0,0.031272,13,0.006254158349966735,
13.0,0.05212,11,0.010423597249944558,
19.0,0.020848,21,0.004169438899977823,
18.0,0.031272,19,0.006254158349966735,
18.0,0.010424,17,0.0020847194499889117,
16.0,0.020848,15,0.004169438899977823,
15.0,0.010424,15,0.0020847194499889117,
16.0,0.010424,17,0.0020847194499889117,
15.0,0.020848,15,0.004169438899977823,
17.0,0.020848,15,0.004169438899977823,
14.0,0.020848,13,0.004169438899977823,
19.0,0.020848,21,0.004169438899977823,
18.0,0.010424,14,0.0020847194499889117,
17.0,0.020848,15,0.004169438899977823,
16.0,0.010424,15,0.0020847194499889117,
16.0,0.010424,15,0.0020847194499889117,
17.0,0.020848,15,0.004169438899977823,
17.0,0.020848,15,0.004169438899977823,
15.0,0.020848,13,0.004169438899977823,
18.0,0.020848,13,0.004169438899977823,
15.0,0.020848,9,0.004169438899977823,
13.0,0.031272,10,0.006254158349966735,
12.0,0.020848,10,0.004169438899977823,
13.0,0.020848,12,0.004169438899977823,
12.0,0.031272,10,0.006254158349966735,
15.0,0.05212,10,0.010423597249944558,
17.0,0.0,19,0.0,
16.0,0.010424,17,0.0020847194499889117,
16.0,0.0,17,0.0,
16.0,0.0,19,0.0,
16.0,0.010424,17,0.0020847194499889117,
15.0,0.0,14,0.0,
14.0,0.0,14,0.0,
17.0,0.0,17,0.0,
15.0,0.0,14,0.0,
16.0,0.010424,15,0.0020847194499889117,
17.0,0.010424,17,0.0020847194499889117,
15.0,0.020848,14,0.004169438899977823,
16.0,0.010424,15,0.0020847194499889117,
17.0,0.010424,17,0.0020847194499889117,
13.0,0.020848,12,0.004169438899977823,
16.0,0.010424,17,0.0020847194499889117,
15.0,0.010424,15,0.0020847194499889117,
14.0,0.010424,12,0.0020847194499889117,
16.0,0.020848,15,0.004169438899977823,
15.0,0.020848,13,0.004169438899977823,
19.0,0.010424,23,0.0020847194499889117,
17.0,0.010424,18,0.0020847194499889117,
20.0,0.010424,15,0.0020847194499889117,
18.0,0.010424,13,0.0020847194499889117,
16.0,0.0,12,0.0,
15.0,0.010424,13,0.0020847194499889117,
14.0,0.0,13,0.0,
14.0,0.0,14,0.0,
14.0,0.010424,13,0.0020847194499889117,
14.0,0.0,14,0.0,
12.0,0.0,9,0.0,
16.0,0.0,13,0.0,
14.0,0.0,10,0.0,
15.0,0.010424,13,0.0020847194499889117,
15.0,0.010424,13,0.0020847194499889117,
14.0,0.020848,10,0.004169438899977823,
14.0,0.010424,13,0.0020847194499889117,
15.0,0.010424,13,0.0020847194499889117,
11.0,0.020848,8,0.004169438899977823,
19.0,0.010424,21,0.0020847194499889117,
17.0,0.010424,19,0.0020847194499889117,
17.0,0.010424,18,0.0020847194499889117,
18.0,0.020848,19,0.004169438899977823,
17.0,0.020848,17,0.004169438899977823,
16.0,0.010424,17,0.0020847194499889117,
15.0,0.020848,15,0.004169438899977823,
14.0,0.010424,12,0.0020847194499889117,
16.0,0.010424,15,0.0020847194499889117,
15.0,0.020848,13,0.004169438899977823,
15.0,0.020848,15,0.004169438899977823,
13.0,0.020848,10,0.004169438899977823,
19.0,0.020848,13,0.004169438899977823,
18.0,0.010424,15,0.0020847194499889117,
17.0,0.020848,13,0.004169438899977823,
17.0,0.010424,13,0.0020847194499889117,
18.0,0.020848,11,0.004169438899977823,
18.0,0.010424,23,0.0020847194499889117,
16.0,0.010424,18,0.0020847194499889117,
18.0,0.010424,21,0.0020847194499889117,
17.0,0.020848,19,0.004169438899977823,
16.0,0.010424,18,0.0020847194499889117,
18.0,0.010424,19,0.0020847194499889117,
