complexity,cost,feature_complexity,feature_cost,freqs
12.0,0.0,24,0.0,116.0
12.0,0.281808,20,0.056361607142857144,89.0
11.0,0.247073,20,0.049414555117671,49.0
16.0,0.247073,24,0.098829110235342,47.0
12.0,0.615719,18,0.14051159540474562,42.0
16.0,0.247073,24,0.098829110235342,28.0
15.0,0.494146,24,0.197658220470684,26.0
11.0,0.247073,20,0.049414555117671,23.0
11.0,0.494146,16,0.098829110235342,20.0
12.0,0.615719,18,0.14051159540474562,13.0
12.0,0.218192,20,0.04363839285714286,13.0
11.0,0.5,16,0.1,11.0
13.0,0.565194,18,0.13302473161089146,11.0
13.0,0.565194,18,0.13302473161089146,10.0
9.0,0.994146,13,0.19882911023534203,9.0
12.0,0.0,20,0.0,6.0
13.0,0.247073,20,0.098829110235342,3.0
9.0,0.247073,16,0.049414555117671,3.0
11.0,0.218192,16,0.04363839285714286,3.0
11.0,0.565194,14,0.13302473161089146,2.0
14.0,0.0,24,0.0,2.0
14.0,0.247073,20,0.049414555117671,2.0
12.0,0.247073,24,0.098829110235342,2.0
13.0,0.218192,20,0.04363839285714286,2.0
13.0,0.565194,18,0.13302473161089146,1.0
12.0,0.281808,18,0.056361607142857144,1.0
10.0,0.5,14,0.1,1.0
11.0,0.0,20,0.0,1.0
11.0,0.281808,16,0.056361607142857144,1.0
14.0,0.247073,20,0.098829110235342,1.0
11.0,0.247073,16,0.049414555117671,1.0
11.0,0.615719,14,0.14051159540474562,1.0
12.0,0.247073,18,0.049414555117671,1.0
10.0,0.494146,14,0.098829110235342,1.0
15.0,0.247073,21,0.098829110235342,1.0
15.0,0.494146,21,0.197658220470684,1.0
12.0,0.615719,18,0.14051159540474562,1.0
13.0,0.0,24,0.0,1.0
12.0,0.281808,20,0.056361607142857144,1.0
13.0,0.247073,20,0.049414555117671,1.0
15.0,0.247073,24,0.098829110235342,1.0
13.0,0.615719,18,0.14051159540474562,
14.0,0.247073,21,0.098829110235342,
15.0,0.494146,21,0.197658220470684,
14.0,0.247073,21,0.049414555117671,
13.0,0.494146,17,0.098829110235342,
9.0,0.615719,18,0.14051159540474562,
12.0,0.218192,21,0.04363839285714286,
10.0,0.5,17,0.1,
12.0,0.565194,18,0.13302473161089146,
13.0,0.565194,18,0.13302473161089146,
9.0,0.994146,15,0.19882911023534203,
14.0,0.0,24,0.0,
12.0,0.247073,24,0.098829110235342,
14.0,0.247073,20,0.049414555117671,
13.0,0.218192,20,0.04363839285714286,
13.0,0.565194,18,0.13302473161089146,
15.0,0.0,24,0.0,
12.0,0.218192,20,0.04363839285714286,
14.0,0.0,20,0.0,
12.0,0.247073,16,0.049414555117671,
15.0,0.247073,21,0.098829110235342,
15.0,0.0,24,0.0,
14.0,0.247073,24,0.098829110235342,
15.0,0.247073,21,0.049414555117671,
14.0,0.218192,21,0.04363839285714286,
13.0,0.565194,18,0.13302473161089146,
11.0,0.0,20,0.0,
9.0,0.247073,16,0.049414555117671,
13.0,0.247073,20,0.098829110235342,
11.0,0.218192,16,0.04363839285714286,
11.0,0.565194,14,0.13302473161089146,
11.0,0.0,16,0.0,
9.0,0.218192,12,0.04363839285714286,
11.0,0.0,16,0.0,
12.0,0.247073,16,0.098829110235342,
10.0,0.247073,14,0.049414555117671,
13.0,0.0,20,0.0,
11.0,0.247073,16,0.049414555117671,
13.0,0.247073,17,0.098829110235342,
11.0,0.218192,17,0.04363839285714286,
