complexity,cost,feature_complexity,feature_cost,freqs
1.0,1.964078,1,0.39281575296164584,310
3.0,1.0,2,0.2,109
6.0,0.964078,4,0.19281575296164583,32
6.0,0.0,4,0.0,31
3.0,1.964078,2,0.39281575296164584,20
4.0,0.964078,2,0.19281575296164583,12
5.0,1.482039,4,0.2964078764808229,3
6.0,0.964078,5,0.19281575296164583,2
5.0,0.964078,4,0.19281575296164583,2
5.0,1.464078,4,0.29281575296164586,2
5.0,0.482039,4,0.09640787648082291,2
14.0,0.0,6,0.0,2
5.0,1.464078,4,0.29281575296164586,1
8.0,0.723059,9,0.14461181472123436,1
3.0,1.0,2,0.2,1
5.0,1.0,5,0.2,1
5.0,1.482039,4,0.2964078764808229,1
7.0,1.0,4,0.2,1
8.0,1.60874,7,0.3377732093197216,1
7.0,0.723059,7,0.14461181472123436,1
