complexity,cost,feature_complexity,feature_cost,freqs
16.0,0.0,28,0.0,136.0
15.0,0.00841,24,0.0,63.0
16.0,0.00841,24,0.0,61.0
16.0,0.019994,22,0.0,56.0
16.0,0.00841,24,0.0,50.0
13.0,0.01682,20,0.0,49.0
16.0,0.019994,22,0.0,48.0
15.0,0.00841,24,0.0,15.0
14.0,0.01682,20,0.0,12.0
16.0,0.019994,22,0.0,11.0
16.0,0.019994,22,0.0,8.0
12.0,0.03364,18,0.0,3.0
15.0,0.007663,24,0.0015324922671683982,3.0
14.0,0.016073,20,0.0015324922671683982,3.0
14.0,0.016073,20,0.0015324922671683982,2.0
15.0,0.027657,18,0.0015324922671683982,2.0
16.0,0.018822,22,0.0020823654965893604,1.0
15.0,0.027232,18,0.0020823654965893604,1.0
16.0,0.007663,24,0.0015324922671683982,1.0
14.0,0.016073,20,0.0015324922671683982,1.0
15.0,0.016073,20,0.0015324922671683982,1.0
15.0,0.027657,18,0.0015324922671683982,1.0
16.0,0.018822,22,0.0020823654965893604,1.0
14.0,0.027232,18,0.0020823654965893604,
16.0,0.018822,28,0.0020823654965893604,
15.0,0.027232,24,0.0020823654965893604,
16.0,0.03217,25,0.002434987314493744,
15.0,0.047119,22,0.002695544270070782,
15.0,0.007008,24,0.0,
12.0,0.015418,20,0.0,
14.0,0.015418,20,0.0,
14.0,0.027002,18,0.0,
14.0,0.015418,20,0.0,
12.0,0.023828,16,0.0,
14.0,0.027002,18,0.0,
14.0,0.015418,20,0.0,
11.0,0.023828,16,0.0,
15.0,0.027002,18,0.0,
15.0,0.027002,18,0.0,
11.0,0.040648,14,0.0,
16.0,0.01771,22,0.0021402864816817717,
15.0,0.02612,18,0.0021402864816817717,
15.0,0.02612,18,0.0021402864816817717,
16.0,0.037704,16,0.0021402864816817717,
15.0,0.007663,24,0.0015324922671683982,
14.0,0.015326,20,0.0030649845343367964,
14.0,0.016073,20,0.0015324922671683982,
14.0,0.015326,20,0.0030649845343367964,
15.0,0.026485,18,0.0036148577637577584,
14.0,0.016073,20,0.0015324922671683982,
13.0,0.023736,16,0.0030649845343367964,
15.0,0.027657,18,0.0015324922671683982,
15.0,0.026485,24,0.0036148577637577584,
15.0,0.039833,21,0.003967479581662142,
16.0,0.018822,22,0.0020823654965893604,
15.0,0.026485,18,0.003614857763757759,
15.0,0.027232,18,0.0020823654965893604,
16.0,0.037645,22,0.004164730993178721,
16.0,0.01183,22,0.0021402864816817717,
15.0,0.02024,18,0.0021402864816817717,
15.0,0.02024,18,0.0021402864816817717,
16.0,0.031824,16,0.0021402864816817717,
11.0,0.030744,17,0.0030649845343367972,
10.0,0.039154,13,0.0030649845343367972,
16.0,0.01771,28,0.0021402864816817717,
14.0,0.02612,24,0.0021402864816817717,
15.0,0.02612,24,0.0021402864816817717,
14.0,0.037704,22,0.0021402864816817717,
14.0,0.045453,22,0.003689979935918384,
16.0,0.007663,24,0.0015324922671683982,
14.0,0.015326,20,0.0030649845343367964,
15.0,0.016073,20,0.0015324922671683982,
13.0,0.015326,20,0.0030649845343367964,
14.0,0.026485,18,0.0036148577637577584,
14.0,0.016073,20,0.0015324922671683982,
12.0,0.023736,16,0.0030649845343367964,
15.0,0.026485,18,0.0036148577637577584,
15.0,0.027657,18,0.0015324922671683982,
16.0,0.01771,28,0.0021402864816817717,
14.0,0.02612,24,0.0021402864816817717,
15.0,0.02612,24,0.0021402864816817717,
14.0,0.037704,22,0.0021402864816817717,
16.0,0.018822,22,0.0020823654965893604,
15.0,0.026485,18,0.003614857763757759,
14.0,0.027232,18,0.0020823654965893604,
14.0,0.026485,18,0.003614857763757759,
12.0,0.037645,16,0.004164730993178721,
14.0,0.045453,22,0.003689979935918384,
16.0,0.018822,28,0.0020823654965893604,
15.0,0.026485,24,0.003614857763757759,
15.0,0.027232,24,0.0020823654965893604,
16.0,0.037645,22,0.004164730993178721,
12.0,0.030744,18,0.0030649845343367964,
11.0,0.039154,14,0.0030649845343367964,
16.0,0.03217,25,0.002434987314493744,
15.0,0.039833,21,0.003967479581662142,
15.0,0.047119,22,0.0026955442700707832,
11.0,0.061473,13,0.004164730993178721,
16.0,0.007663,24,0.0015324922671683982,
14.0,0.014671,20,0.0015324922671683982,
13.0,0.015326,20,0.0030649845343367964,
14.0,0.025373,24,0.0036727787488501696,
15.0,0.015326,20,0.0030649845343367964,
12.0,0.022989,16,0.004597476801505194,
15.0,0.025373,24,0.0036727787488501696,
14.0,0.016073,20,0.0015324922671683982,
13.0,0.023081,16,0.0015324922671683982,
14.0,0.026485,24,0.003614857763757759,
15.0,0.026485,24,0.003614857763757759,
11.0,0.038407,14,0.004597476801505194,
14.0,0.015326,20,0.0030649845343367964,
12.0,0.022989,16,0.004597476801505194,
13.0,0.023736,16,0.0030649845343367964,
13.0,0.034148,20,0.005147350030926157,
15.0,0.019493,18,0.00367277874885017,
14.0,0.027903,14,0.00367277874885017,
15.0,0.016073,20,0.0015324922671683982,
14.0,0.023081,16,0.0015324922671683982,
13.0,0.023736,16,0.0030649845343367964,
13.0,0.033783,20,0.0036727787488501696,
15.0,0.026485,18,0.003614857763757759,
12.0,0.034148,14,0.005147350030926156,
15.0,0.027657,18,0.0015324922671683982,
14.0,0.034665,14,0.0015324922671683982,
15.0,0.039833,21,0.003967479581662142,
16.0,0.007008,24,0.0,
14.0,0.015418,20,0.0,
13.0,0.015418,20,0.0,
14.0,0.027002,18,0.0,
15.0,0.015418,20,0.0,
12.0,0.023828,16,0.0,
15.0,0.027002,18,0.0,
15.0,0.015418,20,0.0,
13.0,0.023828,16,0.0,
14.0,0.027002,18,0.0,
15.0,0.027002,18,0.0,
11.0,0.040648,14,0.0,
14.0,0.014671,20,0.0015324922671683982,
12.0,0.023081,16,0.0015324922671683982,
13.0,0.023081,16,0.0015324922671683982,
13.0,0.034665,14,0.0015324922671683982,
15.0,0.02583,18,0.0020823654965893604,
14.0,0.03424,14,0.0020823654965893604,
15.0,0.014671,20,0.0015324922671683982,
14.0,0.023081,16,0.0015324922671683982,
13.0,0.023081,16,0.0015324922671683982,
13.0,0.034665,14,0.0015324922671683982,
15.0,0.02583,18,0.0020823654965893604,
12.0,0.03424,14,0.0020823654965893604,
15.0,0.02583,24,0.0020823654965893604,
14.0,0.03424,20,0.0020823654965893604,
15.0,0.039178,21,0.002434987314493744,
13.0,0.054127,18,0.0026955442700707832,
16.0,0.01771,22,0.0021402864816817717,
