331,1,2,1,2,1,2,1,2
100,1,1,1,1,1,1,1,1
83,1,2,3,4,1,2,3,4
11,1,2,3,2,1,2,3,2
7,1,1,2,2,1,1,2,2
7,1,2,1,3,1,2,1,3
4,1,2,1,2,1,3,1,3
4,1,2,3,3,1,2,3,3
2,1,1,1,1,2,2,2,2
2,1,2,1,2,3,4,3,4
1,1,1,1,2,1,1,1,3
1,1,1,2,3,1,1,2,3
1,1,2,1,2,2,1,2,1
1,1,2,1,2,3,1,3,1
1,1,2,2,2,1,2,2,2
1,1,2,2,2,2,2,2,2
1,1,2,2,3,1,2,2,3
1,1,2,3,4,1,2,3,5
1,1,2,3,4,5,2,3,6
