complexity,cost,feature_based_cost
3.0,1.0,0.49999999999999994
1.0,1.986758,1.486758580033887
6.0,0.0,0.0
5.0,0.43236,0.21618037135278514
4.0,0.986758,0.9867585800338867
5.0,0.56764,0.2838196286472148
5.0,1.0,0.49999999999999994
5.0,0.493379,0.49337929001694336
3.0,1.986758,1.486758580033887
7.0,1.0,0.49999999999999994
7.0,1.233628,0.9498075648614921
5.0,0.493379,0.49337929001694336
3.0,1.0,0.49999999999999994
5.0,1.0,0.49999999999999994
5.0,1.126155,0.9099749456741009
9.0,1.556456,1.1983667628539938
6.0,0.493379,0.4933792900169434
8.0,0.0,0.0
10.0,0.0,0.0
