complexity,cost,feature_based_cost
14.0,0.0,0.0
12.0,0.24102,0.06748551353657603
14.0,0.305556,0.018333333333333333
13.0,0.24102,0.06748551353657603
13.0,0.626701,0.10825404531107263
13.0,0.24102,0.06748551353657603
11.0,0.482039,0.13497102707315206
13.0,0.194444,0.011666666666666667
11.0,0.5,0.03
13.0,0.538051,0.10787656456325542
12.0,0.24102,0.06748551353657603
10.0,0.482039,0.13497102707315206
13.0,0.626701,0.10825404531107263
13.0,0.359502,0.1078765645632554
9.0,0.982039,0.16497102707315206
12.0,0.0,0.009166666666666667
12.0,0.24102,0.0766521802032427
11.0,0.194444,0.020833333333333336
11.0,0.24102,0.0766521802032427
12.0,0.359502,0.11704323122992207
14.0,0.0,0.0
12.0,0.305556,0.018333333333333333
12.0,0.24102,0.06748551353657603
12.0,0.24102,0.06748551353657603
12.0,0.626701,0.10825404531107263
13.0,0.24102,0.0766521802032427
11.0,0.482039,0.14413769373981872
13.0,0.0,0.0
12.0,0.24102,0.06748551353657603
12.0,0.24102,0.06748551353657603
13.0,0.194444,0.011666666666666667
13.0,0.538051,0.10787656456325542
13.0,0.305556,0.0275
12.0,0.5,0.03916666666666667
15.0,0.24102,0.06748551353657603
13.0,0.482039,0.13497102707315206
13.0,0.626701,0.1174207119777393
12.0,0.0,0.0
11.0,0.24102,0.06748551353657603
12.0,0.305556,0.018333333333333333
11.0,0.24102,0.06748551353657603
12.0,0.626701,0.10825404531107263
12.0,0.24102,0.0766521802032427
12.0,0.482039,0.14413769373981872
14.0,0.194444,0.011666666666666667
14.0,0.5,0.03
12.0,0.538051,0.11704323122992209
13.0,0.24102,0.06748551353657603
12.0,0.482039,0.13497102707315206
13.0,0.626701,0.1174207119777393
14.0,0.538051,0.1078765645632554
11.0,0.982039,0.17413769373981872
14.0,0.0,0.0
12.0,0.24102,0.06748551353657603
12.0,0.194444,0.011666666666666667
12.0,0.24102,0.06748551353657603
12.0,0.359502,0.1078765645632554
11.0,0.0,0.0
9.0,0.24102,0.06748551353657603
12.0,0.0,0.0
11.0,0.194444,0.011666666666666667
13.0,0.24102,0.06748551353657603
12.0,0.0,0.0
10.0,0.24102,0.06748551353657603
14.0,0.194444,0.011666666666666667
13.0,0.24102,0.06748551353657603
13.0,0.538051,0.1078765645632554
12.0,0.0,0.005833333333333334
11.0,0.305556,0.024166666666666666
12.0,0.24102,0.07331884686990936
11.0,0.24102,0.07331884686990936
12.0,0.626701,0.11408737864440596
10.0,0.0,0.015
9.0,0.24102,0.08248551353657603
11.0,0.0,0.005833333333333334
10.0,0.24102,0.07331884686990936
11.0,0.305556,0.03333333333333333
11.0,0.0,0.005833333333333334
10.0,0.305556,0.024166666666666666
11.0,0.24102,0.08248551353657603
12.0,0.24102,0.07331884686990936
11.0,0.626701,0.12325404531107263
13.0,0.24102,0.07331884686990936
11.0,0.482039,0.1408043604064854
11.0,0.24102,0.07331884686990936
12.0,0.24102,0.07331884686990936
12.0,0.482039,0.1408043604064854
11.0,0.0,0.0
10.0,0.24102,0.06748551353657603
11.0,0.24102,0.06748551353657603
11.0,0.194444,0.011666666666666667
12.0,0.538051,0.10787656456325542
10.0,0.0,0.009166666666666667
10.0,0.194444,0.020833333333333336
12.0,0.0,0.0
10.0,0.24102,0.06748551353657603
11.0,0.24102,0.0766521802032427
10.0,0.0,0.0
9.0,0.24102,0.06748551353657603
11.0,0.24102,0.0766521802032427
13.0,0.194444,0.011666666666666667
10.0,0.538051,0.11704323122992209
14.0,0.305556,0.018333333333333333
14.0,0.5,0.03
14.0,0.305556,0.018333333333333333
13.0,0.305556,0.018333333333333333
11.0,0.5,0.03
12.0,0.24102,0.07331884686990936
12.0,0.482039,0.1408043604064854
11.0,0.24102,0.08248551353657603
11.0,0.24102,0.07331884686990936
9.0,0.482039,0.14997102707315207
11.0,0.626701,0.11408737864440596
10.0,0.626701,0.11408737864440596
