complexity,cost,feature_based_cost
18.0,0.0,0.0
17.0,0.01522,0.0007609860664523043
17.0,0.0,0.0
20.0,0.01522,0.0007609860664523043
17.0,0.0,0.0
16.0,0.0,0.0
20.0,0.01522,0.0007609860664523043
17.0,0.01522,0.0007609860664523043
16.0,0.03044,0.0015219721329046087
20.0,0.01522,0.0007609860664523043
20.0,0.01522,0.0007609860664523043
15.0,0.03044,0.0015219721329046087
17.0,0.01522,0.0015219721329046087
17.0,0.01522,0.0015219721329046087
16.0,0.03044,0.002282958199356913
19.0,0.03044,0.002282958199356913
17.0,0.0,0.0
16.0,0.01522,0.0007609860664523043
17.0,0.0,0.0
20.0,0.01522,0.0007609860664523043
18.0,0.01522,0.0015219721329046087
17.0,0.01522,0.0015219721329046087
20.0,0.01522,0.0007609860664523043
19.0,0.03044,0.0015219721329046087
17.0,0.01522,0.0015219721329046087
15.0,0.03044,0.0030439442658092178
17.0,0.01522,0.0015219721329046087
16.0,0.01522,0.0015219721329046087
16.0,0.03044,0.0030439442658092178
16.0,0.03044,0.002282958199356913
14.0,0.04566,0.003804930332261522
19.0,0.03044,0.002282958199356913
19.0,0.03044,0.002282958199356913
17.0,0.01522,0.0007609860664523043
16.0,0.03044,0.0015219721329046087
16.0,0.01522,0.0007609860664523043
19.0,0.03044,0.0015219721329046087
16.0,0.01522,0.0007609860664523043
15.0,0.01522,0.0007609860664523043
19.0,0.03044,0.0015219721329046087
16.0,0.03044,0.0015219721329046087
15.0,0.04566,0.002282958199356913
19.0,0.03044,0.0015219721329046087
19.0,0.03044,0.0015219721329046087
14.0,0.04566,0.002282958199356913
14.0,0.06088,0.004565916398713826
13.0,0.0761,0.00532690246516613
19.0,0.01522,0.0007609860664523043
18.0,0.03044,0.0015219721329046087
19.0,0.01522,0.0007609860664523043
20.0,0.03044,0.0015219721329046087
17.0,0.0,0.0
16.0,0.01522,0.0015219721329046087
17.0,0.0,0.0
15.0,0.0,0.0
16.0,0.01522,0.0015219721329046087
16.0,0.01522,0.0007609860664523043
14.0,0.01522,0.0007609860664523043
20.0,0.01522,0.0007609860664523043
18.0,0.01522,0.0015219721329046087
16.0,0.03044,0.0030439442658092178
17.0,0.01522,0.0015219721329046087
16.0,0.01522,0.0015219721329046087
15.0,0.03044,0.0030439442658092178
19.0,0.01522,0.0007609860664523043
18.0,0.03044,0.0015219721329046087
19.0,0.01522,0.0007609860664523043
20.0,0.03044,0.0015219721329046087
20.0,0.01522,0.0007609860664523043
19.0,0.03044,0.0015219721329046087
19.0,0.03044,0.002282958199356913
14.0,0.03044,0.0015219721329046087
13.0,0.04566,0.002282958199356913
14.0,0.0761,0.00532690246516613
17.0,0.0,0.0
16.0,0.01522,0.0007609860664523043
16.0,0.0,0.0
18.0,0.01522,0.0007609860664523043
16.0,0.0,0.0
14.0,0.0,0.0
18.0,0.01522,0.0007609860664523043
16.0,0.01522,0.0007609860664523043
15.0,0.03044,0.0015219721329046087
19.0,0.01522,0.0007609860664523043
19.0,0.01522,0.0007609860664523043
13.0,0.03044,0.0015219721329046087
17.0,0.01522,0.0015219721329046087
15.0,0.01522,0.0015219721329046087
16.0,0.03044,0.002282958199356913
18.0,0.03044,0.002282958199356913
17.0,0.0,0.0
16.0,0.01522,0.0007609860664523043
16.0,0.0,0.0
18.0,0.01522,0.0007609860664523043
17.0,0.01522,0.0015219721329046087
15.0,0.01522,0.0015219721329046087
20.0,0.01522,0.0007609860664523043
19.0,0.03044,0.0015219721329046087
20.0,0.01522,0.0007609860664523043
