complexity,cost,feature_based_cost
7.0,0.0,0.0
3.0,1.0,0.5
3.0,0.988291,0.49414555117671
5.0,0.494146,0.247072775588355
1.0,1.988291,0.9941455511767101
5.0,0.5,0.25
7.0,0.5,0.25
3.0,1.0,0.5
7.0,1.0,0.5
5.0,1.0,0.5
10.0,0.5,0.25
5.0,0.436384,0.2181919642857143
12.0,0.0,0.0
5.0,1.0,0.5
5.0,0.494146,0.247072775588355
9.0,0.718192,0.35909598214285715
8.0,0.5,0.25
9.0,0.5,0.25
9.0,0.0,0.0
7.0,0.718192,0.35909598214285715
9.0,0.247073,0.1235363877941775
9.0,0.0,0.0
9.0,0.218192,0.10909598214285715
9.0,0.0,0.0
5.0,1.0,0.5
7.0,0.436384,0.2181919642857143
7.0,0.718192,0.35909598214285715
7.0,0.436384,0.2181919642857143
9.0,0.436384,0.2181919642857143
7.0,0.741218,0.37060916338253247
7.0,0.712338,0.35616875773121215
9.0,0.247073,0.1235363877941775
10.0,0.247073,0.1235363877941775
9.0,0.247073,0.1235363877941775
12.0,0.465265,0.23263236993703465
7.0,0.563616,0.2818080357142857
7.0,0.5,0.25
7.0,0.5,0.25
10.0,0.5,0.25
10.0,0.5,0.25
9.0,0.0,0.0
