complexity,cost,feature_based_cost
18.0,0.0,0.0
17.0,0.01522,0.006848874598070738
17.0,0.0,0.0
20.0,0.01522,0.006848874598070738
17.0,0.0,0.0
16.0,0.0,0.0
20.0,0.01522,0.006848874598070738
17.0,0.01522,0.006848874598070738
16.0,0.03044,0.013697749196141477
20.0,0.01522,0.006848874598070738
20.0,0.01522,0.006848874598070738
15.0,0.03044,0.013697749196141477
17.0,0.01522,0.015219721329046086
17.0,0.01522,0.015219721329046086
16.0,0.03044,0.022068595927116824
19.0,0.03044,0.022068595927116824
17.0,0.0,0.0
16.0,0.01522,0.006848874598070738
17.0,0.0,0.0
20.0,0.01522,0.006848874598070738
18.0,0.01522,0.015219721329046086
17.0,0.01522,0.015219721329046086
20.0,0.01522,0.006848874598070738
19.0,0.03044,0.013697749196141477
17.0,0.01522,0.015219721329046086
15.0,0.03044,0.030439442658092175
17.0,0.01522,0.015219721329046086
16.0,0.01522,0.015219721329046086
16.0,0.03044,0.030439442658092175
16.0,0.03044,0.022068595927116824
14.0,0.04566,0.03728831725616291
19.0,0.03044,0.022068595927116824
19.0,0.03044,0.022068595927116824
17.0,0.01522,0.006848874598070738
16.0,0.03044,0.013697749196141477
16.0,0.01522,0.006848874598070738
19.0,0.03044,0.013697749196141477
16.0,0.01522,0.006848874598070738
15.0,0.01522,0.006848874598070738
19.0,0.03044,0.013697749196141477
16.0,0.03044,0.013697749196141477
15.0,0.04566,0.020546623794212217
19.0,0.03044,0.013697749196141477
19.0,0.03044,0.013697749196141477
14.0,0.04566,0.020546623794212217
14.0,0.06088,0.04413719185423365
13.0,0.0761,0.050986066452304385
19.0,0.01522,0.006848874598070738
18.0,0.03044,0.013697749196141477
19.0,0.01522,0.006848874598070738
20.0,0.03044,0.013697749196141477
17.0,0.0,0.0
16.0,0.01522,0.015219721329046086
17.0,0.0,0.0
15.0,0.0,0.0
16.0,0.01522,0.015219721329046086
16.0,0.01522,0.006848874598070738
14.0,0.01522,0.006848874598070738
20.0,0.01522,0.006848874598070738
18.0,0.01522,0.015219721329046086
16.0,0.03044,0.030439442658092175
17.0,0.01522,0.015219721329046086
16.0,0.01522,0.015219721329046086
15.0,0.03044,0.030439442658092175
19.0,0.01522,0.006848874598070738
18.0,0.03044,0.013697749196141477
19.0,0.01522,0.006848874598070738
20.0,0.03044,0.013697749196141477
20.0,0.01522,0.006848874598070738
19.0,0.03044,0.013697749196141477
19.0,0.03044,0.022068595927116824
14.0,0.03044,0.013697749196141477
13.0,0.04566,0.020546623794212217
14.0,0.0761,0.050986066452304385
17.0,0.0,0.0
16.0,0.01522,0.006848874598070738
16.0,0.0,0.0
18.0,0.01522,0.006848874598070738
16.0,0.0,0.0
14.0,0.0,0.0
18.0,0.01522,0.006848874598070738
16.0,0.01522,0.006848874598070738
15.0,0.03044,0.013697749196141477
19.0,0.01522,0.006848874598070738
19.0,0.01522,0.006848874598070738
13.0,0.03044,0.013697749196141477
17.0,0.01522,0.015219721329046086
15.0,0.01522,0.015219721329046086
16.0,0.03044,0.022068595927116824
18.0,0.03044,0.022068595927116824
17.0,0.0,0.0
16.0,0.01522,0.006848874598070738
16.0,0.0,0.0
18.0,0.01522,0.006848874598070738
17.0,0.01522,0.015219721329046086
15.0,0.01522,0.015219721329046086
20.0,0.01522,0.006848874598070738
19.0,0.03044,0.013697749196141477
20.0,0.01522,0.006848874598070738
19.0,0.03044,0.013697749196141477
19.0,0.01522,0.006848874598070738
17.0,0.03044,0.013697749196141477
19.0,0.01522,0.006848874598070738
17.0,0.01522,0.006848874598070738
19.0,0.03044,0.013697749196141477
