complexity,cost,feature_based_cost,freqs
6.0,0.041696,0.04169438899977823,151
7.0,0.187231,0.15747155330686852,143
4.0,0.083392,0.04169438899977823,88
3.0,0.333407,0.23282159087967583,65
9.0,0.020848,0.020847194499889116,63
7.0,0.041696,0.0,15
10.0,0.0,0.0,14
9.0,0.041696,0.04169438899977823,7
8.0,0.187231,0.15747155330686852,4
9.0,0.020848,0.0,4
9.0,0.020848,0.0,2
9.0,0.020848,0.020847194499889116,1
11.0,0.103959,0.08899842749930897,1
