complexity,cost,feature_based_cost
14.0,0.0,0.0
12.0,0.24669,0.12334482250423584
13.0,0.21618,0.10809018567639257
13.0,0.24669,0.1850172337563538
13.0,0.563077,0.30659073979476803
13.0,0.24669,0.18501723375635376
11.0,0.493379,0.3700344675127076
13.0,0.28382,0.1419098143236074
11.0,0.5,0.25
13.0,0.616814,0.32998287915184354
12.0,0.24669,0.12334482250423584
10.0,0.493379,0.24668964500847168
13.0,0.563077,0.30659073979476803
13.0,0.616814,0.32998287915184354
9.0,0.993379,0.4966896450084718
12.0,0.0,0.0
12.0,0.24669,0.1850172337563538
11.0,0.28382,0.1419098143236074
11.0,0.24669,0.12334482250423584
12.0,0.616814,0.32998287915184354
14.0,0.0,0.0
12.0,0.21618,0.10809018567639257
12.0,0.24669,0.18501723375635376
12.0,0.24669,0.12334482250423584
12.0,0.563077,0.30659073979476803
13.0,0.24669,0.12334482250423584
11.0,0.493379,0.24668964500847168
13.0,0.0,0.0
12.0,0.24669,0.12334482250423584
12.0,0.24669,0.18501723375635376
13.0,0.28382,0.1419098143236074
13.0,0.616814,0.32998287915184354
13.0,0.21618,0.10809018567639257
12.0,0.5,0.25
15.0,0.24669,0.1850172337563538
13.0,0.493379,0.3700344675127076
13.0,0.563077,0.30659073979476803
12.0,0.0,0.0
11.0,0.24669,0.12334482250423584
12.0,0.21618,0.10809018567639257
11.0,0.24669,0.1850172337563538
12.0,0.563077,0.30659073979476803
12.0,0.24669,0.18501723375635376
12.0,0.493379,0.3700344675127076
14.0,0.28382,0.1419098143236074
14.0,0.5,0.25
12.0,0.616814,0.32998287915184354
13.0,0.24669,0.12334482250423584
12.0,0.493379,0.24668964500847168
13.0,0.563077,0.30659073979476803
12.0,0.616814,0.32998287915184354
11.0,0.993379,0.4966896450084718
14.0,0.0,0.0
12.0,0.24669,0.1850172337563538
12.0,0.28382,0.1419098143236074
12.0,0.24669,0.12334482250423584
12.0,0.616814,0.32998287915184354
11.0,0.0,0.0
9.0,0.24669,0.12334482250423584
12.0,0.0,0.0
11.0,0.28382,0.1419098143236074
13.0,0.24669,0.1850172337563538
12.0,0.0,0.0
10.0,0.24669,0.1850172337563538
14.0,0.28382,0.1419098143236074
13.0,0.24669,0.12334482250423584
11.0,0.616814,0.32998287915184354
