complexity,cost,feature_based_cost
16.0,0.0,0.0
15.0,0.00841,0.0
16.0,0.00841,0.0
16.0,0.019994,0.0
16.0,0.00841,0.0
13.0,0.01682,0.0
16.0,0.019994,0.0
15.0,0.00841,0.0
14.0,0.01682,0.0
16.0,0.019994,0.0
16.0,0.019994,0.0
12.0,0.03364,0.0
15.0,0.007663,0.0
14.0,0.016073,0.0
14.0,0.016073,0.0
15.0,0.027657,0.0
16.0,0.018822,0.0
15.0,0.027232,0.0
16.0,0.007663,0.0
14.0,0.016073,0.0
15.0,0.016073,0.0
15.0,0.027657,0.0
16.0,0.018822,0.0
14.0,0.027232,0.0
16.0,0.018822,0.0
15.0,0.027232,0.0
16.0,0.03217,0.0
15.0,0.047119,0.0
15.0,0.007008,0.0
12.0,0.015418,0.0
14.0,0.015418,0.0
14.0,0.027002,0.0
14.0,0.015418,0.0
12.0,0.023828,0.0
14.0,0.027002,0.0
14.0,0.015418,0.0
11.0,0.023828,0.0
15.0,0.027002,0.0
15.0,0.027002,0.0
11.0,0.040648,0.0
16.0,0.01771,0.0
15.0,0.02612,0.0
15.0,0.02612,0.0
16.0,0.037704,0.0
15.0,0.007663,0.0
14.0,0.015326,0.0
14.0,0.016073,0.0
14.0,0.015326,0.0
15.0,0.026485,0.0
14.0,0.016073,0.0
13.0,0.023736,0.0
15.0,0.027657,0.0
15.0,0.026485,0.0
15.0,0.039833,0.0
16.0,0.018822,0.0
15.0,0.026485,0.0
15.0,0.027232,0.0
16.0,0.037645,0.0
16.0,0.01183,0.0
15.0,0.02024,0.0
15.0,0.02024,0.0
16.0,0.031824,0.0
11.0,0.030744,0.0
10.0,0.039154,0.0
16.0,0.01771,0.0
14.0,0.02612,0.0
15.0,0.02612,0.0
14.0,0.037704,0.0
14.0,0.045453,0.0
16.0,0.007663,0.0
14.0,0.015326,0.0
15.0,0.016073,0.0
13.0,0.015326,0.0
14.0,0.026485,0.0
14.0,0.016073,0.0
12.0,0.023736,0.0
15.0,0.026485,0.0
15.0,0.027657,0.0
16.0,0.01771,0.0
14.0,0.02612,0.0
15.0,0.02612,0.0
14.0,0.037704,0.0
16.0,0.018822,0.0
15.0,0.026485,0.0
14.0,0.027232,0.0
14.0,0.026485,0.0
12.0,0.037645,0.0
14.0,0.045453,0.0
16.0,0.018822,0.0
15.0,0.026485,0.0
15.0,0.027232,0.0
16.0,0.037645,0.0
12.0,0.030744,0.0
11.0,0.039154,0.0
16.0,0.03217,0.0
15.0,0.039833,0.0
15.0,0.047119,0.0
11.0,0.061473,0.0
16.0,0.007663,0.0
14.0,0.014671,0.0
13.0,0.015326,0.0
14.0,0.025373,0.0
15.0,0.015326,0.0
12.0,0.022989,0.0
15.0,0.025373,0.0
14.0,0.016073,0.0
13.0,0.023081,0.0
14.0,0.026485,0.0
15.0,0.026485,0.0
11.0,0.038407,0.0
14.0,0.015326,0.0
12.0,0.022989,0.0
13.0,0.023736,0.0
13.0,0.034148,0.0
15.0,0.019493,0.0
14.0,0.027903,0.0
15.0,0.016073,0.0
14.0,0.023081,0.0
13.0,0.023736,0.0
13.0,0.033783,0.0
15.0,0.026485,0.0
12.0,0.034148,0.0
15.0,0.027657,0.0
14.0,0.034665,0.0
15.0,0.039833,0.0
16.0,0.007008,0.0
14.0,0.015418,0.0
13.0,0.015418,0.0
14.0,0.027002,0.0
15.0,0.015418,0.0
12.0,0.023828,0.0
15.0,0.027002,0.0
15.0,0.015418,0.0
13.0,0.023828,0.0
14.0,0.027002,0.0
15.0,0.027002,0.0
11.0,0.040648,0.0
14.0,0.014671,0.0
12.0,0.023081,0.0
13.0,0.023081,0.0
13.0,0.034665,0.0
15.0,0.02583,0.0
14.0,0.03424,0.0
15.0,0.014671,0.0
14.0,0.023081,0.0
13.0,0.023081,0.0
13.0,0.034665,0.0
15.0,0.02583,0.0
12.0,0.03424,0.0
15.0,0.02583,0.0
14.0,0.03424,0.0
15.0,0.039178,0.0
13.0,0.054127,0.0
16.0,0.01771,0.0
15.0,0.025373,0.0
15.0,0.02612,0.0
15.0,0.025373,0.0
15.0,0.036533,0.0
15.0,0.02612,0.0
14.0,0.033783,0.0
15.0,0.037704,0.0
15.0,0.036533,0.0
15.0,0.04988,0.0
16.0,0.018822,0.0
14.0,0.02583,0.0
14.0,0.026485,0.0
11.0,0.036533,0.0
15.0,0.026485,0.0
12.0,0.034148,0.0
13.0,0.036533,0.0
15.0,0.027232,0.0
12.0,0.03424,0.0
14.0,0.037645,0.0
15.0,0.037645,0.0
10.0,0.049566,0.0
16.0,0.016661,0.0
14.0,0.025071,0.0
14.0,0.025071,0.0
11.0,0.036655,0.0
15.0,0.025071,0.0
12.0,0.033481,0.0
13.0,0.036655,0.0
15.0,0.025071,0.0
12.0,0.033481,0.0
14.0,0.036655,0.0
15.0,0.036655,0.0
10.0,0.050301,0.0
14.0,0.043824,0.0
12.0,0.052234,0.0
15.0,0.007663,0.0
14.0,0.015326,0.0
14.0,0.016073,0.0
15.0,0.026485,0.0
14.0,0.014671,0.0
11.0,0.023081,0.0
15.0,0.025373,0.0
14.0,0.015326,0.0
13.0,0.022989,0.0
15.0,0.026485,0.0
15.0,0.019493,0.0
10.0,0.038407,0.0
14.0,0.016073,0.0
13.0,0.023736,0.0
13.0,0.023081,0.0
14.0,0.033783,0.0
15.0,0.027657,0.0
13.0,0.034665,0.0
14.0,0.015326,0.0
13.0,0.022989,0.0
13.0,0.023736,0.0
14.0,0.034148,0.0
15.0,0.025373,0.0
13.0,0.033783,0.0
15.0,0.026485,0.0
14.0,0.034148,0.0
13.0,0.053116,0.0
16.0,0.018822,0.0
15.0,0.026485,0.0
14.0,0.027232,0.0
15.0,0.026485,0.0
14.0,0.037645,0.0
15.0,0.02583,0.0
13.0,0.03424,0.0
16.0,0.030653,0.0
15.0,0.036533,0.0
16.0,0.01771,0.0
15.0,0.025373,0.0
15.0,0.02612,0.0
14.0,0.025373,0.0
14.0,0.036533,0.0
15.0,0.02612,0.0
13.0,0.033783,0.0
16.0,0.036533,0.0
15.0,0.037704,0.0
12.0,0.030744,0.0
11.0,0.038407,0.0
11.0,0.039154,0.0
11.0,0.038407,0.0
11.0,0.049566,0.0
16.0,0.03217,0.0
14.0,0.039178,0.0
15.0,0.039833,0.0
13.0,0.04988,0.0
16.0,0.029364,0.0
14.0,0.037774,0.0
15.0,0.037774,0.0
13.0,0.049358,0.0
10.0,0.059644,0.0
16.0,0.018822,0.0
15.0,0.026485,0.0
15.0,0.027232,0.0
14.0,0.037645,0.0
