complexity,cost,feature_based_cost,freqs
7.0,0.256095,0.0,168
6.0,0.06088,0.0,151
9.0,0.03044,0.0,89
4.0,0.12176,0.0,80
3.0,0.452689,0.0,27
10.0,0.0,0.0,15
7.0,0.06088,0.0,14
8.0,0.248485,0.0,6
9.0,0.05327,0.0,5
9.0,0.03044,0.0,3
7.0,0.12176,0.0,1
12.0,0.02283,0.0,1
13.0,0.112652,0.0,1
