complexity,cost,feature_based_cost
1.0,1.964078,0.7320393824041145
3.0,1.0,0.25
6.0,0.964078,0.4820393824041145
6.0,0.0,0.0
3.0,1.964078,0.7320393824041145
4.0,0.964078,0.4820393824041145
5.0,1.482039,0.49101969120205724
6.0,0.964078,0.4820393824041145
5.0,0.964078,0.4820393824041145
5.0,1.464078,0.6070393824041145
5.0,0.482039,0.24101969120205727
14.0,0.0,0.0
5.0,1.464078,0.6070393824041145
8.0,0.723059,0.36152953680308586
3.0,1.0,0.25
5.0,1.0,0.25
5.0,1.482039,0.49101969120205724
7.0,1.0,0.25
8.0,1.60874,0.6029812800511949
7.0,0.723059,0.36152953680308586
