1,1
2,2
3,2
5,2
7,3
8,2
9,8
10,8
11,7
12,6
13,6
14,3
15,5
16,3
17,8
18,2
19,4
20,9
21,6
22,1
23,1
24,1
25,2
26,2
27,4
28,4
29,14
30,2
31,2
32,7
33,3
34,1
35,5
36,3
37,2
38,16
39,2
40,10
41,5
42,5
43,5
44,4
45,8
46,7
47,15
48,1
49,5
50,3
51,3
52,8
53,2
54,2
55,8
56,6
57,6
58,6
59,5
60,4
61,5
62,1
63,5
64,5
65,5
66,3
67,3
68,3
69,4
70,4
71,9
72,10
73,9
74,8
75,8
76,14
77,8
78,14
79,9
80,3
81,12
82,6
83,6
84,7
85,6
86,37
87,1
88,7
89,21
90,3
91,39
92,5
93,2
94,3
95,3
96,3
97,9
98,2
99,6
100,15
101,12
102,3
103,18
104,10
105,15
106,3
107,3
108,2
109,8
110,8
111,1
112,6
113,1
114,9
115,6
116,3
117,3
118,2
119,16
120,6
121,6
122,6
123,11
124,15
125,1
126,4
127,1
128,7
129,7
130,3
131,10
132,3
133,2
134,6
135,7
136,1
137,27
138,6
139,4
140,7
141,5
142,9
143,2
144,3
145,8
146,8
147,10
148,5
149,1
150,2
151,2
152,9
153,5
154,1
155,3
156,3
157,3
158,10
159,8
160,10
161,7
162,7
163,1
164,5
165,3
166,12
167,1
168,5
169,5
170,5
171,3
172,14
173,9
174,8
175,14
176,25
177,26
178,7
179,5
180,5
181,1
182,5
183,5
184,16
185,4
186,19
187,13
188,5
189,5
190,5
191,5
192,1
193,5
194,3
195,3
196,3
197,4
198,4
199,4
200,4
201,4
202,34
203,2
204,14
205,9
206,8
207,10
208,10
209,2
210,10
211,16
212,2
213,9
214,2
215,20
216,5
217,9
218,38
219,7
220,7
221,7
222,11
223,11
224,6
225,40
226,7
227,1
228,19
230,1
231,1
232,13
234,13
235,2
236,1
237,7
238,1
239,19
240,1
241,1
242,11
243,2
244,6
245,6
246,15
247,4
248,12
249,1
250,5
251,5
252,2
253,2
254,9
255,2
256,3
257,3
258,3
259,3
260,3
261,31
262,4
263,4
264,11
265,1
266,1
267,1
268,1
269,4
270,4
271,32
272,2
273,2
274,5
275,23
276,28
277,6
278,7
279,7
280,1
281,1
282,1
283,1
284,1
285,1
286,2
287,2
288,2
289,4
290,8
291,2
292,2
293,6
294,2
295,1
296,2
297,7
299,13
300,1
301,2
302,2
303,16
304,9
305,2
306,7
307,5
308,5
309,2
310,2
311,2
312,4
313,4
314,1
315,1
316,24
317,1
318,30
319,4
320,4
321,4
322,4
323,4
324,4
325,4
326,2
327,2
328,2
329,10
330,9
331,16
332,2
333,14
334,2
335,2
336,14
337,2
338,2
339,5
340,5
341,2
342,2
343,2
344,3
345,12
346,6
347,11
348,11
349,17
350,7
351,15
353,1
355,1
356,1
357,13
359,1
360,1
361,1
362,13
363,13
364,24
365,13
366,1
367,1
368,1
369,1
370,9
371,11
372,4
373,20
374,1
375,1
376,12
377,1
378,3
379,4
380,2
381,1
383,12
384,17
385,1
386,5
387,2
388,29
389,1
390,3
391,4
392,4
393,5
394,2
395,7
396,11
397,11
398,6
399,22
400,1
401,1
402,1
403,1
404,1
406,1
407,12
408,3
409,1
410,1
412,13
413,1
414,4
415,2
416,3
417,9
418,1
419,2
420,2
421,1
422,2
423,1
424,1
425,12
426,22
427,1
428,1
429,1
430,8
431,1
432,1
433,4
434,1
435,1
436,9
437,1
438,1
439,1
440,8
441,23
442,9
443,17
444,4
445,2
446,10
447,2
448,4
449,12
450,11
451,7
452,1
453,1
454,1
455,2
456,1
457,1
458,1
459,1
460,2
461,18
462,2
463,5
464,10
465,2
466,21
467,4
468,35
469,14
470,2
471,8
472,5
473,2
474,2
475,2
476,4
477,1
478,36
479,15
481,1
482,1
483,13
484,1
485,1
486,1
487,1
488,1
489,12
490,41
491,2
492,1
493,4
494,4
495,4
496,1
497,6
498,18
499,11
500,11
501,15
502,15
504,1
505,1
506,1
507,1
508,1
509,3
510,33
511,1
512,3
513,1
514,1
515,13
516,3
517,4
518,1
519,1
520,1
