1,2
2,6
3,7
5,1
6,2
7,4
8,7
9,1
10,1
11,1
12,1
13,1
14,5
15,1
16,1
17,1
18,4
19,4
20,6
21,4
22,6
23,4
24,6
25,7
26,6
27,6
28,3
29,1
30,3
31,3
32,1
33,4
34,3
35,1
36,1
37,4
38,7
40,5
41,4
42,5
43,5
44,5
45,5
46,4
47,13
48,9
49,1
50,5
51,1
52,5
53,1
54,1
55,1
57,3
58,1
59,3
60,5
61,1
62,6
63,1
64,5
65,1
66,11
68,3
69,1
70,5
71,1
72,1
74,2
75,1
76,1
77,1
78,2
79,1
81,1
82,15
83,1
84,2
85,1
86,1
88,3
89,20
90,15
91,1
92,4
93,4
94,6
95,4
96,5
97,4
98,19
99,6
100,4
101,4
102,3
103,3
105,4
106,1
107,3
109,1
110,3
111,1
112,3
113,8
114,2
115,1
116,1
117,3
118,1
119,1
120,5
121,1
122,1
123,1
124,10
125,5
126,4
127,2
128,4
129,22
130,23
131,1
132,1
133,2
134,1
135,1
136,7
137,3
138,1
139,5
140,4
141,5
142,6
143,4
144,5
145,5
146,5
147,4
148,5
149,1
150,1
151,3
152,7
153,5
154,5
155,4
156,2
157,5
158,5
159,1
160,5
161,5
162,6
163,5
164,6
165,4
166,1
167,1
168,3
169,1
170,10
171,1
172,13
173,5
174,1
175,6
176,1
177,9
178,1
179,5
180,1
181,5
182,2
183,1
184,2
185,1
186,9
187,1
188,1
189,1
190,4
191,1
192,1
193,1
194,5
195,2
196,1
197,2
198,2
199,2
200,2
201,2
202,1
203,9
204,1
205,1
206,1
207,1
208,2
209,3
210,1
211,3
212,1
213,1
214,3
215,2
216,1
217,2
218,2
219,6
220,1
221,11
222,1
223,2
224,1
225,1
226,2
227,2
228,2
229,6
230,1
231,2
232,1
233,7
234,2
235,7
236,13
237,3
238,1
239,3
240,6
241,2
243,8
244,8
245,1
246,5
249,4
250,4
251,6
252,6
253,4
254,4
255,3
256,4
257,4
259,4
260,5
261,6
262,6
263,4
264,4
265,5
266,6
267,4
268,2
269,6
270,4
271,5
273,6
274,4
275,3
276,4
277,5
278,6
279,6
281,5
282,6
283,4
284,1
285,4
286,7
287,1
288,6
289,7
290,6
292,3
293,6
295,6
296,7
297,2
298,1
299,7
300,6
301,3
302,3
303,1
304,1
305,7
306,3
307,3
308,6
309,6
310,7
311,7
312,7
313,16
314,6
315,2
316,3
317,4
318,7
319,3
320,3
321,2
322,7
323,3
324,2
325,7
326,1
327,11
329,5
330,1
331,2
332,3
333,8
335,9
336,9
337,7
338,10
339,3
340,3
341,5
342,3
343,7
344,7
345,3
346,1
347,2
348,5
349,7
350,2
351,7
352,2
353,10
354,6
355,1
356,5
358,2
359,1
360,1
361,9
362,2
363,7
364,2
365,2
366,1
367,2
368,7
369,1
370,2
371,7
372,4
373,5
375,9
376,5
377,10
378,8
379,4
380,7
381,2
382,3
383,10
384,8
386,1
387,8
388,6
389,8
391,2
392,1
393,5
394,3
395,1
396,1
397,5
398,8
399,2
400,3
401,14
402,2
403,2
404,7
406,7
407,4
408,5
410,6
411,6
412,2
414,16
415,5
416,2
417,1
418,8
419,6
422,1
423,3
425,1
426,1
427,4
428,3
429,4
430,4
431,11
432,12
433,1
434,3
435,2
436,2
437,9
438,3
439,8
440,1
441,11
442,1
443,2
444,1
445,2
446,3
447,1
448,1
449,11
450,1
451,2
452,1
453,2
454,2
455,7
456,1
457,6
458,7
459,7
460,2
461,8
462,7
463,5
464,3
465,7
466,1
467,3
468,3
469,1
470,3
471,1
472,5
474,3
475,7
476,3
477,7
478,3
479,9
480,3
481,4
482,11
483,3
484,9
485,9
486,4
487,7
488,7
489,14
490,3
492,7
493,1
494,8
495,12
496,6
497,1
498,1
500,7
501,12
502,21
503,8
504,10
505,8
506,11
507,7
508,14
509,4
510,17
512,10
513,10
514,10
515,18
517,3
519,10
520,1
