complexity,cost,freqs,feature_complexity,feature_cost
20.0,0.010424,,25,0.0005227679533859525
19.0,0.020848,,21,0.0009981730924894959
19.0,0.010424,,21,0.0005526505621296035
19.0,0.020848,,19,0.001045535906771905
19.0,0.010424,,25,0.0005103655501810594
18.0,0.020848,,21,0.0009857706892846027
19.0,0.020848,,21,0.005712656072371268
14.0,0.020848,,18,0.0010105754956943888
13.0,0.031272,,14,0.0014859806347979323
12.0,0.05212,,13,0.011925522090255864
17.0,0.0,,24,2.9882608743651105e-05
16.0,0.010424,,20,0.0005052877478471944
16.0,0.0,,20,5.976521748730221e-05
19.0,0.010424,,21,0.0005526505621296035
16.0,0.0,,20,5.976521748730221e-05
14.0,0.0,,16,8.964782623095331e-05
19.0,0.010424,,21,0.0005526505621296035
16.0,0.010424,,20,0.0005052877478471944
15.0,0.020848,,16,0.0009806928869507377
18.0,0.010424,,21,0.0005402481589247105
18.0,0.010424,,21,0.0005402481589247105
13.0,0.020848,,14,0.00104045810443804
16.0,0.010424,,20,0.005232173130933859
15.0,0.010424,,16,0.00526205573967751
15.0,0.020848,,16,0.005707578270037403
17.0,0.020848,,17,0.005742538681114919
16.0,0.0,,20,5.976521748730221e-05
15.0,0.010424,,16,0.0005351703565908456
14.0,0.0,,16,8.964782623095331e-05
17.0,0.010424,,17,0.0005825331708732547
16.0,0.010424,,18,0.005279535945216268
14.0,0.010424,,14,0.005309418553959919
18.0,0.010424,,18,0.0005402481589247105
17.0,0.020848,,14,0.0010156532980282538
19.0,0.010424,,25,0.0005227679533859525
18.0,0.020848,,21,0.0009981730924894959
18.0,0.010424,,21,0.0005526505621296035
17.0,0.020848,,22,0.001045535906771905
18.0,0.010424,,21,0.0005526505621296035
16.0,0.010424,,17,0.0005825331708732547
19.0,0.020848,,22,0.001045535906771905
18.0,0.020848,,21,0.0009981730924894959
16.0,0.031272,,17,0.0014735782315930391
18.0,0.020848,,22,0.0010331335035670118
19.0,0.020848,,22,0.0010331335035670118
14.0,0.031272,,15,0.0015333434490803414
17.0,0.0,,24,2.9882608743651105e-05
16.0,0.010424,,20,0.0005052877478471944
16.0,0.0,,20,5.976521748730221e-05
18.0,0.010424,,18,0.0005526505621296035
16.0,0.0,,20,5.976521748730221e-05
13.0,0.0,,16,8.964782623095331e-05
18.0,0.010424,,18,0.0005526505621296035
16.0,0.010424,,20,0.0005052877478471944
15.0,0.020848,,16,0.0009806928869507377
18.0,0.010424,,18,0.0005402481589247105
18.0,0.010424,,18,0.0005402481589247105
12.0,0.020848,,13,0.00104045810443804
17.0,0.010424,,20,0.005232173130933859
15.0,0.010424,,16,0.00526205573967751
16.0,0.020848,,16,0.005707578270037403
17.0,0.020848,,14,0.005742538681114919
17.0,0.0,,20,5.976521748730221e-05
16.0,0.010424,,16,0.0005351703565908456
15.0,0.0,,16,8.964782623095331e-05
17.0,0.010424,,14,0.0005825331708732547
17.0,0.010424,,18,0.005279535945216268
14.0,0.010424,,14,0.005309418553959919
19.0,0.010424,,21,0.0005402481589247105
18.0,0.020848,,17,0.0010156532980282538
18.0,0.010424,,22,0.005249653336472617
16.0,0.020848,,18,0.010451943858662825
16.0,0.010424,,18,0.005279535945216268
17.0,0.010424,,18,0.005279535945216268
17.0,0.020848,,16,0.010499306672945234
17.0,0.020848,,18,0.005725058475576161
15.0,0.031272,,14,0.010927348997766368
18.0,0.020848,,16,0.005760018886653676
19.0,0.020848,,19,0.005760018886653676
20.0,0.010424,,22,0.0005227679533859525
19.0,0.020848,,18,0.0009981730924894959
19.0,0.010424,,18,0.0005526505621296035
17.0,0.020848,,16,0.001045535906771905
19.0,0.010424,,18,0.0005526505621296035
16.0,0.010424,,14,0.0005825331708732547
19.0,0.020848,,16,0.001045535906771905
19.0,0.020848,,18,0.0009981730924894959
16.0,0.031272,,14,0.0014735782315930391
19.0,0.020848,,16,0.0010331335035670118
20.0,0.020848,,16,0.0010331335035670118
14.0,0.031272,,11,0.0015333434490803414
17.0,0.010424,,24,0.005202290522190208
16.0,0.020848,,20,0.010404581044380416
16.0,0.010424,,20,0.005232173130933859
16.0,0.010424,,20,0.005232173130933859
16.0,0.020848,,18,0.010451943858662825
16.0,0.020848,,20,0.0056776956612937515
15.0,0.020848,,16,0.005707578270037403
18.0,0.020848,,18,0.005725058475576161
16.0,0.020848,,20,0.010404581044380416
14.0,0.031272,,16,0.015606871566570623
14.0,0.020848,,16,0.010434463653124067
15.0,0.020848,,16,0.010434463653124067
14.0,0.031272,,14,0.015654234380853033
16.0,0.020848,,20,0.0056776956612937515
15.0,0.031272,,16,0.006153100800397294
15.0,0.020848,,16,0.005707578270037403
17.0,0.031272,,14,0.006200463614679704
13.0,0.05212,,14,0.01655768184477771
19.0,0.020848,,21,0.005725058475576161
18.0,0.031272,,17,0.006200463614679704
18.0,0.010424,,22,0.005237250933267724
16.0,0.020848,,18,0.010439541455457932
15.0,0.010424,,18,0.005267133542011375
16.0,0.010424,,18,0.005267133542011375
15.0,0.020848,,16,0.010486904269740341
17.0,0.020848,,18,0.005712656072371268
14.0,0.020848,,14,0.005742538681114919
19.0,0.020848,,19,0.005760018886653676
18.0,0.010424,,22,0.005237250933267724
17.0,0.020848,,18,0.010439541455457932
16.0,0.010424,,18,0.005267133542011375
16.0,0.010424,,18,0.005267133542011375
17.0,0.020848,,16,0.010486904269740341
17.0,0.020848,,18,0.005712656072371268
15.0,0.020848,,14,0.005742538681114919
18.0,0.020848,,16,0.005760018886653676
15.0,0.020848,,17,0.010464346261867718
13.0,0.031272,,13,0.015666636784057924
12.0,0.020848,,13,0.010494228870611369
13.0,0.020848,,13,0.010494228870611369
12.0,0.031272,,11,0.015713999598340335
15.0,0.05212,,13,0.01665240747334253
17.0,0.0,,24,2.9882608743651105e-05
16.0,0.010424,,20,0.005232173130933859
16.0,0.0,,20,5.976521748730221e-05
16.0,0.0,,20,5.976521748730221e-05
16.0,0.010424,,18,0.005279535945216268
15.0,0.0,,20,5.976521748730221e-05
14.0,0.0,,16,8.964782623095331e-05
17.0,0.0,,20,5.976521748730221e-05
15.0,0.0,,16,8.964782623095331e-05
16.0,0.010424,,18,0.005279535945216268
17.0,0.010424,,20,0.005232173130933859
15.0,0.020848,,16,0.010434463653124067
16.0,0.010424,,18,0.005267133542011375
17.0,0.010424,,18,0.005267133542011375
13.0,0.020848,,13,0.010494228870611369
16.0,0.010424,,20,0.0005052877478471944
15.0,0.010424,,16,0.0005351703565908456
14.0,0.010424,,16,0.0005351703565908456
16.0,0.020848,,16,0.005707578270037403
15.0,0.020848,,14,0.005742538681114919
19.0,0.010424,,21,0.0005526505621296035
17.0,0.010424,,17,0.0005825331708732547
20.0,0.010424,,18,0.0005526505621296035
18.0,0.010424,,14,0.0005825331708732547
16.0,0.0,,20,5.976521748730221e-05
15.0,0.010424,,16,0.00526205573967751
14.0,0.0,,16,8.964782623095331e-05
14.0,0.0,,16,8.964782623095331e-05
14.0,0.010424,,14,0.005309418553959919
14.0,0.0,,16,8.964782623095331e-05
12.0,0.0,,12,0.00011953043497460442
16.0,0.0,,16,8.964782623095331e-05
14.0,0.0,,12,0.00011953043497460442
15.0,0.010424,,14,0.005309418553959919
15.0,0.010424,,16,0.00526205573967751
14.0,0.020848,,12,0.010464346261867718
14.0,0.010424,,14,0.005297016150755026
15.0,0.010424,,14,0.005297016150755026
11.0,0.020848,,9,0.01052411147935502
19.0,0.010424,,21,0.0005526505621296035
17.0,0.010424,,17,0.0005825331708732547
17.0,0.010424,,17,0.0005825331708732547
18.0,0.020848,,17,0.005754941084319812
17.0,0.020848,,15,0.005789901495397327
16.0,0.010424,,20,0.0005052877478471944
15.0,0.020848,,16,0.005707578270037403
14.0,0.010424,,16,0.0005351703565908456
16.0,0.010424,,16,0.0005351703565908456
15.0,0.020848,,14,0.005754941084319812
15.0,0.020848,,16,0.0009806928869507377
13.0,0.020848,,12,0.0010105754956943888
19.0,0.020848,,14,0.001028055701233147
18.0,0.010424,,18,0.0005402481589247105
17.0,0.020848,,14,0.0010156532980282538
17.0,0.010424,,14,0.0005701307676683616
18.0,0.020848,,12,0.001063016112310663
18.0,0.010424,,21,0.0005402481589247105
16.0,0.010424,,17,0.0005701307676683616
18.0,0.010424,,21,0.0005402481589247105
17.0,0.020848,,17,0.005742538681114919
16.0,0.010424,,17,0.0005701307676683616
18.0,0.010424,,17,0.0005701307676683616
17.0,0.020848,,15,0.005789901495397327
13.0,0.020848,,14,0.00104045810443804
11.0,0.020848,,10,0.0010703407131816911
19.0,0.010424,,25,0.0005227679533859525
18.0,0.020848,,21,0.0009981730924894959
18.0,0.010424,,21,0.0005526505621296035
19.0,0.020848,,22,0.001045535906771905
18.0,0.010424,,21,0.0005526505621296035
16.0,0.010424,,17,0.0005825331708732547
17.0,0.020848,,22,0.001045535906771905
18.0,0.020848,,21,0.0009981730924894959
16.0,0.031272,,17,0.0014735782315930391
19.0,0.020848,,22,0.0010331335035670118
18.0,0.020848,,22,0.0010331335035670118
14.0,0.031272,,15,0.0015333434490803414
19.0,0.010424,,21,0.0005526505621296035
18.0,0.010424,,17,0.0005825331708732547
18.0,0.020848,,17,0.001028055701233147
18.0,0.020848,,18,0.001063016112310663
20.0,0.020848,,19,0.001045535906771905
18.0,0.031272,,15,0.0015209410458754482
19.0,0.020848,,21,0.005725058475576161
18.0,0.031272,,17,0.006200463614679704
17.0,0.020848,,17,0.005754941084319812
16.0,0.031272,,18,0.006247826428962113
19.0,0.020848,,19,0.005760018886653676
17.0,0.020848,,15,0.005789901495397327
17.0,0.0,,24,2.9882608743651105e-05
17.0,0.010424,,20,0.005232173130933859
16.0,0.0,,20,5.976521748730221e-05
17.0,0.0,,20,5.976521748730221e-05
17.0,0.010424,,18,0.005279535945216268
17.0,0.0,,20,5.976521748730221e-05
16.0,0.0,,16,8.964782623095331e-05
16.0,0.0,,20,5.976521748730221e-05
15.0,0.0,,16,8.964782623095331e-05
17.0,0.010424,,18,0.005279535945216268
17.0,0.010424,,20,0.005232173130933859
16.0,0.020848,,16,0.010434463653124067
17.0,0.010424,,18,0.005267133542011375
17.0,0.010424,,18,0.005267133542011375
14.0,0.020848,,13,0.010494228870611369
16.0,0.010424,,20,0.0005052877478471944
16.0,0.010424,,16,0.0005351703565908456
15.0,0.010424,,16,0.0005351703565908456
16.0,0.020848,,16,0.005707578270037403
16.0,0.020848,,14,0.005742538681114919
18.0,0.010424,,18,0.0005526505621296035
17.0,0.010424,,14,0.0005825331708732547
19.0,0.010424,,21,0.0005526505621296035
18.0,0.010424,,17,0.0005825331708732547
16.0,0.0,,20,5.976521748730221e-05
15.0,0.010424,,16,0.00526205573967751
13.0,0.0,,16,8.964782623095331e-05
15.0,0.0,,16,8.964782623095331e-05
14.0,0.010424,,14,0.005309418553959919
15.0,0.0,,16,8.964782623095331e-05
14.0,0.0,,12,0.00011953043497460442
15.0,0.0,,16,8.964782623095331e-05
12.0,0.0,,12,0.00011953043497460442
15.0,0.010424,,14,0.005309418553959919
15.0,0.010424,,16,0.00526205573967751
14.0,0.020848,,12,0.010464346261867718
14.0,0.010424,,14,0.005297016150755026
15.0,0.010424,,14,0.005297016150755026
11.0,0.020848,,9,0.01052411147935502
18.0,0.010424,,18,0.0005526505621296035
17.0,0.010424,,14,0.0005825331708732547
17.0,0.010424,,14,0.0005825331708732547
17.0,0.020848,,14,0.005754941084319812
17.0,0.020848,,12,0.005789901495397327
16.0,0.010424,,20,0.0005052877478471944
16.0,0.020848,,16,0.005707578270037403
16.0,0.010424,,16,0.0005351703565908456
15.0,0.010424,,16,0.0005351703565908456
16.0,0.020848,,14,0.005754941084319812
15.0,0.020848,,16,0.0009806928869507377
14.0,0.020848,,12,0.0010105754956943888
18.0,0.020848,,17,0.001028055701233147
18.0,0.010424,,18,0.0005402481589247105
17.0,0.010424,,14,0.0005701307676683616
18.0,0.010424,,18,0.0005402481589247105
17.0,0.020848,,14,0.005742538681114919
17.0,0.010424,,14,0.0005701307676683616
17.0,0.010424,,14,0.0005701307676683616
17.0,0.020848,,12,0.005789901495397327
12.0,0.020848,,13,0.00104045810443804
11.0,0.020848,,9,0.0010703407131816911
19.0,0.010424,,21,0.0005402481589247105
18.0,0.020848,,17,0.0010156532980282538
18.0,0.010424,,17,0.0005701307676683616
18.0,0.020848,,18,0.001063016112310663
18.0,0.010424,,22,0.005249653336472617
16.0,0.020848,,18,0.010451943858662825
16.0,0.010424,,18,0.005279535945216268
17.0,0.010424,,18,0.005279535945216268
17.0,0.020848,,16,0.010499306672945234
16.0,0.010424,,18,0.005279535945216268
15.0,0.010424,,14,0.005309418553959919
17.0,0.010424,,18,0.005279535945216268
15.0,0.010424,,14,0.005309418553959919
15.0,0.020848,,16,0.010499306672945234
17.0,0.020848,,18,0.010451943858662825
15.0,0.031272,,14,0.015654234380853033
17.0,0.020848,,16,0.010486904269740341
18.0,0.020848,,16,0.010486904269740341
14.0,0.031272,,11,0.015713999598340335
17.0,0.020848,,18,0.005725058475576161
15.0,0.031272,,14,0.010927348997766368
15.0,0.020848,,14,0.005754941084319812
16.0,0.020848,,14,0.005754941084319812
14.0,0.031272,,10,0.010974711812048777
18.0,0.020848,,16,0.005760018886653676
17.0,0.020848,,12,0.005789901495397327
19.0,0.020848,,19,0.005760018886653676
17.0,0.020848,,15,0.005789901495397327
20.0,0.010424,,22,0.0005227679533859525
19.0,0.020848,,18,0.0009981730924894959
19.0,0.010424,,18,0.0005526505621296035
19.0,0.020848,,16,0.001045535906771905
19.0,0.010424,,18,0.0005526505621296035
16.0,0.010424,,14,0.0005825331708732547
17.0,0.020848,,16,0.001045535906771905
19.0,0.020848,,18,0.0009981730924894959
16.0,0.031272,,14,0.0014735782315930391
20.0,0.020848,,16,0.0010331335035670118
19.0,0.020848,,16,0.0010331335035670118
14.0,0.031272,,11,0.0015333434490803414
20.0,0.010424,,18,0.0005526505621296035
18.0,0.010424,,14,0.0005825331708732547
19.0,0.020848,,14,0.001028055701233147
18.0,0.020848,,12,0.001063016112310663
20.0,0.020848,,19,0.001045535906771905
18.0,0.031272,,15,0.0015209410458754482
19.0,0.020848,,18,0.005725058475576161
18.0,0.031272,,14,0.006200463614679704
18.0,0.020848,,14,0.005754941084319812
16.0,0.031272,,10,0.006247826428962113
20.0,0.020848,,16,0.005760018886653676
17.0,0.020848,,12,0.005789901495397327
17.0,0.010424,,24,0.005202290522190208
16.0,0.020848,,20,0.010404581044380416
16.0,0.010424,,20,0.005232173130933859
16.0,0.010424,,20,0.005232173130933859
16.0,0.020848,,18,0.010451943858662825
17.0,0.010424,,20,0.005232173130933859
15.0,0.010424,,16,0.00526205573967751
17.0,0.010424,,20,0.005232173130933859
15.0,0.010424,,16,0.00526205573967751
17.0,0.020848,,18,0.010451943858662825
15.0,0.020848,,20,0.010404581044380416
14.0,0.031272,,16,0.015606871566570623
16.0,0.020848,,18,0.010439541455457932
16.0,0.020848,,18,0.010439541455457932
13.0,0.031272,,13,0.015666636784057924
16.0,0.020848,,20,0.0056776956612937515
15.0,0.020848,,16,0.005707578270037403
16.0,0.020848,,16,0.005707578270037403
14.0,0.031272,,16,0.010879986183483958
15.0,0.031272,,14,0.010914946594561475
18.0,0.020848,,18,0.005725058475576161
17.0,0.020848,,14,0.005754941084319812
19.0,0.020848,,21,0.005725058475576161
17.0,0.020848,,17,0.005754941084319812
16.0,0.020848,,20,0.010404581044380416
14.0,0.031272,,16,0.015606871566570623
14.0,0.020848,,16,0.010434463653124067
15.0,0.020848,,16,0.010434463653124067
14.0,0.031272,,14,0.015654234380853033
15.0,0.020848,,16,0.010434463653124067
14.0,0.020848,,12,0.010464346261867718
16.0,0.020848,,16,0.010434463653124067
14.0,0.020848,,12,0.010464346261867718
15.0,0.031272,,14,0.015654234380853033
14.0,0.031272,,16,0.015606871566570623
12.0,0.041696,,12,0.02080916208876083
14.0,0.031272,,14,0.015641831977648138
15.0,0.031272,,14,0.015641831977648138
11.0,0.041696,,9,0.020868927306248133
16.0,0.020848,,20,0.0056776956612937515
15.0,0.020848,,16,0.005707578270037403
16.0,0.020848,,16,0.005707578270037403
14.0,0.031272,,16,0.010879986183483958
15.0,0.031272,,14,0.010914946594561475
15.0,0.031272,,16,0.006153100800397294
13.0,0.041696,,12,0.011355391322587503
17.0,0.031272,,14,0.006200463614679704
18.0,0.031272,,17,0.006200463614679704
13.0,0.05212,,14,0.01655768184477771
11.0,0.062544,,10,0.021759972366967917
19.0,0.020848,,21,0.005725058475576161
18.0,0.031272,,17,0.006200463614679704
18.0,0.020848,,17,0.005754941084319812
16.0,0.031272,,18,0.006247826428962113
19.0,0.020848,,18,0.005725058475576161
18.0,0.031272,,14,0.006200463614679704
18.0,0.020848,,14,0.005754941084319812
16.0,0.031272,,10,0.006247826428962113
13.0,0.062544,,8,0.021854697995532735
18.0,0.010424,,22,0.005237250933267724
16.0,0.020848,,18,0.010439541455457932
15.0,0.010424,,18,0.005267133542011375
16.0,0.010424,,18,0.005267133542011375
15.0,0.020848,,16,0.010486904269740341
16.0,0.010424,,18,0.005267133542011375
14.0,0.010424,,14,0.005297016150755026
17.0,0.010424,,18,0.005267133542011375
14.0,0.010424,,14,0.005297016150755026
17.0,0.020848,,16,0.010486904269740341
16.0,0.020848,,18,0.010439541455457932
14.0,0.031272,,14,0.015641831977648138
13.0,0.020848,,16,0.010474501866535448
17.0,0.020848,,16,0.010474501866535448
12.0,0.031272,,11,0.01570159719513544
17.0,0.020848,,18,0.005712656072371268
14.0,0.020848,,14,0.005742538681114919
15.0,0.020848,,14,0.005742538681114919
15.0,0.031272,,14,0.010914946594561475
12.0,0.031272,,10,0.010949907005638991
19.0,0.020848,,19,0.005760018886653676
17.0,0.020848,,15,0.005789901495397327
20.0,0.020848,,16,0.005760018886653676
17.0,0.020848,,12,0.005789901495397327
18.0,0.010424,,22,0.005237250933267724
17.0,0.020848,,18,0.010439541455457932
16.0,0.010424,,18,0.005267133542011375
16.0,0.010424,,18,0.005267133542011375
17.0,0.020848,,16,0.010486904269740341
17.0,0.010424,,18,0.005267133542011375
15.0,0.010424,,14,0.005297016150755026
17.0,0.010424,,18,0.005267133542011375
15.0,0.010424,,14,0.005297016150755026
18.0,0.020848,,16,0.010486904269740341
16.0,0.020848,,18,0.010439541455457932
15.0,0.031272,,14,0.015641831977648138
17.0,0.020848,,16,0.010474501866535448
15.0,0.020848,,16,0.010474501866535448
14.0,0.031272,,11,0.01570159719513544
17.0,0.020848,,18,0.005712656072371268
15.0,0.020848,,14,0.005742538681114919
16.0,0.020848,,14,0.005742538681114919
15.0,0.031272,,14,0.010914946594561475
14.0,0.031272,,10,0.010949907005638991
18.0,0.020848,,16,0.005760018886653676
17.0,0.020848,,12,0.005789901495397327
19.0,0.020848,,19,0.005760018886653676
17.0,0.020848,,15,0.005789901495397327
15.0,0.020848,,17,0.010464346261867718
13.0,0.031272,,13,0.015666636784057924
12.0,0.020848,,13,0.010494228870611369
13.0,0.020848,,13,0.010494228870611369
12.0,0.031272,,11,0.015713999598340335
13.0,0.020848,,13,0.010494228870611369
11.0,0.020848,,9,0.01052411147935502
14.0,0.020848,,13,0.010494228870611369
11.0,0.020848,,9,0.01052411147935502
14.0,0.031272,,11,0.015713999598340335
13.0,0.031272,,13,0.015666636784057924
11.0,0.041696,,9,0.020868927306248133
12.0,0.031272,,11,0.01570159719513544
14.0,0.031272,,11,0.01570159719513544
9.0,0.041696,,6,0.020928692523735436
15.0,0.05212,,13,0.01665240747334253
13.0,0.062544,,8,0.021854697995532735
17.0,0.010424,,24,0.00047540513910354333
16.0,0.020848,,20,0.0009508102782070867
16.0,0.010424,,20,0.0005052877478471944
18.0,0.020848,,18,0.0009981730924894959
16.0,0.010424,,20,0.0005052877478471944
13.0,0.010424,,16,0.0005351703565908456
18.0,0.020848,,18,0.0009981730924894959
16.0,0.020848,,20,0.0009508102782070867
14.0,0.031272,,16,0.00142621541731063
18.0,0.020848,,18,0.0009857706892846027
18.0,0.020848,,18,0.0009857706892846027
12.0,0.031272,,13,0.0014859806347979323
16.0,0.020848,,20,0.0056776956612937515
15.0,0.020848,,16,0.005707578270037403
15.0,0.031272,,16,0.006153100800397294
17.0,0.031272,,14,0.006188061211474811
16.0,0.010424,,20,0.0005052877478471944
15.0,0.020848,,16,0.0009806928869507377
15.0,0.010424,,16,0.0005351703565908456
17.0,0.020848,,14,0.001028055701233147
17.0,0.020848,,18,0.005725058475576161
14.0,0.020848,,14,0.005754941084319812
18.0,0.020848,,21,0.0009857706892846027
16.0,0.031272,,17,0.0014611758283881462
16.0,0.020848,,20,0.0056776956612937515
14.0,0.031272,,16,0.010879986183483958
15.0,0.020848,,16,0.005707578270037403
16.0,0.020848,,16,0.005707578270037403
15.0,0.031272,,14,0.010927348997766368
15.0,0.031272,,16,0.006153100800397294
13.0,0.041696,,12,0.011355391322587503
17.0,0.031272,,14,0.006188061211474811
18.0,0.031272,,17,0.006188061211474811
16.0,0.020848,,20,0.0009508102782070867
15.0,0.031272,,16,0.00142621541731063
15.0,0.020848,,16,0.0009806928869507377
16.0,0.031272,,14,0.0014735782315930391
15.0,0.020848,,16,0.0009806928869507377
12.0,0.020848,,12,0.0010105754956943888
16.0,0.031272,,14,0.0014735782315930391
15.0,0.031272,,16,0.00142621541731063
11.0,0.041696,,12,0.0019016205564141733
16.0,0.031272,,14,0.0014611758283881462
16.0,0.031272,,14,0.0014611758283881462
9.0,0.041696,,9,0.0019613857739014754
13.0,0.05212,,14,0.011830796461691046
10.0,0.062544,,10,0.01230620160079459
19.0,0.020848,,21,0.0009981730924894959
17.0,0.031272,,17,0.0014735782315930391
18.0,0.020848,,17,0.001028055701233147
17.0,0.031272,,15,0.0015209410458754482
16.0,0.010424,,20,0.0005052877478471944
16.0,0.020848,,16,0.005707578270037403
15.0,0.010424,,16,0.0005351703565908456
14.0,0.010424,,16,0.0005351703565908456
15.0,0.020848,,14,0.005754941084319812
15.0,0.020848,,16,0.0009806928869507377
13.0,0.020848,,12,0.0010105754956943888
17.0,0.020848,,14,0.001028055701233147
17.0,0.020848,,18,0.005725058475576161
15.0,0.031272,,14,0.010927348997766368
14.0,0.020848,,14,0.005754941084319812
15.0,0.020848,,14,0.005754941084319812
12.0,0.031272,,10,0.010974711812048777
19.0,0.020848,,21,0.0009981730924894959
17.0,0.031272,,17,0.0014735782315930391
18.0,0.020848,,17,0.001028055701233147
17.0,0.031272,,15,0.0015209410458754482
18.0,0.020848,,21,0.0009857706892846027
16.0,0.031272,,17,0.0014611758283881462
18.0,0.031272,,17,0.006188061211474811
13.0,0.031272,,14,0.0014859806347979323
10.0,0.041696,,10,0.0019613857739014754
9.0,0.062544,,8,0.012400927229359409
20.0,0.010424,,25,0.0005103655501810594
19.0,0.020848,,21,0.0009857706892846027
19.0,0.010424,,21,0.0005402481589247105
20.0,0.020848,,22,0.0010331335035670118
19.0,0.010424,,21,0.0005402481589247105
17.0,0.010424,,17,0.0005701307676683616
21.0,0.020848,,22,0.0010331335035670118
19.0,0.020848,,21,0.0009857706892846027
17.0,0.031272,,17,0.0014611758283881462
17.0,0.020848,,22,0.0010207311003621188
19.0,0.020848,,22,0.0010207311003621188
15.0,0.031272,,15,0.0015209410458754482
19.0,0.020848,,21,0.005712656072371268
18.0,0.020848,,17,0.005742538681114919
18.0,0.031272,,17,0.006188061211474811
16.0,0.031272,,18,0.006223021622552326
19.0,0.010424,,21,0.0005402481589247105
18.0,0.020848,,17,0.0010156532980282538
17.0,0.010424,,17,0.0005701307676683616
18.0,0.020848,,18,0.001063016112310663
19.0,0.020848,,19,0.005760018886653676
17.0,0.020848,,15,0.005789901495397327
19.0,0.020848,,19,0.0010207311003621188
17.0,0.031272,,15,0.0014961362394656623
20.0,0.010424,,25,0.0005103655501810594
19.0,0.020848,,21,0.0009857706892846027
19.0,0.010424,,21,0.0005402481589247105
21.0,0.020848,,22,0.0010331335035670118
19.0,0.010424,,21,0.0005402481589247105
17.0,0.010424,,17,0.0005701307676683616
20.0,0.020848,,22,0.0010331335035670118
19.0,0.020848,,21,0.0009857706892846027
17.0,0.031272,,17,0.0014611758283881462
19.0,0.020848,,22,0.0010207311003621188
17.0,0.020848,,22,0.0010207311003621188
15.0,0.031272,,15,0.0015209410458754482
19.0,0.020848,,21,0.005712656072371268
18.0,0.020848,,17,0.005742538681114919
18.0,0.031272,,17,0.006188061211474811
16.0,0.031272,,18,0.006223021622552326
19.0,0.010424,,21,0.0005402481589247105
18.0,0.020848,,17,0.0010156532980282538
17.0,0.010424,,17,0.0005701307676683616
18.0,0.020848,,18,0.001063016112310663
19.0,0.020848,,19,0.005760018886653676
17.0,0.020848,,15,0.005789901495397327
19.0,0.020848,,19,0.0010207311003621188
17.0,0.031272,,15,0.0014961362394656623
14.0,0.020848,,17,0.0010105754956943888
13.0,0.031272,,13,0.0014859806347979323
13.0,0.020848,,13,0.00104045810443804
15.0,0.031272,,14,0.0015333434490803414
