complexity,cost,freqs,feature_complexity,feature_cost
14.0,0.494146,,24,0.3889855339721806
12.0,0.862792,,18,0.4678275335764188
14.0,0.494146,,24,0.3889855339721806
14.0,0.741218,,24,0.5834783009582709
14.0,0.494146,,20,0.3144147547678111
12.0,0.741218,,16,0.43433674254953186
13.0,0.862792,,18,0.4678275335764189
13.0,0.465265,,20,0.26034682457771335
12.0,0.747073,,16,0.345401297937738
13.0,0.812267,,18,0.45893210075935276
13.0,0.812267,,18,0.45893210075935276
10.0,1.241218,,13,0.5852452735011795
14.0,0.247073,,20,0.22447880835944592
13.0,0.494146,,20,0.41897157534553625
12.0,0.494146,,16,0.34440079614116675
12.0,0.465265,,16,0.290332865951069
12.0,0.812267,,14,0.4889181421327084
16.0,0.247073,,24,0.22447880835944592
14.0,0.494146,,20,0.34440079614116675
14.0,0.494146,,24,0.41897157534553625
14.0,0.465265,,20,0.290332865951069
12.0,0.812267,,18,0.4889181421327084
14.0,0.528881,,18,0.32707399146795674
12.0,0.747073,,14,0.3929280490595798
14.0,0.247073,,20,0.2192976805284965
13.0,0.528881,,16,0.3043521538885211
13.0,0.494146,,20,0.41379044751458677
13.0,0.494146,,16,0.33921966831021727
12.0,0.862792,,14,0.49263244711882503
13.0,0.494146,,18,0.35855725613406747
12.0,0.741218,,14,0.4784792439157882
15.0,0.494146,,21,0.43312803533843697
15.0,0.741218,,21,0.6276208023245272
13.0,0.862792,,18,0.5252865709443018
16.0,0.247073,,24,0.2192976805284965
14.0,0.528881,,20,0.3043521538885211
14.0,0.494146,,20,0.33921966831021727
15.0,0.494146,,24,0.41379044751458677
13.0,0.862792,,18,0.492632447118825
15.0,0.494146,,21,0.43312803533843697
15.0,0.741218,,21,0.6276208023245272
16.0,0.494146,,21,0.35855725613406747
14.0,0.741218,,17,0.4784792439157882
12.0,0.862792,,18,0.5252865709443019
14.0,0.465265,,21,0.3008176880403407
13.0,0.747073,,17,0.38587216140036534
13.0,0.812267,,18,0.5137230556751146
14.0,0.812267,,18,0.5137230556751146
10.0,1.241218,,15,0.650776635292598
15.0,0.247073,,21,0.22880262577850569
15.0,0.494146,,21,0.423295392764596
14.0,0.494146,,17,0.3487246135602265
14.0,0.465265,,17,0.29465668337012874
13.0,0.812267,,15,0.49324195955176814
15.0,0.247073,,21,0.25878866715186133
13.0,0.465265,,17,0.3246427247434843
13.0,0.247073,,17,0.25360753932091185
12.0,0.494146,,13,0.37352952710263265
14.0,0.494146,,18,0.46743789413085235
15.0,0.247073,,21,0.25360753932091185
16.0,0.494146,,21,0.44810030630700215
14.0,0.494146,,18,0.39286711492648285
13.0,0.465265,,18,0.33512754683275603
11.0,0.812267,,15,0.5480329144675299
15.0,0.247073,,21,0.22880262577850569
13.0,0.494146,,17,0.3487246135602265
15.0,0.494146,,21,0.423295392764596
14.0,0.465265,,17,0.29465668337012874
13.0,0.812267,,15,0.49324195955176814
13.0,0.247073,,17,0.25878866715186133
12.0,0.465265,,13,0.3246427247434843
14.0,0.247073,,17,0.25360753932091185
14.0,0.494146,,17,0.44810030630700215
13.0,0.494146,,15,0.39286711492648285
15.0,0.247073,,21,0.25360753932091185
14.0,0.494146,,17,0.37352952710263265
15.0,0.494146,,18,0.46743789413085235
13.0,0.465265,,18,0.33512754683275603
12.0,0.812267,,15,0.5480329144675299
12.0,0.528881,,18,0.3374840620245847
11.0,0.747073,,14,0.4033381196162078
11.0,0.528881,,14,0.3622889755669909
13.0,0.528881,,18,0.3622889755669909
11.0,0.747073,,15,0.4438089830788351
14.0,0.247073,,21,0.22228819496335397
13.0,0.528881,,17,0.30734266832337864
15.0,0.494146,,21,0.4167809619494443
13.0,0.494146,,17,0.3422101827450748
14.0,0.862792,,15,0.4956229615536826
13.0,0.247073,,17,0.2522742363367096
11.0,0.494146,,13,0.3721962241184304
16.0,0.247073,,21,0.2522742363367096
12.0,0.494146,,21,0.4467670033227999
13.0,0.528881,,15,0.35486941944522044
14.0,0.247073,,21,0.24709310850576016
13.0,0.528881,,17,0.3321475818657848
12.0,0.494146,,18,0.46092346331570067
13.0,0.494146,,18,0.38635268411133117
11.0,0.862792,,15,0.5530819989215655
13.0,0.494146,,18,0.4421884905474809
13.0,0.741218,,18,0.6366812575335712
11.0,0.494146,,14,0.4721745319208365
13.0,0.494146,,18,0.4669934040898871
13.0,0.741218,,15,0.6808237588998276
11.0,0.862792,,15,0.5400867368063496
12.0,0.862792,,15,0.5648916503487558
15.0,0.247073,,21,0.22228819496335397
14.0,0.528881,,17,0.30734266832337864
14.0,0.494146,,17,0.3422101827450748
15.0,0.494146,,21,0.4167809619494443
12.0,0.862792,,15,0.4956229615536825
14.0,0.247073,,17,0.2522742363367096
14.0,0.494146,,17,0.4467670033227999
15.0,0.247073,,21,0.2522742363367096
14.0,0.494146,,17,0.3721962241184304
12.0,0.528881,,15,0.35486941944522044
13.0,0.247073,,17,0.24709310850576016
12.0,0.528881,,13,0.3321475818657848
13.0,0.494146,,15,0.38635268411133117
14.0,0.494146,,18,0.46092346331570067
11.0,0.862792,,15,0.5530819989215655
13.0,0.494146,,18,0.4421884905474809
11.0,0.741218,,18,0.6366812575335712
11.0,0.494146,,18,0.4721745319208365
10.0,0.494146,,14,0.4669934040898871
12.0,0.741218,,15,0.6808237588998276
13.0,0.862792,,15,0.5400867368063497
11.0,0.862792,,11,0.5648916503487559
13.0,0.465265,,18,0.30850465535705685
11.0,0.747073,,14,0.3935591287170815
11.0,0.465265,,14,0.3384906967304125
14.0,0.465265,,18,0.3384906967304125
11.0,0.747073,,12,0.4410858798389233
13.0,0.812267,,15,0.5272841466183635
12.0,0.812267,,15,0.5572701879917192
13.0,0.812267,,15,0.5272841466183635
11.0,0.812267,,11,0.5572701879917192
13.0,0.615719,,18,0.2733347665903285
11.0,0.897527,,14,0.35838923995035316
11.0,0.862792,,14,0.3932567543720493
13.0,0.862792,,18,0.4678275335764188
9.0,1.231439,,12,0.546669533180657
13.0,0.862792,,18,0.4678275335764188
12.0,1.109865,,18,0.6623203005625091
11.0,0.862792,,14,0.3932567543720493
9.0,1.109865,,10,0.5131787421537701
11.0,1.231439,,12,0.546669533180657
10.0,0.833911,,14,0.33918882418195156
9.0,1.115719,,10,0.4242432975419762
9.0,1.180914,,12,0.537774100363591
11.0,1.180914,,12,0.537774100363591
7.0,1.609865,,7,0.6640872731054177
13.0,0.615719,,18,0.3102782654780096
14.0,0.862792,,18,0.5047710324640998
11.0,0.862792,,14,0.4302002532597304
10.0,0.833911,,14,0.3761323230696326
10.0,1.180914,,12,0.574717599251272
12.0,0.615719,,18,0.3102782654780096
10.0,0.862792,,14,0.4302002532597304
14.0,0.862792,,18,0.5047710324640998
11.0,0.833911,,14,0.3761323230696326
10.0,1.180914,,12,0.574717599251272
10.0,0.897527,,15,0.42354075806043157
8.0,1.115719,,11,0.48939481565205467
12.0,0.615719,,18,0.30287631792271885
10.0,0.897527,,14,0.3879307912827435
13.0,0.862792,,18,0.49736908490880916
11.0,0.862792,,14,0.42279830570443966
10.0,1.231439,,12,0.5762110845130474
10.0,0.862792,,15,0.45259495923472687
8.0,1.109865,,11,0.5725169470164476
13.0,0.862792,,15,0.5271657384390963
13.0,1.109865,,15,0.7216585054251866
7.0,1.231439,,9,0.6298585311293129
13.0,0.615719,,18,0.30287631792271885
11.0,0.897527,,14,0.3879307912827435
11.0,0.862792,,14,0.42279830570443966
14.0,0.862792,,18,0.49736908490880916
11.0,1.231439,,12,0.5762110845130474
13.0,0.862792,,15,0.5271657384390963
12.0,1.109865,,15,0.7216585054251866
13.0,0.862792,,15,0.45259495923472687
11.0,1.109865,,11,0.5725169470164476
9.0,0.833911,,15,0.392417734985858
8.0,1.115719,,11,0.47747220834588266
7.0,1.180914,,12,0.6159780959685142
7.0,1.609865,,4,0.7629537033379056
16.0,0.0,,24,0.027775095059858465
16.0,0.247073,,24,0.22226786204594878
14.0,0.247073,,20,0.14769708284157923
14.0,0.218192,,20,0.0936291526514815
14.0,0.565194,,18,0.29221442883312093
15.0,0.0,,24,0.05776113643321409
14.0,0.218192,,20,0.12361519402483712
14.0,0.0,,20,0.05258000860226464
13.0,0.247073,,16,0.17250199638398542
16.0,0.247073,,21,0.26641036341220514
14.0,0.0,,24,0.05258000860226464
15.0,0.247073,,24,0.24707277558835494
15.0,0.247073,,21,0.1918395842078356
13.0,0.218192,,21,0.13410001611410882
14.0,0.565194,,18,0.3470053837488827
14.0,0.0,,20,0.05776113643321409
13.0,0.218192,,16,0.12361519402483712
13.0,0.0,,16,0.08256604997562027
14.0,0.0,,20,0.08256604997562027
12.0,0.218192,,17,0.16408605748746447
14.0,0.0,,24,0.05258000860226464
14.0,0.247073,,20,0.17250199638398542
15.0,0.0,,24,0.08256604997562025
14.0,0.0,,24,0.07738492214467081
15.0,0.247073,,21,0.21664449775024178
15.0,0.247073,,21,0.26641036341220514
15.0,0.247073,,21,0.2912152769546113
14.0,0.0,,20,0.05258000860226464
14.0,0.247073,,20,0.24707277558835494
14.0,0.0,,20,0.08256604997562025
12.0,0.0,,16,0.07738492214467081
14.0,0.247073,,17,0.2912152769546113
14.0,0.247073,,18,0.1918395842078356
13.0,0.247073,,14,0.21664449775024175
13.0,0.218192,,21,0.13410001611410882
13.0,0.218192,,21,0.16408605748746447
13.0,0.565194,,18,0.3470053837488827
14.0,0.281808,,20,0.11282956841988309
14.0,0.528881,,20,0.3073223354059734
12.0,0.528881,,16,0.23275155620160387
12.0,0.5,,16,0.1786836260115061
12.0,0.847002,,14,0.37726890219314557
14.0,0.281808,,18,0.1479109879168554
12.0,0.5,,14,0.2137650455084784
13.0,0.281808,,21,0.14114248840568455
12.0,0.528881,,17,0.2610644761874053
14.0,0.528881,,18,0.3622683273950282
13.0,0.281808,,21,0.14114248840568455
13.0,0.528881,,21,0.33563525539177486
13.0,0.528881,,18,0.2876975481906586
10.0,0.5,,13,0.2282934530963185
10.0,0.847002,,15,0.4483595430292713
12.0,0.0,,24,0.05555019011971693
11.0,0.218192,,20,0.12140424771133997
12.0,0.0,,20,0.0803551036621231
12.0,0.0,,24,0.0803551036621231
11.0,0.218192,,21,0.1618751111739673
12.0,0.0,,24,0.0803551036621231
12.0,0.0,,30,0.10516001720452928
12.0,0.0,,20,0.0803551036621231
10.0,0.0,,16,0.10516001720452928
11.0,0.218192,,21,0.1618751111739673
11.0,0.281808,,20,0.14060466347974154
10.0,0.5,,16,0.2064587210713646
11.0,0.281808,,21,0.16891758346554303
11.0,0.281808,,21,0.16891758346554303
8.0,0.5,,13,0.25606854815617697
14.0,0.0,,20,0.05099201026180312
12.0,0.247073,,16,0.1709139980435239
14.0,0.0,,20,0.08097805163515874
14.0,0.0,,20,0.0757969238042093
13.0,0.247073,,17,0.21505649940978025
13.0,0.0,,16,0.08097805163515874
13.0,0.0,,16,0.10578296517756491
13.0,0.0,,16,0.0757969238042093
13.0,0.0,,16,0.10578296517756491
13.0,0.247073,,14,0.21505649940978025
13.0,0.281808,,16,0.13604648362182775
11.0,0.528881,,12,0.2559684714035485
12.0,0.281808,,14,0.17112790311880005
12.0,0.281808,,17,0.1643594036076292
11.0,0.528881,,14,0.31091446339260326
15.0,0.247073,,21,0.2621724351628497
15.0,0.247073,,21,0.28697734870525593
13.0,0.247073,,17,0.28697734870525593
13.0,0.528881,,17,0.3472269085228744
12.0,0.528881,,24,0.37553982850867584
16.0,0.0,,24,0.05099201026180312
17.0,0.247073,,24,0.24548477724789342
14.0,0.0,,24,0.08097805163515874
14.0,0.0,,20,0.0757969238042093
15.0,0.247073,,21,0.2896272786141498
14.0,0.0,,20,0.08097805163515874
13.0,0.0,,16,0.10578296517756491
15.0,0.0,,24,0.0757969238042093
15.0,0.0,,29,0.10578296517756491
15.0,0.247073,,21,0.2896272786141498
14.0,0.281808,,20,0.13604648362182775
15.0,0.528881,,20,0.33053925060791806
13.0,0.281808,,18,0.17112790311880005
13.0,0.281808,,21,0.1643594036076292
13.0,0.528881,,23,0.3854852425969728
15.0,0.247073,,21,0.18760165595848022
13.0,0.247073,,17,0.21240656950088638
15.0,0.247073,,21,0.21240656950088638
13.0,0.528881,,17,0.2726561293185048
12.0,0.528881,,24,0.3009690493043063
14.0,0.218192,,18,0.13042709262898672
13.0,0.218192,,18,0.16041313400234236
12.0,0.218192,,14,0.16041313400234236
12.0,0.5,,14,0.21548156598901136
10.0,0.5,,12,0.25056298548598366
11.0,0.565194,,18,0.34100482727994735
10.0,0.847002,,14,0.426059300639972
14.0,0.247073,,20,0.14769708284157923
15.0,0.494146,,20,0.3421898498276696
13.0,0.494146,,16,0.26761907062330004
12.0,0.465265,,16,0.21355114043320228
12.0,0.812267,,14,0.41213641661484174
12.0,0.247073,,16,0.17768312421493487
11.0,0.465265,,12,0.2435371818065579
14.0,0.247073,,20,0.17250199638398542
13.0,0.494146,,16,0.2924239841657062
13.0,0.494146,,17,0.38633235119392595
13.0,0.247073,,16,0.17250199638398542
13.0,0.494146,,16,0.36699476337007575
13.0,0.494146,,14,0.31176157198955634
12.0,0.465265,,17,0.25402200389582963
11.0,0.812267,,14,0.4669273715306035
15.0,0.247073,,21,0.1820069416339946
13.0,0.465265,,17,0.24786099922561763
15.0,0.247073,,21,0.2068118551764008
13.0,0.247073,,17,0.2068118551764008
12.0,0.465265,,24,0.28833186268824496
14.0,0.247073,,18,0.17549251081884293
13.0,0.494146,,14,0.2954144986005637
13.0,0.247073,,14,0.20547855219219854
13.0,0.247073,,14,0.2002974243612491
12.0,0.494146,,12,0.3395569999668201
15.0,0.247073,,21,0.17549251081884293
15.0,0.494146,,21,0.3699852778049333
13.0,0.247073,,17,0.20547855219219854
15.0,0.247073,,21,0.2002974243612491
13.0,0.494146,,24,0.4141277791711896
12.0,0.494146,,18,0.3208220271986003
12.0,0.494146,,24,0.34562694074100647
13.0,0.465265,,18,0.26170897121254577
11.0,0.465265,,14,0.29169501258590136
12.0,0.812267,,15,0.4804884624738525
16.0,0.247073,,24,0.22226786204594878
14.0,0.494146,,24,0.4167606290320391
14.0,0.494146,,20,0.3421898498276696
14.0,0.465265,,20,0.28812191963757183
13.0,0.812267,,18,0.48670719581921124
16.0,0.247073,,24,0.25225390341930437
15.0,0.465265,,20,0.3181079610109274
14.0,0.247073,,20,0.24707277558835494
13.0,0.494146,,16,0.36699476337007575
15.0,0.494146,,21,0.46090313039829545
15.0,0.247073,,24,0.24707277558835494
15.0,0.494146,,29,0.44156554257444525
15.0,0.494146,,21,0.38633235119392595
13.0,0.465265,,21,0.3285927831001991
13.0,0.812267,,23,0.541498150734973
15.0,0.247073,,21,0.25657772083836416
13.0,0.465265,,17,0.32243177842998716
13.0,0.247073,,17,0.2813826343807703
15.0,0.247073,,21,0.2813826343807703
12.0,0.465265,,24,0.3629026418926145
15.0,0.247073,,21,0.2500632900232125
13.0,0.494146,,17,0.3699852778049333
15.0,0.247073,,21,0.28004933139656807
15.0,0.247073,,21,0.27486820356561864
13.0,0.494146,,24,0.4141277791711896
12.0,0.494146,,18,0.46996358560733936
12.0,0.494146,,24,0.4947684991497455
16.0,0.247073,,21,0.2500632900232125
15.0,0.494146,,21,0.4445560570093028
15.0,0.247073,,21,0.28004933139656807
14.0,0.247073,,17,0.27486820356561864
14.0,0.494146,,24,0.4886985583755591
14.0,0.465265,,18,0.3362797504169153
13.0,0.465265,,23,0.36626579179027097
12.0,0.812267,,15,0.5550592416782221
14.0,0.615719,,18,0.301109861650187
13.0,0.862792,,18,0.4956026286362773
12.0,0.862792,,14,0.4210318494319078
12.0,0.833911,,14,0.36696391924181004
10.0,1.180914,,12,0.5655491954234494
11.0,0.615719,,18,0.33805336053786805
10.0,0.833911,,14,0.40390741812949105
13.0,0.615719,,18,0.33065141298257733
11.0,0.862792,,14,0.45057340076429814
12.0,0.862792,,15,0.5549408334989548
14.0,0.615719,,18,0.33065141298257733
13.0,0.862792,,23,0.5251441799686676
12.0,0.862792,,15,0.48037005429458535
10.0,0.833911,,15,0.4201928300457165
12.0,0.0,,20,0.027775095059858465
11.0,0.247073,,16,0.14769708284157923
14.0,0.247073,,20,0.22226786204594878
11.0,0.218192,,16,0.0936291526514815
12.0,0.565194,,14,0.29221442883312093
11.0,0.0,,16,0.05776113643321409
10.0,0.218192,,12,0.12361519402483712
11.0,0.0,,16,0.05258000860226464
12.0,0.247073,,16,0.24707277558835494
11.0,0.247073,,14,0.1918395842078356
12.0,0.0,,20,0.05258000860226464
12.0,0.247073,,16,0.17250199638398542
12.0,0.247073,,17,0.26641036341220514
11.0,0.218192,,17,0.13410001611410882
11.0,0.565194,,14,0.3470053837488827
14.0,0.0,,20,0.05776113643321409
13.0,0.218192,,16,0.12361519402483712
12.0,0.0,,16,0.08256604997562027
14.0,0.0,,20,0.08256604997562027
12.0,0.218192,,17,0.16408605748746447
12.0,0.0,,20,0.05258000860226464
14.0,0.247073,,20,0.24707277558835494
12.0,0.0,,16,0.08256604997562025
12.0,0.0,,20,0.07738492214467081
13.0,0.247073,,17,0.2912152769546113
12.0,0.247073,,17,0.1918395842078356
13.0,0.247073,,17,0.21664449775024175
11.0,0.0,,16,0.05258000860226464
9.0,0.247073,,12,0.17250199638398542
9.0,0.0,,12,0.08256604997562025
8.0,0.0,,12,0.07738492214467081
9.0,0.247073,,10,0.21664449775024178
13.0,0.247073,,17,0.26641036341220514
11.0,0.247073,,13,0.2912152769546113
11.0,0.218192,,17,0.13410001611410882
9.0,0.218192,,13,0.16408605748746447
11.0,0.565194,,14,0.3470053837488827
11.0,0.281808,,16,0.11282956841988309
10.0,0.528881,,12,0.23275155620160387
13.0,0.528881,,16,0.3073223354059734
9.0,0.5,,12,0.1786836260115061
10.0,0.847002,,10,0.37726890219314557
12.0,0.281808,,14,0.1479109879168554
10.0,0.5,,10,0.2137650455084784
11.0,0.281808,,17,0.14114248840568455
12.0,0.528881,,17,0.33563525539177486
11.0,0.528881,,14,0.2876975481906586
11.0,0.281808,,17,0.14114248840568455
9.0,0.528881,,13,0.2610644761874053
11.0,0.528881,,14,0.3622683273950282
7.0,0.5,,9,0.2282934530963185
8.0,0.847002,,11,0.4483595430292713
9.0,0.0,,16,0.05555019011971693
9.0,0.218192,,12,0.12140424771133997
8.0,0.0,,12,0.0803551036621231
11.0,0.0,,16,0.0803551036621231
9.0,0.218192,,13,0.1618751111739673
11.0,0.0,,16,0.0803551036621231
11.0,0.0,,16,0.10516001720452928
8.0,0.0,,12,0.0803551036621231
6.0,0.0,,8,0.10516001720452928
9.0,0.218192,,13,0.1618751111739673
9.0,0.281808,,12,0.14060466347974154
7.0,0.5,,8,0.2064587210713646
9.0,0.281808,,13,0.16891758346554303
9.0,0.281808,,13,0.16891758346554303
5.0,0.5,,5,0.25606854815617697
11.0,0.0,,16,0.05099201026180312
13.0,0.247073,,16,0.24548477724789342
9.0,0.0,,12,0.08097805163515874
12.0,0.0,,16,0.0757969238042093
11.0,0.247073,,13,0.2896272786141498
12.0,0.0,,16,0.08097805163515874
13.0,0.0,,16,0.10578296517756491
9.0,0.0,,12,0.0757969238042093
7.0,0.0,,8,0.10578296517756491
12.0,0.247073,,13,0.2896272786141498
10.0,0.281808,,12,0.13604648362182775
11.0,0.528881,,12,0.33053925060791806
10.0,0.281808,,10,0.17112790311880005
9.0,0.281808,,13,0.1643594036076292
9.0,0.528881,,10,0.3854852425969728
10.0,0.247073,,14,0.18760165595848022
12.0,0.247073,,14,0.21240656950088638
9.0,0.247073,,10,0.21240656950088638
10.0,0.528881,,10,0.2726561293185048
9.0,0.528881,,11,0.3009690493043063
14.0,0.0,,20,0.05099201026180312
13.0,0.247073,,16,0.1709139980435239
12.0,0.0,,16,0.08097805163515874
12.0,0.0,,16,0.0757969238042093
12.0,0.247073,,14,0.21505649940978025
12.0,0.0,,20,0.08097805163515874
11.0,0.0,,16,0.10578296517756491
14.0,0.0,,20,0.0757969238042093
13.0,0.0,,16,0.10578296517756491
14.0,0.247073,,17,0.21505649940978025
13.0,0.281808,,16,0.13604648362182775
11.0,0.528881,,12,0.2559684714035485
12.0,0.281808,,14,0.17112790311880005
12.0,0.281808,,17,0.1643594036076292
12.0,0.528881,,14,0.31091446339260326
13.0,0.247073,,17,0.2621724351628497
11.0,0.247073,,13,0.28697734870525593
14.0,0.247073,,17,0.28697734870525593
11.0,0.528881,,13,0.3472269085228744
11.0,0.528881,,14,0.37553982850867584
12.0,0.218192,,14,0.13042709262898672
10.0,0.218192,,10,0.16041313400234236
12.0,0.218192,,14,0.16041313400234236
10.0,0.5,,10,0.21548156598901136
7.0,0.5,,8,0.25056298548598366
10.0,0.565194,,14,0.34100482727994735
8.0,0.847002,,10,0.426059300639972
11.0,0.247073,,16,0.14769708284157923
9.0,0.494146,,12,0.26761907062330004
12.0,0.494146,,16,0.3421898498276696
10.0,0.465265,,12,0.21355114043320228
10.0,0.812267,,10,0.41213641661484174
13.0,0.247073,,16,0.17768312421493487
11.0,0.465265,,12,0.2435371818065579
12.0,0.247073,,16,0.17250199638398542
13.0,0.494146,,16,0.36699476337007575
11.0,0.494146,,13,0.31176157198955634
9.0,0.247073,,12,0.17250199638398542
7.0,0.494146,,8,0.2924239841657062
12.0,0.494146,,13,0.38633235119392595
9.0,0.465265,,13,0.25402200389582963
9.0,0.812267,,10,0.4669273715306035
10.0,0.247073,,14,0.1820069416339946
10.0,0.465265,,10,0.24786099922561763
12.0,0.247073,,14,0.2068118551764008
9.0,0.247073,,10,0.2068118551764008
9.0,0.465265,,11,0.28833186268824496
11.0,0.247073,,14,0.17549251081884293
12.0,0.494146,,14,0.3699852778049333
12.0,0.247073,,14,0.20547855219219854
9.0,0.247073,,10,0.2002974243612491
11.0,0.494146,,11,0.4141277791711896
7.0,0.494146,,9,0.3208220271986003
5.0,0.494146,,5,0.34562694074100647
12.0,0.247073,,17,0.17549251081884293
11.0,0.494146,,13,0.2954144986005637
14.0,0.247073,,17,0.20547855219219854
13.0,0.247073,,17,0.2002974243612491
11.0,0.494146,,14,0.3395569999668201
11.0,0.465265,,14,0.26170897121254577
12.0,0.465265,,14,0.29169501258590136
8.0,0.812267,,11,0.4804884624738525
14.0,0.247073,,20,0.22226786204594878
12.0,0.494146,,16,0.3421898498276696
13.0,0.494146,,20,0.4167606290320391
13.0,0.465265,,16,0.28812191963757183
12.0,0.812267,,14,0.48670719581921124
13.0,0.247073,,16,0.25225390341930437
11.0,0.465265,,12,0.3181079610109274
12.0,0.247073,,16,0.24707277558835494
11.0,0.494146,,16,0.44156554257444525
12.0,0.494146,,14,0.38633235119392595
14.0,0.247073,,20,0.24707277558835494
13.0,0.494146,,16,0.36699476337007575
14.0,0.494146,,17,0.46090313039829545
12.0,0.465265,,17,0.3285927831001991
12.0,0.812267,,14,0.541498150734973
13.0,0.247073,,17,0.25657772083836416
11.0,0.465265,,13,0.32243177842998716
11.0,0.247073,,13,0.2813826343807703
14.0,0.247073,,17,0.2813826343807703
11.0,0.465265,,14,0.3629026418926145
12.0,0.247073,,17,0.2500632900232125
14.0,0.494146,,17,0.4445560570093028
11.0,0.247073,,13,0.28004933139656807
13.0,0.247073,,17,0.27486820356561864
11.0,0.494146,,14,0.4886985583755591
13.0,0.247073,,17,0.2500632900232125
12.0,0.494146,,13,0.3699852778049333
12.0,0.247073,,13,0.28004933139656807
11.0,0.247073,,13,0.27486820356561864
11.0,0.494146,,11,0.4141277791711896
10.0,0.494146,,14,0.46996358560733936
8.0,0.494146,,10,0.4947684991497455
11.0,0.465265,,14,0.3362797504169153
9.0,0.465265,,10,0.36626579179027097
11.0,0.812267,,11,0.5550592416782221
12.0,0.615719,,14,0.301109861650187
10.0,0.862792,,10,0.4210318494319078
12.0,0.862792,,14,0.4956026286362773
10.0,0.833911,,10,0.36696391924181004
7.0,1.180914,,8,0.5655491954234494
10.0,0.615719,,14,0.33805336053786805
8.0,0.833911,,10,0.40390741812949105
11.0,0.615719,,14,0.33065141298257733
12.0,0.862792,,14,0.5251441799686676
8.0,0.862792,,11,0.48037005429458535
11.0,0.615719,,14,0.33065141298257733
9.0,0.862792,,10,0.45057340076429814
11.0,0.862792,,11,0.5549408334989548
8.0,0.833911,,11,0.4201928300457165
5.0,1.180914,,8,0.6437531910283727
12.0,0.281808,,21,0.12780183938844827
11.0,0.5,,17,0.19365589698007132
11.0,0.281808,,17,0.15260675293085446
12.0,0.281808,,21,0.15260675293085446
11.0,0.5,,18,0.23412676044269864
12.0,0.281808,,21,0.15260675293085446
12.0,0.281808,,21,0.17741166647326062
11.0,0.281808,,17,0.15260675293085446
9.0,0.281808,,13,0.17741166647326062
9.0,0.5,,18,0.23412676044269864
11.0,0.563616,,17,0.21285631274847291
9.0,0.781808,,13,0.27871037034009594
11.0,0.563616,,18,0.24116923273427437
9.0,0.563616,,18,0.24116923273427437
7.0,0.781808,,10,0.32832019742490826
11.0,0.281808,,17,0.15101875459039293
12.0,0.281808,,17,0.1758236681327991
9.0,0.281808,,13,0.1758236681327991
9.0,0.563616,,13,0.23607322795041757
7.0,0.563616,,14,0.264386147936219
13.0,0.281808,,21,0.15101875459039293
12.0,0.281808,,17,0.1758236681327991
14.0,0.281808,,21,0.1758236681327991
12.0,0.563616,,17,0.23607322795041757
11.0,0.563616,,23,0.264386147936219
10.0,0.5,,15,0.23045383695757654
8.0,0.781808,,11,0.3155083103176012
11.0,0.528881,,17,0.24772382717016905
9.0,0.747073,,13,0.3135778847617921
12.0,0.528881,,17,0.2725287407125752
9.0,0.528881,,13,0.2725287407125752
7.0,0.747073,,14,0.35404874822441945
11.0,0.528881,,15,0.2755192551474327
9.0,0.528881,,11,0.3003241686898389
11.0,0.528881,,18,0.2755192551474327
12.0,0.528881,,24,0.3003241686898389
10.0,0.747073,,15,0.3617357155411356
13.0,0.528881,,21,0.3222946063745386
12.0,0.747073,,17,0.38814866396616166
12.0,0.528881,,17,0.34709951991694477
14.0,0.528881,,21,0.34709951991694477
11.0,0.747073,,23,0.42861952742878895
11.0,0.528881,,18,0.3500900343518023
12.0,0.528881,,24,0.37489494789420846
13.0,0.528881,,18,0.3500900343518023
11.0,0.528881,,14,0.37489494789420846
11.0,0.747073,,15,0.43630649474550515
10.0,0.897527,,15,0.4011366059787768
8.0,1.115719,,11,0.46699066357039987
10.0,0.897527,,15,0.43067815731116715
11.0,0.897527,,15,0.43067815731116715
7.0,1.115719,,18,0.5202195743743063
15.0,0.0,,24,0.023216915201944653
13.0,0.281808,,20,0.10827138856196927
16.0,0.247073,,24,0.21770968218803496
14.0,0.247073,,20,0.14313890298366544
14.0,0.615719,,18,0.2965516817922732
14.0,0.0,,20,0.053202956575300275
12.0,0.247073,,16,0.17312494435702105
14.0,0.0,,24,0.053202956575300275
13.0,0.247073,,24,0.24769572356139058
13.0,0.281808,,18,0.15579813968381107
16.0,0.0,,24,0.048021828744350833
14.0,0.281808,,20,0.13307630210437546
16.0,0.247073,,21,0.2618521835542913
15.0,0.247073,,21,0.1872814043499218
12.0,0.615719,,18,0.35401071916015625
14.0,0.0,,24,0.053202956575300275
13.0,0.247073,,20,0.17312494435702105
14.0,0.0,,24,0.08318899794865589
15.0,0.0,,24,0.07800787011770645
15.0,0.247073,,21,0.2172674457232774
13.0,0.0,,20,0.053202956575300275
13.0,0.247073,,20,0.24769572356139058
12.0,0.0,,16,0.08318899794865589
14.0,0.0,,20,0.07800787011770645
14.0,0.247073,,17,0.29183822492764694
12.0,0.281808,,18,0.15579813968381107
13.0,0.281808,,18,0.18060305322621723
14.0,0.0,,20,0.048021828744350833
13.0,0.281808,,16,0.13307630210437546
13.0,0.0,,16,0.07800787011770646
12.0,0.0,,20,0.07800787011770646
12.0,0.281808,,14,0.18060305322621723
15.0,0.247073,,21,0.2618521835542913
15.0,0.247073,,21,0.29183822492764694
13.0,0.247073,,18,0.1872814043499218
