complexity,cost,freqs,feature_complexity,feature_cost
12.0,0.493379,,17,0.44414485083317384
12.0,0.809767,,15,0.5372639015863461
12.0,0.493379,,18,0.44562707114146977
10.0,0.740069,,14,0.6881546017562737
12.0,0.53051,,18,0.2537130564033883
10.0,0.74669,,14,0.2919611111616558
12.0,0.863503,,15,0.5385648949443029
9.0,0.493379,,13,0.4019811147970616
8.0,0.740069,,9,0.6008626890674574
10.0,0.809767,,15,0.5399370950800133
11.0,0.863503,,15,0.5385648949443029
7.0,1.240069,,9,0.6917933334503443
13.0,0.0,,20,0.0018236830232679093
12.0,0.24669,,16,0.24435121363807188
12.0,0.28382,,16,0.05203892055866205
12.0,0.24669,,16,0.20070525729366373
13.0,0.616814,,14,0.33576870303732326
12.0,0.0,,16,0.004029778806558269
11.0,0.24669,,12,0.2029113530769541
11.0,0.0,,16,0.0036473660465358186
12.0,0.28382,,12,0.05386260358192996
13.0,0.24669,,17,0.24750269737026473
11.0,0.0,,20,0.004029778806558269
10.0,0.24669,,16,0.24655730942136225
14.0,0.28382,,17,0.05542784549187221
12.0,0.24669,,17,0.20385674102585657
11.0,0.616814,,14,0.3397984818438815
11.0,0.0,,16,0.00421796625626995
10.0,0.24669,,12,0.20309954052666576
9.0,0.0,,12,0.0060416492795378595
10.0,0.0,,16,0.006424062039560309
10.0,0.24669,,13,0.2062510242588586
11.0,0.0,,20,0.0037797016336453344
12.0,0.28382,,16,0.053994939169039476
10.0,0.0,,16,0.0059857974169356945
9.0,0.0,,20,0.0059857974169356945
12.0,0.28382,,17,0.05738386410224964
12.0,0.24669,,17,0.24786014904650353
10.0,0.24669,,17,0.2500662448297939
12.0,0.0,,16,0.00421796625626995
12.0,0.24669,,12,0.24674549687107392
12.0,0.0,,12,0.006424062039560309
10.0,0.0,,12,0.0060416492795378595
12.0,0.24669,,13,0.24989698060326676
13.0,0.28382,,14,0.0558337696990757
11.0,0.28382,,10,0.057657452722343606
12.0,0.24669,,17,0.20421419270209537
11.0,0.24669,,13,0.20642028848538574
12.0,0.616814,,14,0.34034508330257085
12.0,0.24669,,16,0.20070525729366373
10.0,0.493379,,12,0.4432327879084677
11.0,0.53051,,12,0.25092049482905787
10.0,0.493379,,12,0.39958683156405955
11.0,0.863503,,10,0.5346502773077192
12.0,0.24669,,14,0.20344100324163775
11.0,0.493379,,10,0.4023225775120336
12.0,0.24669,,17,0.20289182942087988
12.0,0.53051,,13,0.25310706695627405
10.0,0.493379,,14,0.4474507541647377
12.0,0.24669,,17,0.20344100324163775
11.0,0.493379,,13,0.44596853385644175
11.0,0.53051,,14,0.2555367394266562
8.0,0.493379,,9,0.4038047978203295
9.0,0.863503,,11,0.5403885779675709
12.0,0.0,,24,0.00220609578329036
12.0,0.21618,,20,0.04045415054155786
11.0,0.24669,,20,0.24473362639809434
11.0,0.24669,,20,0.2010876700536862
12.0,0.563077,,18,0.33785267715126666
11.0,0.0,,20,0.004029778806558269
10.0,0.24669,,16,0.2029113530769541
11.0,0.0,,20,0.004029778806558269
10.0,0.24669,,16,0.24655730942136225
12.0,0.21618,,18,0.043344619746639286
10.0,0.0,,24,0.00441219156658072
11.0,0.21618,,20,0.042660246324848224
11.0,0.24669,,21,0.24788511013028716
11.0,0.24669,,21,0.204239153785879
12.0,0.563077,,18,0.34169819132752766
12.0,0.0,,20,0.004162114393667786
11.0,0.24669,,16,0.2030436886640636
10.0,0.0,,16,0.005985797416935695
11.0,0.0,,20,0.006368210176958145
11.0,0.24669,,17,0.20619517239625645
10.0,0.0,,24,0.004162114393667786
9.0,0.24669,,20,0.24668964500847176
9.0,0.0,,20,0.005985797416935695
8.0,0.0,,24,0.006368210176958145
9.0,0.24669,,21,0.2498411287406646
13.0,0.21618,,21,0.04365135333024897
11.0,0.21618,,21,0.045857449113539325
11.0,0.0,,20,0.0046003790162924
12.0,0.21618,,16,0.0428484337745599
11.0,0.0,,16,0.006424062039560309
9.0,0.0,,16,0.006424062039560309
11.0,0.21618,,14,0.045738902979641324
13.0,0.24669,,21,0.24824256180652599
11.0,0.24669,,17,0.2500662448297939
11.0,0.24669,,21,0.20459660546211783
10.0,0.24669,,17,0.20642028848538574
10.0,0.563077,,18,0.34220297899464613
11.0,0.24669,,20,0.2010876700536862
10.0,0.46287,,16,0.2393357248119537
10.0,0.493379,,16,0.44361520066849014
9.0,0.493379,,16,0.399969244324082
10.0,0.809767,,14,0.5367342514216624
12.0,0.24669,,18,0.20327424218090234
11.0,0.493379,,14,0.40215581645129816
11.0,0.24669,,21,0.20327424218090234
10.0,0.493379,,17,0.4458017727957063
10.0,0.46287,,18,0.24312750845704525
11.0,0.24669,,21,0.2038234160016602
11.0,0.46287,,17,0.24207147075992771
11.0,0.493379,,18,0.4478331669247601
7.0,0.493379,,13,0.40418721058035195
9.0,0.809767,,15,0.5421431908633036
12.0,0.24669,,21,0.20203305800258867
12.0,0.493379,,17,0.40091463227298446
12.0,0.24669,,17,0.20385674102585657
11.0,0.24669,,21,0.204239153785879
10.0,0.493379,,18,0.40406611600517733
11.0,0.24669,,21,0.20398907661296609
9.0,0.24669,,21,0.20619517239625645
12.0,0.24669,,17,0.2044273412355907
10.0,0.24669,,13,0.2062510242588586
12.0,0.493379,,18,0.40442356768141613
11.0,0.493379,,17,0.40091463227298446
10.0,0.740069,,13,0.5997962065433804
9.0,0.493379,,18,0.40310120440020064
12.0,0.493379,,18,0.4036503782209585
8.0,0.740069,,10,0.6040141727996503
12.0,0.0,,20,0.0018236830232679093
11.0,0.24669,,16,0.20070525729366373
12.0,0.24669,,16,0.24435121363807188
12.0,0.28382,,16,0.05203892055866205
12.0,0.616814,,14,0.33576870303732326
10.0,0.0,,16,0.0036473660465358186
10.0,0.28382,,12,0.05386260358192996
12.0,0.0,,16,0.004029778806558269
11.0,0.24669,,12,0.24655730942136225
11.0,0.24669,,14,0.20385674102585657
11.0,0.0,,20,0.004029778806558269
10.0,0.24669,,16,0.2029113530769541
12.0,0.24669,,17,0.24750269737026473
13.0,0.28382,,17,0.05542784549187221
11.0,0.616814,,14,0.3397984818438815
12.0,0.0,,16,0.0037797016336453344
11.0,0.28382,,12,0.053994939169039476
9.0,0.0,,12,0.0059857974169356945
11.0,0.0,,16,0.0059857974169356945
12.0,0.28382,,13,0.05738386410224964
10.0,0.0,,16,0.00421796625626995
10.0,0.24669,,12,0.24674549687107392
8.0,0.0,,12,0.0060416492795378595
9.0,0.0,,16,0.006424062039560309
10.0,0.24669,,13,0.24989698060326676
11.0,0.24669,,14,0.20421419270209537
11.0,0.24669,,14,0.20642028848538574
11.0,0.0,,16,0.00421796625626995
10.0,0.24669,,12,0.20309954052666576
10.0,0.0,,12,0.0060416492795378595
11.0,0.0,,12,0.006424062039560309
10.0,0.24669,,10,0.2062510242588586
13.0,0.24669,,17,0.24786014904650353
12.0,0.24669,,13,0.2500662448297939
11.0,0.28382,,14,0.0558337696990757
9.0,0.28382,,10,0.057657452722343606
11.0,0.616814,,14,0.34034508330257085
11.0,0.24669,,16,0.20070525729366373
9.0,0.493379,,12,0.39958683156405955
10.0,0.493379,,12,0.4432327879084677
10.0,0.53051,,12,0.25092049482905787
10.0,0.863503,,10,0.5346502773077192
11.0,0.24669,,14,0.20289182942087988
10.0,0.53051,,10,0.25310706695627405
11.0,0.24669,,14,0.20344100324163775
11.0,0.493379,,10,0.44596853385644175
7.0,0.493379,,9,0.4038047978203295
12.0,0.24669,,17,0.20344100324163775
10.0,0.493379,,13,0.4023225775120336
11.0,0.493379,,14,0.4474507541647377
10.0,0.53051,,14,0.2555367394266562
10.0,0.863503,,11,0.5403885779675709
13.0,0.21618,,18,0.041138523963348925
12.0,0.5,,14,0.09135376149874308
12.0,0.21618,,14,0.043344619746639286
12.0,0.21618,,18,0.043344619746639286
14.0,0.5,,15,0.09474268643195323
11.0,0.21618,,14,0.04353280719635096
10.0,0.21618,,14,0.045738902979641324
12.0,0.21618,,14,0.04353280719635096
11.0,0.21618,,10,0.045738902979641324
12.0,0.5,,12,0.09514861063915672
12.0,0.46287,,14,0.24002009823374476
11.0,0.74669,,10,0.29023533576913885
11.0,0.46287,,12,0.24275584418171878
11.0,0.46287,,15,0.24275584418171878
11.0,0.74669,,12,0.2948515803667372
13.0,0.24669,,21,0.24567901434699682
12.0,0.493379,,17,0.48820654496180077
12.0,0.24669,,17,0.24750269737026473
11.0,0.24669,,21,0.24788511013028716
10.0,0.493379,,18,0.49135802869399364
13.0,0.24669,,17,0.24763503295737424
11.0,0.24669,,17,0.2498411287406646
12.0,0.24669,,17,0.24807329757999885
10.0,0.24669,,13,0.24989698060326676
13.0,0.493379,,18,0.49171548037023244
12.0,0.493379,,17,0.4445605886173926
10.0,0.740069,,13,0.6870881192321967
12.0,0.493379,,15,0.4467471607446088
9.0,0.493379,,18,0.44729633456536666
11.0,0.740069,,15,0.6913060854884666
13.0,0.563077,,18,0.3394920955442373
12.0,0.563077,,18,0.34169819132752766
13.0,0.563077,,14,0.3418863787772393
11.0,0.809767,,14,0.5383736698146331
10.0,0.809767,,15,0.5411094157626071
14.0,0.0,,20,0.00220609578329036
12.0,0.24669,,16,0.2010876700536862
13.0,0.21618,,16,0.04045415054155786
13.0,0.24669,,16,0.24473362639809434
12.0,0.563077,,14,0.33785267715126666
12.0,0.0,,16,0.004029778806558269
11.0,0.24669,,12,0.24655730942136225
12.0,0.0,,16,0.00441219156658072
11.0,0.21618,,12,0.042660246324848224
12.0,0.24669,,14,0.204239153785879
13.0,0.0,,16,0.004029778806558269
11.0,0.24669,,12,0.2029113530769541
12.0,0.21618,,14,0.043344619746639286
14.0,0.24669,,17,0.24788511013028716
12.0,0.563077,,14,0.34169819132752766
14.0,0.0,,16,0.004162114393667786
12.0,0.24669,,12,0.24668964500847176
11.0,0.0,,12,0.006368210176958145
12.0,0.0,,12,0.005985797416935695
13.0,0.24669,,13,0.2498411287406646
12.0,0.0,,16,0.0046003790162924
11.0,0.21618,,12,0.0428484337745599
10.0,0.0,,12,0.006424062039560309
11.0,0.0,,12,0.006424062039560309
10.0,0.21618,,10,0.045738902979641324
13.0,0.24669,,14,0.20459660546211783
11.0,0.24669,,10,0.20642028848538574
12.0,0.0,,20,0.004162114393667786
11.0,0.24669,,16,0.2030436886640636
11.0,0.0,,16,0.005985797416935695
12.0,0.0,,16,0.006368210176958145
11.0,0.24669,,14,0.20619517239625645
15.0,0.21618,,17,0.04365135333024897
13.0,0.21618,,13,0.045857449113539325
13.0,0.24669,,17,0.24824256180652599
11.0,0.24669,,13,0.2500662448297939
12.0,0.563077,,14,0.34220297899464613
12.0,0.24669,,16,0.2010876700536862
10.0,0.493379,,12,0.399969244324082
11.0,0.46287,,12,0.2393357248119537
11.0,0.493379,,12,0.44361520066849014
10.0,0.809767,,10,0.5367342514216624
13.0,0.24669,,14,0.20327424218090234
11.0,0.493379,,10,0.4458017727957063
12.0,0.24669,,14,0.2038234160016602
11.0,0.46287,,10,0.24207147075992771
9.0,0.493379,,9,0.40418721058035195
13.0,0.24669,,17,0.20327424218090234
11.0,0.493379,,13,0.40215581645129816
12.0,0.46287,,14,0.24312750845704525
12.0,0.493379,,14,0.4478331669247601
8.0,0.809767,,11,0.5421431908633036
14.0,0.24669,,21,0.24567901434699682
13.0,0.493379,,17,0.48820654496180077
14.0,0.24669,,17,0.24788511013028716
13.0,0.24669,,17,0.24750269737026473
14.0,0.493379,,18,0.49135802869399364
13.0,0.24669,,17,0.24807329757999885
11.0,0.24669,,13,0.24989698060326676
13.0,0.24669,,21,0.24763503295737424
12.0,0.24669,,17,0.2498411287406646
13.0,0.493379,,18,0.49171548037023244
13.0,0.493379,,17,0.4445605886173926
11.0,0.740069,,13,0.6870881192321967
13.0,0.493379,,15,0.44729633456536666
13.0,0.493379,,18,0.4467471607446088
12.0,0.740069,,15,0.6913060854884666
14.0,0.28382,,21,0.053604162468604305
14.0,0.5,,17,0.09185221722687181
14.0,0.28382,,17,0.05542784549187221
14.0,0.28382,,17,0.05542784549187221
14.0,0.5,,15,0.09474268643195323
15.0,0.28382,,17,0.05556018107898173
13.0,0.28382,,13,0.05738386410224964
13.0,0.28382,,21,0.05556018107898173
12.0,0.28382,,17,0.05738386410224964
13.0,0.5,,18,0.09504942001556292
13.0,0.53051,,17,0.2524857367390001
12.0,0.74669,,13,0.2907337914972676
14.0,0.53051,,15,0.2546723088662163
13.0,0.53051,,18,0.2546723088662163
13.0,0.74669,,15,0.29452557514235916
12.0,0.616814,,18,0.3379747988206136
11.0,0.616814,,14,0.3397984818438815
10.0,0.616814,,18,0.339930817430991
11.0,0.863503,,14,0.5368563730910095
11.0,0.863503,,15,0.5390429452182257
13.0,0.24669,,18,0.20203305800258867
11.0,0.493379,,14,0.40091463227298446
11.0,0.24669,,14,0.20385674102585657
12.0,0.24669,,14,0.204239153785879
10.0,0.493379,,12,0.40406611600517733
13.0,0.24669,,14,0.20398907661296609
10.0,0.24669,,10,0.20619517239625645
11.0,0.24669,,14,0.2044273412355907
9.0,0.24669,,10,0.2062510242588586
12.0,0.493379,,12,0.40442356768141613
11.0,0.493379,,14,0.40091463227298446
9.0,0.740069,,10,0.5997962065433804
12.0,0.493379,,12,0.40310120440020064
12.0,0.493379,,12,0.4036503782209585
8.0,0.740069,,7,0.6040141727996503
13.0,0.563077,,18,0.3394920955442373
12.0,0.563077,,14,0.34169819132752766
11.0,0.563077,,14,0.3418863787772393
11.0,0.809767,,14,0.5383736698146331
12.0,0.809767,,12,0.5411094157626071
12.0,0.616814,,18,0.3379747988206136
11.0,0.616814,,14,0.3397984818438815
12.0,0.616814,,14,0.339930817430991
10.0,0.863503,,14,0.5368563730910095
11.0,0.863503,,12,0.5390429452182257
11.0,0.993379,,15,0.4907711496919811
9.0,1.240069,,11,0.689652723962377
13.0,0.21618,,20,0.0382480547582675
11.0,0.46287,,16,0.23712962902866333
11.0,0.43236,,16,0.076496109516535
13.0,0.46287,,16,0.28077558537307146
12.0,0.779257,,14,0.3738946361262438
12.0,0.46287,,16,0.28077558537307146
12.0,0.709559,,12,0.5233031159878755
12.0,0.5,,16,0.08846329229366165
11.0,0.71618,,12,0.12671134705192916
12.0,0.832994,,14,0.37219307477232283
12.0,0.46287,,16,0.23712962902866333
10.0,0.709559,,12,0.4360112032990591
12.0,0.779257,,14,0.3738946361262438
13.0,0.832994,,14,0.37219307477232283
9.0,1.209559,,9,0.5244744955927209
12.0,0.21618,,16,0.04020407336864493
11.0,0.46287,,12,0.2827316039834489
12.0,0.5,,12,0.09041931090403907
11.0,0.46287,,12,0.23908564763904075
11.0,0.832994,,10,0.37414909338270025
12.0,0.21618,,16,0.04064233799126954
9.0,0.43236,,12,0.07889039274953705
11.0,0.46287,,12,0.2831698686060735
10.0,0.46287,,12,0.23952391226166536
11.0,0.779257,,10,0.37628891935924585
12.0,0.46287,,14,0.24063856443709497
10.0,0.709559,,10,0.4395201387074908
11.0,0.21618,,20,0.04020407336864493
10.0,0.46287,,16,0.23908564763904075
12.0,0.46287,,16,0.2827316039834489
10.0,0.5,,16,0.09041931090403907
11.0,0.832994,,14,0.37414909338270025
14.0,0.43236,,17,0.07969331230522611
12.0,0.71618,,13,0.12990854984062028
12.0,0.46287,,17,0.2842845207815031
12.0,0.709559,,13,0.5268120513963072
10.0,0.779257,,14,0.3782449379696233
13.0,0.21618,,16,0.04064233799126954
12.0,0.46287,,12,0.23952391226166536
11.0,0.43236,,12,0.07889039274953705
12.0,0.46287,,12,0.2831698686060735
12.0,0.779257,,10,0.37628891935924585
15.0,0.46287,,17,0.2842845207815031
13.0,0.709559,,13,0.5268120513963072
13.0,0.5,,14,0.09225814143407529
10.0,0.71618,,10,0.1305061961923428
12.0,0.832994,,14,0.3767694550375704
12.0,0.46287,,17,0.24063856443709497
11.0,0.709559,,13,0.4395201387074908
12.0,0.779257,,14,0.3782449379696233
12.0,0.832994,,14,0.3767694550375704
10.0,1.209559,,11,0.5296877989277886
13.0,0.21618,,18,0.04038162712189453
13.0,0.46287,,14,0.2829091577366985
12.0,0.5,,14,0.09059686465728868
12.0,0.46287,,14,0.23926320139229035
13.0,0.832994,,12,0.3743266471359499
11.0,0.21618,,14,0.04277591035489657
10.0,0.46287,,10,0.2416574846252924
12.0,0.21618,,18,0.04233764573227196
11.0,0.5,,14,0.0925528832676661
12.0,0.46287,,15,0.2864180931451301
13.0,0.21618,,14,0.04277591035489657
11.0,0.46287,,10,0.2853034409697005
12.0,0.5,,12,0.09439171379770232
13.0,0.46287,,15,0.24277213680072202
12.0,0.832994,,12,0.3789030274011974
14.0,0.21618,,21,0.04090365617611736
14.0,0.43236,,17,0.07915171093438486
14.0,0.46287,,17,0.28343118679092133
13.0,0.46287,,17,0.23978523044651318
14.0,0.779257,,15,0.37655023754409367
14.0,0.21618,,17,0.042859674786494786
12.0,0.46287,,13,0.24174124905689062
13.0,0.21618,,21,0.042859674786494786
12.0,0.46287,,17,0.28538720540129875
12.0,0.43236,,18,0.08234891372307597
14.0,0.21618,,17,0.0432979394091194
12.0,0.43236,,13,0.08154599416738689
16.0,0.46287,,18,0.28694012219935294
13.0,0.46287,,18,0.24329416585494484
13.0,0.779257,,15,0.3809005393874731
12.0,0.46287,,18,0.2411732913346495
11.0,0.709559,,14,0.44005486560504525
10.0,0.46287,,18,0.2431293099450269
12.0,0.46287,,14,0.24356757456765152
11.0,0.709559,,15,0.4435638010134769
13.0,0.21618,,18,0.04038162712189453
12.0,0.46287,,14,0.23926320139229035
13.0,0.46287,,14,0.2829091577366985
13.0,0.5,,14,0.09059686465728868
13.0,0.832994,,12,0.3743266471359499
12.0,0.21618,,14,0.04233764573227196
11.0,0.5,,10,0.0925528832676661
11.0,0.21618,,14,0.04277591035489657
11.0,0.46287,,10,0.2853034409697005
11.0,0.46287,,12,0.24277213680072202
12.0,0.21618,,14,0.04277591035489657
11.0,0.46287,,10,0.2416574846252924
14.0,0.46287,,15,0.2864180931451301
12.0,0.5,,12,0.09439171379770232
12.0,0.832994,,12,0.3789030274011974
9.0,0.43236,,13,0.08014347556307082
9.0,0.71618,,9,0.13035871309846497
7.0,0.43236,,9,0.08253775879607286
9.0,0.43236,,9,0.08253775879607286
8.0,0.71618,,7,0.13415356223887862
12.0,0.46287,,18,0.2848192476790576
11.0,0.709559,,14,0.5273467782938617
11.0,0.46287,,14,0.286775266289435
10.0,0.46287,,14,0.28721353091205964
12.0,0.709559,,15,0.5308557137022932
11.0,0.779257,,15,0.37903558055265557
10.0,0.779257,,11,0.38142986378565763
14.0,0.21618,,21,0.04090365617611736
14.0,0.46287,,17,0.23978523044651318
14.0,0.43236,,17,0.07915171093438486
14.0,0.46287,,17,0.28343118679092133
14.0,0.779257,,15,0.37655023754409367
15.0,0.21618,,17,0.042859674786494786
13.0,0.46287,,13,0.28538720540129875
13.0,0.21618,,17,0.0432979394091194
12.0,0.43236,,13,0.08154599416738689
14.0,0.46287,,15,0.24329416585494484
13.0,0.21618,,21,0.042859674786494786
12.0,0.46287,,17,0.24174124905689062
13.0,0.43236,,18,0.08234891372307597
13.0,0.46287,,18,0.28694012219935294
13.0,0.779257,,15,0.3809005393874731
12.0,0.46287,,18,0.2848192476790576
11.0,0.709559,,14,0.5273467782938617
11.0,0.46287,,14,0.28721353091205964
10.0,0.46287,,18,0.286775266289435
11.0,0.709559,,15,0.5308557137022932
10.0,0.5,,13,0.09287548386024237
10.0,0.71618,,9,0.13112353861850987
10.0,0.5,,9,0.09483150247061979
8.0,0.5,,13,0.09483150247061979
10.0,0.71618,,10,0.134320741407201
12.0,0.832994,,15,0.3776351264408426
10.0,0.832994,,15,0.37959114505122005
12.0,0.46287,,18,0.2411732913346495
11.0,0.709559,,14,0.44005486560504525
