complexity,cost,freqs,feature_complexity,feature_cost
14.0,0.04566,,14,0.0019907945972127135
13.0,0.04566,,13,0.0019097682953673459
10.0,0.06088,,9,0.0025122764573857247
15.0,0.04566,,14,0.0019695770897458723
15.0,0.04566,,14,0.0019695770897458723
8.0,0.06088,,7,0.0026145202666979337
19.0,0.01522,,22,0.0006623169563969057
18.0,0.03044,,18,0.0012648251184152848
18.0,0.01522,,18,0.0007134388610530101
19.0,0.03044,,16,0.0013458514202606526
18.0,0.01522,,18,0.0007134388610530101
17.0,0.01522,,14,0.0007645607657091145
20.0,0.03044,,16,0.0013458514202606526
18.0,0.03044,,18,0.0012648251184152848
16.0,0.04566,,14,0.0018673332804336638
17.0,0.03044,,16,0.0013246339127938114
19.0,0.03044,,16,0.0013246339127938114
15.0,0.04566,,11,0.0019695770897458723
18.0,0.03044,,18,0.008622727824276095
17.0,0.03044,,14,0.0086738497289322
17.0,0.04566,,14,0.009225235986294475
16.0,0.04566,,10,0.009285044780673001
18.0,0.01522,,18,0.0007134388610530101
17.0,0.03044,,14,0.001315947023071389
17.0,0.01522,,14,0.0007645607657091145
18.0,0.03044,,12,0.0013969733249167568
18.0,0.03044,,16,0.008703754126121463
17.0,0.03044,,12,0.008754876030777568
19.0,0.03044,,19,0.0013246339127938114
17.0,0.04566,,15,0.0019271420748121905
19.0,0.01522,,22,0.0006623169563969057
18.0,0.03044,,18,0.0012648251184152848
18.0,0.01522,,18,0.0007134388610530101
20.0,0.03044,,16,0.0013458514202606526
18.0,0.01522,,18,0.0007134388610530101
17.0,0.01522,,14,0.0007645607657091145
19.0,0.03044,,16,0.0013458514202606526
18.0,0.03044,,18,0.0012648251184152848
16.0,0.04566,,14,0.0018673332804336638
19.0,0.03044,,16,0.0013246339127938114
17.0,0.03044,,16,0.0013246339127938114
15.0,0.04566,,11,0.0019695770897458723
18.0,0.03044,,18,0.008622727824276095
17.0,0.03044,,14,0.0086738497289322
17.0,0.04566,,14,0.009225235986294475
16.0,0.04566,,10,0.009285044780673001
18.0,0.01522,,18,0.0007134388610530101
17.0,0.03044,,14,0.001315947023071389
17.0,0.01522,,14,0.0007645607657091145
18.0,0.03044,,12,0.0013969733249167568
18.0,0.03044,,16,0.008703754126121463
17.0,0.03044,,12,0.008754876030777568
19.0,0.03044,,19,0.0013246339127938114
17.0,0.04566,,15,0.0019271420748121905
13.0,0.03044,,17,0.0013072601333489668
12.0,0.04566,,13,0.0019097682953673459
12.0,0.03044,,13,0.0013583820380050713
14.0,0.04566,,11,0.0019907945972127135
12.0,0.03044,,13,0.0013583820380050713
11.0,0.03044,,9,0.0014095039426611756
14.0,0.04566,,11,0.0019907945972127135
12.0,0.04566,,13,0.0019097682953673459
9.0,0.06088,,9,0.0025122764573857247
14.0,0.04566,,11,0.0019695770897458723
14.0,0.04566,,11,0.0019695770897458723
8.0,0.06088,,6,0.0026145202666979337
12.0,0.0761,,13,0.017890398825504254
9.0,0.09132,,8,0.018492906987522633
14.0,0.06088,,18,0.01712583805979514
13.0,0.0761,,14,0.017728346221813518
13.0,0.0761,,14,0.025086248927674328
13.0,0.0761,,14,0.025086248927674328
11.0,0.09132,,10,0.03304665979555352
13.0,0.0761,,14,0.017728346221813518
10.0,0.09132,,10,0.018330854383831897
8.0,0.12176,,8,0.03425167611959028
14.0,0.0761,,13,0.01784796381057057
11.0,0.09132,,8,0.01845047197258895
15.0,0.0761,,13,0.02520586651643138
13.0,0.09132,,8,0.03316627738431057
15.0,0.0761,,13,0.02520586651643138
13.0,0.09132,,8,0.03316627738431057
12.0,0.0761,,13,0.01784796381057057
9.0,0.09132,,8,0.01845047197258895
6.0,0.12176,,5,0.034456163738214696
21.0,0.056326,,26,0.04981959066463316
20.0,0.071546,,22,0.050422098826651544
20.0,0.056326,,22,0.04987071256928926
23.0,0.071546,,23,0.05050312512849691
20.0,0.056326,,22,0.04987071256928926
18.0,0.056326,,18,0.04992183447394537
23.0,0.071546,,23,0.05050312512849691
20.0,0.071546,,22,0.05042209882665154
19.0,0.086766,,18,0.051024606988669924
24.0,0.071546,,23,0.05048190762103007
24.0,0.071546,,23,0.05048190762103007
17.0,0.086766,,16,0.05112685079798213
20.0,0.056326,,22,0.04987071256928926
19.0,0.056326,,18,0.04992183447394537
19.0,0.071546,,18,0.05047322073130764
23.0,0.071546,,19,0.05053302952568617
23.0,0.071546,,20,0.05050312512849691
21.0,0.086766,,16,0.05110563329051529
20.0,0.071546,,22,0.05778000153251235
19.0,0.086766,,18,0.05838250969453074
20.0,0.071546,,18,0.05783112343716845
23.0,0.086766,,19,0.058463535996376104
21.0,0.071546,,20,0.05783981032689088
19.0,0.071546,,16,0.05789093223154698
20.0,0.056326,,22,0.04987071256928926
19.0,0.056326,,18,0.04992183447394537
17.0,0.056326,,18,0.04992183447394537
19.0,0.071546,,18,0.05783112343716845
18.0,0.071546,,16,0.05789093223154698
19.0,0.071546,,18,0.05047322073130764
16.0,0.071546,,14,0.05052434263596375
23.0,0.071546,,19,0.05053302952568617
23.0,0.071546,,20,0.05050312512849691
22.0,0.086766,,16,0.05110563329051529
21.0,0.086766,,16,0.058463535996376104
20.0,0.071546,,22,0.05778000153251235
20.0,0.071546,,18,0.05783112343716845
19.0,0.071546,,18,0.05783112343716845
18.0,0.086766,,18,0.06574041240039154
19.0,0.086766,,16,0.06580022119477007
19.0,0.086766,,18,0.05838250969453074
17.0,0.101986,,14,0.06634292056240992
23.0,0.086766,,19,0.058463535996376104
21.0,0.086766,,16,0.058463535996376104
21.0,0.071546,,20,0.05783981032689088
19.0,0.071546,,16,0.05789093223154698
18.0,0.071546,,16,0.05789093223154698
19.0,0.086766,,16,0.06580022119477007
16.0,0.086766,,14,0.0658600299891486
20.0,0.071546,,22,0.05042209882665154
18.0,0.086766,,18,0.051024606988669924
19.0,0.071546,,18,0.05047322073130764
21.0,0.086766,,19,0.05110563329051529
19.0,0.071546,,18,0.05047322073130764
17.0,0.071546,,14,0.05052434263596375
22.0,0.086766,,19,0.05110563329051529
19.0,0.086766,,18,0.05102460698866992
16.0,0.101986,,14,0.0516271151506883
22.0,0.086766,,19,0.05108441578304845
23.0,0.086766,,19,0.05108441578304845
15.0,0.101986,,12,0.05172935896000051
23.0,0.071546,,20,0.05048190762103007
22.0,0.071546,,16,0.05053302952568617
21.0,0.086766,,16,0.05108441578304845
22.0,0.086766,,17,0.05114422457742697
23.0,0.071546,,20,0.05048190762103007
22.0,0.071546,,16,0.05053302952568617
22.0,0.086766,,16,0.05108441578304845
22.0,0.086766,,17,0.05114422457742697
16.0,0.086766,,15,0.05112685079798213
14.0,0.101986,,11,0.05172935896000051
17.0,0.117206,,16,0.0669454287244283
15.0,0.132426,,12,0.06754793688644668
14.0,0.132426,,11,0.06766755447520374
19.0,0.071546,,22,0.05778000153251236
18.0,0.071546,,18,0.05783112343716846
18.0,0.071546,,18,0.05783112343716846
18.0,0.086766,,18,0.06574041240039155
18.0,0.086766,,16,0.06580022119477008
18.0,0.086766,,18,0.05838250969453074
17.0,0.086766,,14,0.05843363159918684
22.0,0.086766,,19,0.05844231848890927
18.0,0.086766,,18,0.06574041240039155
17.0,0.086766,,14,0.06579153430504765
16.0,0.086766,,14,0.06579153430504765
16.0,0.101986,,14,0.07370082326827074
16.0,0.101986,,12,0.07376063206264927
18.0,0.086766,,18,0.05838250969453074
17.0,0.086766,,14,0.05843363159918684
17.0,0.101986,,14,0.05898501785654912
20.0,0.101986,,15,0.05904482665092765
20.0,0.086766,,16,0.05844231848890927
18.0,0.101986,,12,0.05904482665092765
15.0,0.132426,,12,0.0749058395923075
20.0,0.056326,,22,0.04987071256928926
19.0,0.071546,,18,0.050473220731307646
19.0,0.056326,,18,0.04992183447394537
22.0,0.071546,,16,0.05055424703315302
19.0,0.056326,,18,0.04992183447394537
16.0,0.056326,,14,0.04997295637860147
22.0,0.071546,,16,0.05055424703315302
19.0,0.071546,,18,0.05047322073130764
17.0,0.086766,,14,0.051075728893326025
22.0,0.071546,,16,0.05053302952568617
22.0,0.071546,,16,0.05053302952568617
15.0,0.086766,,11,0.051177972702638234
20.0,0.056326,,18,0.04992183447394537
18.0,0.056326,,14,0.04997295637860147
19.0,0.071546,,14,0.05052434263596375
21.0,0.071546,,12,0.05058415143034227
23.0,0.071546,,19,0.05055424703315302
21.0,0.086766,,15,0.0511567551951714
19.0,0.071546,,18,0.05783112343716845
18.0,0.086766,,14,0.05843363159918684
18.0,0.071546,,14,0.05788224534182456
20.0,0.086766,,12,0.05851465790103221
20.0,0.071546,,16,0.05789093223154698
17.0,0.071546,,12,0.05794205413620308
20.0,0.071546,,20,0.057861027834357724
19.0,0.071546,,16,0.05791214973901383
19.0,0.071546,,16,0.05791214973901383
19.0,0.086766,,16,0.06582143870223692
19.0,0.086766,,14,0.06588124749661545
19.0,0.086766,,16,0.058463535996376104
18.0,0.086766,,12,0.05851465790103221
21.0,0.086766,,14,0.05852334479075463
23.0,0.071546,,20,0.05048190762103007
22.0,0.086766,,16,0.051084415783048454
23.0,0.071546,,16,0.05053302952568617
23.0,0.086766,,14,0.05116544208489382
23.0,0.071546,,16,0.05053302952568617
20.0,0.071546,,12,0.05058415143034227
23.0,0.086766,,14,0.05116544208489382
22.0,0.086766,,16,0.05108441578304845
17.0,0.101986,,12,0.05168692394506683
22.0,0.086766,,14,0.05114422457742697
21.0,0.086766,,14,0.05114422457742697
16.0,0.101986,,9,0.051789167754379035
20.0,0.056326,,22,0.04987071256928926
19.0,0.071546,,18,0.050473220731307646
19.0,0.056326,,18,0.04992183447394537
22.0,0.071546,,19,0.05055424703315302
19.0,0.056326,,18,0.04992183447394537
17.0,0.056326,,14,0.04997295637860147
22.0,0.071546,,19,0.05055424703315302
19.0,0.071546,,18,0.05047322073130764
18.0,0.086766,,14,0.051075728893326025
23.0,0.071546,,19,0.05053302952568617
23.0,0.071546,,19,0.05053302952568617
16.0,0.086766,,12,0.051177972702638234
19.0,0.056326,,18,0.04992183447394537
17.0,0.056326,,14,0.04997295637860147
18.0,0.071546,,14,0.05052434263596375
21.0,0.071546,,15,0.05058415143034227
21.0,0.071546,,16,0.05055424703315302
19.0,0.086766,,12,0.0511567551951714
18.0,0.071546,,18,0.05783112343716845
17.0,0.086766,,14,0.05843363159918684
18.0,0.071546,,14,0.05788224534182456
21.0,0.086766,,15,0.05851465790103221
19.0,0.071546,,16,0.05789093223154698
17.0,0.071546,,12,0.05794205413620308
20.0,0.071546,,20,0.057861027834357724
19.0,0.071546,,16,0.05791214973901383
18.0,0.071546,,16,0.05791214973901383
18.0,0.086766,,16,0.06582143870223692
18.0,0.086766,,14,0.06588124749661545
19.0,0.086766,,16,0.058463535996376104
17.0,0.086766,,12,0.05851465790103221
23.0,0.086766,,17,0.05852334479075463
20.0,0.071546,,20,0.05783981032689088
20.0,0.071546,,16,0.05789093223154698
19.0,0.071546,,16,0.05789093223154698
18.0,0.086766,,16,0.06580022119477007
19.0,0.086766,,14,0.0658600299891486
19.0,0.086766,,16,0.05844231848890927
17.0,0.101986,,12,0.06640272935678845
23.0,0.086766,,17,0.05852334479075463
21.0,0.086766,,14,0.05852334479075463
17.0,0.086766,,15,0.06584265620970375
16.0,0.086766,,11,0.06589377811435987
15.0,0.086766,,11,0.06589377811435987
15.0,0.101986,,11,0.07380306707758294
15.0,0.101986,,9,0.07386287587196147
23.0,0.071546,,23,0.05048190762103007
22.0,0.086766,,19,0.051084415783048454
22.0,0.071546,,19,0.05053302952568617
22.0,0.086766,,20,0.05116544208489382
22.0,0.071546,,19,0.05053302952568617
20.0,0.071546,,15,0.05058415143034227
22.0,0.086766,,20,0.05116544208489382
22.0,0.086766,,19,0.05108441578304845
19.0,0.101986,,15,0.05168692394506683
22.0,0.086766,,20,0.05114422457742697
21.0,0.086766,,20,0.05114422457742697
17.0,0.101986,,13,0.051789167754379035
18.0,0.132426,,11,0.07502545718106456
21.0,0.056326,,26,0.04981959066463316
20.0,0.071546,,22,0.050422098826651544
20.0,0.056326,,22,0.04987071256928926
23.0,0.071546,,23,0.05050312512849691
20.0,0.056326,,22,0.04987071256928926
18.0,0.056326,,18,0.04992183447394537
23.0,0.071546,,23,0.05050312512849691
20.0,0.071546,,22,0.05042209882665154
19.0,0.086766,,18,0.051024606988669924
24.0,0.071546,,23,0.05048190762103007
24.0,0.071546,,23,0.05048190762103007
17.0,0.086766,,16,0.05112685079798213
20.0,0.056326,,22,0.04987071256928926
19.0,0.056326,,18,0.04992183447394537
19.0,0.071546,,18,0.05047322073130764
23.0,0.071546,,19,0.05053302952568617
23.0,0.071546,,20,0.05050312512849691
22.0,0.086766,,16,0.05110563329051529
20.0,0.071546,,22,0.05778000153251235
19.0,0.086766,,18,0.05838250969453074
20.0,0.071546,,18,0.05783112343716845
23.0,0.086766,,19,0.058463535996376104
21.0,0.071546,,20,0.05783981032689088
19.0,0.071546,,16,0.05789093223154698
20.0,0.056326,,22,0.04987071256928926
19.0,0.056326,,18,0.04992183447394537
17.0,0.056326,,18,0.04992183447394537
19.0,0.071546,,18,0.05783112343716845
18.0,0.071546,,16,0.05789093223154698
19.0,0.071546,,18,0.05047322073130764
16.0,0.071546,,14,0.05052434263596375
23.0,0.071546,,19,0.05053302952568617
23.0,0.071546,,20,0.05050312512849691
21.0,0.086766,,16,0.05110563329051529
21.0,0.086766,,16,0.058463535996376104
20.0,0.071546,,22,0.05778000153251235
20.0,0.071546,,18,0.05783112343716845
19.0,0.071546,,18,0.05783112343716845
18.0,0.086766,,18,0.06574041240039154
19.0,0.086766,,16,0.06580022119477007
19.0,0.086766,,18,0.05838250969453074
17.0,0.101986,,14,0.06634292056240992
23.0,0.086766,,19,0.058463535996376104
21.0,0.086766,,16,0.058463535996376104
21.0,0.071546,,20,0.05783981032689088
19.0,0.071546,,16,0.05789093223154698
18.0,0.071546,,16,0.05789093223154698
19.0,0.086766,,16,0.06580022119477007
16.0,0.086766,,14,0.0658600299891486
20.0,0.071546,,22,0.05042209882665154
18.0,0.086766,,18,0.051024606988669924
19.0,0.071546,,18,0.05047322073130764
22.0,0.086766,,19,0.05110563329051529
19.0,0.071546,,18,0.05047322073130764
17.0,0.071546,,14,0.05052434263596375
21.0,0.086766,,19,0.05110563329051529
19.0,0.086766,,18,0.05102460698866992
16.0,0.101986,,14,0.0516271151506883
23.0,0.086766,,19,0.05108441578304845
22.0,0.086766,,19,0.05108441578304845
15.0,0.101986,,12,0.05172935896000051
23.0,0.071546,,20,0.05048190762103007
22.0,0.071546,,16,0.05053302952568617
22.0,0.086766,,16,0.05108441578304845
22.0,0.086766,,17,0.05114422457742697
23.0,0.071546,,20,0.05048190762103007
22.0,0.071546,,16,0.05053302952568617
21.0,0.086766,,16,0.05108441578304845
22.0,0.086766,,17,0.05114422457742697
16.0,0.086766,,15,0.05112685079798213
14.0,0.101986,,11,0.05172935896000051
17.0,0.117206,,16,0.0669454287244283
15.0,0.132426,,12,0.06754793688644668
14.0,0.132426,,11,0.06766755447520374
19.0,0.071546,,22,0.05778000153251235
18.0,0.071546,,18,0.05783112343716845
18.0,0.071546,,18,0.05783112343716845
18.0,0.086766,,18,0.06574041240039154
18.0,0.086766,,16,0.06580022119477007
18.0,0.086766,,18,0.05838250969453073
17.0,0.086766,,14,0.05843363159918683
22.0,0.086766,,19,0.05844231848890926
18.0,0.086766,,18,0.06574041240039154
17.0,0.086766,,14,0.06579153430504764
16.0,0.086766,,14,0.06579153430504764
16.0,0.101986,,14,0.07370082326827074
16.0,0.101986,,12,0.07376063206264927
18.0,0.086766,,18,0.05838250969453073
17.0,0.086766,,14,0.05843363159918683
17.0,0.101986,,14,0.05898501785654911
20.0,0.101986,,15,0.05904482665092764
20.0,0.086766,,16,0.05844231848890926
18.0,0.101986,,12,0.05904482665092764
15.0,0.132426,,12,0.07490583959230748
20.0,0.056326,,22,0.04987071256928926
19.0,0.071546,,18,0.050473220731307646
19.0,0.056326,,18,0.04992183447394537
22.0,0.071546,,16,0.05055424703315302
19.0,0.056326,,18,0.04992183447394537
16.0,0.056326,,14,0.04997295637860147
22.0,0.071546,,16,0.05055424703315302
19.0,0.071546,,18,0.05047322073130764
17.0,0.086766,,14,0.051075728893326025
22.0,0.071546,,16,0.05053302952568617
22.0,0.071546,,16,0.05053302952568617
15.0,0.086766,,11,0.051177972702638234
20.0,0.056326,,18,0.04992183447394537
18.0,0.056326,,14,0.04997295637860147
19.0,0.071546,,14,0.05052434263596375
21.0,0.071546,,12,0.05058415143034227
23.0,0.071546,,19,0.05055424703315302
21.0,0.086766,,15,0.0511567551951714
19.0,0.071546,,18,0.05783112343716845
18.0,0.086766,,14,0.05843363159918684
18.0,0.071546,,14,0.05788224534182456
20.0,0.086766,,12,0.05851465790103221
20.0,0.071546,,16,0.05789093223154698
17.0,0.071546,,12,0.05794205413620308
20.0,0.071546,,20,0.05786102783435772
19.0,0.071546,,16,0.057912149739013825
19.0,0.071546,,16,0.057912149739013825
19.0,0.086766,,16,0.0658214387022369
19.0,0.086766,,14,0.06588124749661543
19.0,0.086766,,16,0.0584635359963761
18.0,0.086766,,12,0.058514657901032205
21.0,0.086766,,14,0.058523344790754626
23.0,0.071546,,20,0.05048190762103007
22.0,0.086766,,16,0.051084415783048454
23.0,0.071546,,16,0.05053302952568617
23.0,0.086766,,14,0.05116544208489382
23.0,0.071546,,16,0.05053302952568617
20.0,0.071546,,12,0.05058415143034227
23.0,0.086766,,14,0.05116544208489382
22.0,0.086766,,16,0.05108441578304845
17.0,0.101986,,12,0.05168692394506683
21.0,0.086766,,14,0.05114422457742697
22.0,0.086766,,14,0.05114422457742697
16.0,0.101986,,9,0.051789167754379035
20.0,0.056326,,22,0.04987071256928926
19.0,0.071546,,18,0.050473220731307646
19.0,0.056326,,18,0.04992183447394537
22.0,0.071546,,19,0.05055424703315302
19.0,0.056326,,18,0.04992183447394537
17.0,0.056326,,14,0.04997295637860147
22.0,0.071546,,19,0.05055424703315302
19.0,0.071546,,18,0.05047322073130764
18.0,0.086766,,14,0.051075728893326025
23.0,0.071546,,19,0.05053302952568617
23.0,0.071546,,19,0.05053302952568617
16.0,0.086766,,12,0.051177972702638234
19.0,0.056326,,18,0.04992183447394537
17.0,0.056326,,14,0.04997295637860147
18.0,0.071546,,14,0.05052434263596375
21.0,0.071546,,15,0.05058415143034227
21.0,0.071546,,16,0.05055424703315302
19.0,0.086766,,12,0.0511567551951714
18.0,0.071546,,18,0.05783112343716845
17.0,0.086766,,14,0.05843363159918684
18.0,0.071546,,14,0.05788224534182456
21.0,0.086766,,15,0.05851465790103221
19.0,0.071546,,16,0.05789093223154698
17.0,0.071546,,12,0.05794205413620308
20.0,0.071546,,20,0.05786102783435772
19.0,0.071546,,16,0.057912149739013825
18.0,0.071546,,16,0.057912149739013825
18.0,0.086766,,16,0.0658214387022369
18.0,0.086766,,14,0.06588124749661543
19.0,0.086766,,16,0.0584635359963761
17.0,0.086766,,12,0.058514657901032205
23.0,0.086766,,17,0.058523344790754626
20.0,0.071546,,20,0.05783981032689088
20.0,0.071546,,16,0.05789093223154698
19.0,0.071546,,16,0.05789093223154698
18.0,0.086766,,16,0.06580022119477007
19.0,0.086766,,14,0.0658600299891486
19.0,0.086766,,16,0.05844231848890927
17.0,0.101986,,12,0.06640272935678845
23.0,0.086766,,17,0.05852334479075463
21.0,0.086766,,14,0.05852334479075463
17.0,0.086766,,15,0.06584265620970374
16.0,0.086766,,11,0.06589377811435985
15.0,0.086766,,11,0.06589377811435985
15.0,0.101986,,11,0.07380306707758294
15.0,0.101986,,9,0.07386287587196147
23.0,0.071546,,23,0.05048190762103007
22.0,0.086766,,19,0.051084415783048454
22.0,0.071546,,19,0.05053302952568617
22.0,0.086766,,20,0.05116544208489382
22.0,0.071546,,19,0.05053302952568617
20.0,0.071546,,15,0.05058415143034227
22.0,0.086766,,20,0.05116544208489382
22.0,0.086766,,19,0.05108441578304845
19.0,0.101986,,15,0.05168692394506683
21.0,0.086766,,20,0.05114422457742697
22.0,0.086766,,20,0.05114422457742697
17.0,0.101986,,13,0.051789167754379035
18.0,0.132426,,11,0.07502545718106454
17.0,0.112827,,22,0.08539507925478967
16.0,0.128047,,18,0.08599758741680805
17.0,0.112827,,18,0.08544620115944578
20.0,0.128047,,19,0.08607861371865341
17.0,0.112827,,18,0.08544620115944578
15.0,0.112827,,14,0.08549732306410188
20.0,0.128047,,19,0.08607861371865341
16.0,0.128047,,18,0.08599758741680805
15.0,0.143267,,14,0.08660009557882642
21.0,0.128047,,19,0.08605739621118658
21.0,0.128047,,19,0.08605739621118658
14.0,0.143267,,12,0.08670233938813862
17.0,0.112827,,18,0.08544620115944578
15.0,0.112827,,14,0.08549732306410188
16.0,0.128047,,14,0.08604870932146415
19.0,0.128047,,15,0.08610851811584268
19.0,0.128047,,16,0.08607861371865341
17.0,0.143267,,12,0.08668112188067179
16.0,0.128047,,18,0.09335549012266886
15.0,0.143267,,14,0.09395799828468723
16.0,0.128047,,14,0.09340661202732496
19.0,0.143267,,15,0.0940390245865326
17.0,0.128047,,16,0.09341529891704739
16.0,0.128047,,12,0.09346642082170349
17.0,0.112827,,18,0.08544620115944578
15.0,0.112827,,14,0.08549732306410188
14.0,0.112827,,14,0.08549732306410188
15.0,0.128047,,14,0.09340661202732496
15.0,0.128047,,12,0.09346642082170349
16.0,0.128047,,14,0.08604870932146415
13.0,0.128047,,10,0.08609983122612025
19.0,0.128047,,15,0.08610851811584268
19.0,0.128047,,16,0.08607861371865341
17.0,0.143267,,12,0.08668112188067179
17.0,0.143267,,12,0.0940390245865326
16.0,0.128047,,18,0.09335549012266886
16.0,0.128047,,14,0.09340661202732496
15.0,0.128047,,14,0.09340661202732496
14.0,0.143267,,14,0.10131590099054805
15.0,0.143267,,12,0.10137570978492658
15.0,0.143267,,14,0.09395799828468723
13.0,0.158487,,10,0.10191840915256642
19.0,0.143267,,15,0.0940390245865326
17.0,0.143267,,12,0.0940390245865326
17.0,0.128047,,16,0.09341529891704739
16.0,0.128047,,12,0.09346642082170349
15.0,0.128047,,12,0.09346642082170349
15.0,0.143267,,12,0.10137570978492658
13.0,0.143267,,10,0.1014355185793051
16.0,0.128047,,18,0.08599758741680805
14.0,0.143267,,14,0.08660009557882642
16.0,0.128047,,14,0.08604870932146415
18.0,0.143267,,15,0.08668112188067179
16.0,0.128047,,14,0.08604870932146415
14.0,0.128047,,10,0.08609983122612025
18.0,0.143267,,15,0.08668112188067179
15.0,0.143267,,14,0.08660009557882643
11.0,0.158487,,10,0.0872026037408448
19.0,0.143267,,15,0.08665990437320496
19.0,0.143267,,15,0.08665990437320496
11.0,0.158487,,8,0.08730484755015701
19.0,0.128047,,16,0.08605739621118658
18.0,0.128047,,12,0.08610851811584268
17.0,0.143267,,12,0.08665990437320496
17.0,0.143267,,13,0.08671971316758349
19.0,0.128047,,16,0.08605739621118658
18.0,0.128047,,12,0.08610851811584268
17.0,0.143267,,12,0.08665990437320496
17.0,0.143267,,13,0.08671971316758349
13.0,0.143267,,11,0.08670233938813862
10.0,0.158487,,7,0.08730484755015701
13.0,0.173707,,12,0.10252091731458482
10.0,0.188927,,8,0.10312342547660319
10.0,0.188927,,7,0.10324304306536025
20.0,0.112827,,22,0.09275298196065049
17.0,0.128047,,18,0.10071339282852967
19.0,0.112827,,18,0.09280410386530659
19.0,0.112827,,18,0.09280410386530659
18.0,0.128047,,16,0.10079441913037504
19.0,0.112827,,18,0.09280410386530659
17.0,0.112827,,14,0.09285522576996269
19.0,0.112827,,18,0.09280410386530659
17.0,0.112827,,14,0.09285522576996269
18.0,0.128047,,16,0.10079441913037504
19.0,0.128047,,18,0.10071339282852967
16.0,0.143267,,14,0.10867380369640886
19.0,0.128047,,16,0.1007732016229082
19.0,0.128047,,16,0.1007732016229082
15.0,0.143267,,11,0.10877604750572106
19.0,0.128047,,18,0.09335549012266886
16.0,0.143267,,14,0.10131590099054805
18.0,0.128047,,14,0.09340661202732496
18.0,0.128047,,14,0.09340661202732496
17.0,0.143267,,12,0.10139692729239341
22.0,0.128047,,16,0.09341529891704739
21.0,0.128047,,12,0.09346642082170349
23.0,0.128047,,19,0.09341529891704739
21.0,0.128047,,15,0.09346642082170349
19.0,0.128047,,18,0.10071339282852967
16.0,0.143267,,14,0.10867380369640886
18.0,0.128047,,14,0.10076451473318578
18.0,0.128047,,14,0.10076451473318578
17.0,0.143267,,12,0.10875482999825423
17.0,0.128047,,14,0.10076451473318578
16.0,0.128047,,10,0.10081563663784188
17.0,0.128047,,14,0.10076451473318578
16.0,0.128047,,10,0.10081563663784188
16.0,0.143267,,12,0.10875482999825423
17.0,0.143267,,14,0.10867380369640886
14.0,0.158487,,10,0.11663421456428805
17.0,0.143267,,12,0.10873361249078739
17.0,0.143267,,12,0.10873361249078739
13.0,0.158487,,7,0.11673645837360025
19.0,0.128047,,18,0.09335549012266886
16.0,0.143267,,14,0.10131590099054805
18.0,0.128047,,14,0.09340661202732496
18.0,0.128047,,14,0.09340661202732496
17.0,0.143267,,12,0.10139692729239341
17.0,0.143267,,14,0.09395799828468725
14.0,0.158487,,10,0.10191840915256643
20.0,0.143267,,12,0.09401780707906578
20.0,0.143267,,15,0.09401780707906578
22.0,0.128047,,19,0.09341529891704739
20.0,0.128047,,15,0.09346642082170349
20.0,0.143267,,15,0.09401780707906578
17.0,0.143267,,16,0.0940776158734443
21.0,0.128047,,16,0.09341529891704739
20.0,0.128047,,12,0.09346642082170349
19.0,0.143267,,12,0.09401780707906578
17.0,0.143267,,10,0.0940776158734443
15.0,0.173707,,12,0.10987882002044563
12.0,0.188927,,8,0.11783923088832482
14.0,0.188927,,7,0.11795884847708188
20.0,0.112827,,22,0.09275298196065049
17.0,0.128047,,18,0.10071339282852967
19.0,0.112827,,18,0.09280410386530659
19.0,0.112827,,18,0.09280410386530659
18.0,0.128047,,16,0.10079441913037504
19.0,0.112827,,18,0.09280410386530659
17.0,0.112827,,14,0.09285522576996269
19.0,0.112827,,18,0.09280410386530659
17.0,0.112827,,14,0.09285522576996269
18.0,0.128047,,16,0.10079441913037504
19.0,0.128047,,18,0.10071339282852967
16.0,0.143267,,14,0.10867380369640886
19.0,0.128047,,16,0.1007732016229082
19.0,0.128047,,16,0.1007732016229082
15.0,0.143267,,11,0.10877604750572106
19.0,0.128047,,18,0.09335549012266886
16.0,0.143267,,14,0.10131590099054805
18.0,0.128047,,14,0.09340661202732496
18.0,0.128047,,14,0.09340661202732496
17.0,0.143267,,12,0.10139692729239341
22.0,0.128047,,16,0.09341529891704739
21.0,0.128047,,12,0.09346642082170349
23.0,0.128047,,19,0.09341529891704739
21.0,0.128047,,15,0.09346642082170349
19.0,0.128047,,18,0.10071339282852967
16.0,0.143267,,14,0.10867380369640886
18.0,0.128047,,14,0.10076451473318578
18.0,0.128047,,14,0.10076451473318578
17.0,0.143267,,12,0.10875482999825423
17.0,0.128047,,14,0.10076451473318578
16.0,0.128047,,10,0.10081563663784188
17.0,0.128047,,14,0.10076451473318578
16.0,0.128047,,10,0.10081563663784188
16.0,0.143267,,12,0.10875482999825423
17.0,0.143267,,14,0.10867380369640886
14.0,0.158487,,10,0.11663421456428805
17.0,0.143267,,12,0.10873361249078739
17.0,0.143267,,12,0.10873361249078739
13.0,0.158487,,7,0.11673645837360025
19.0,0.128047,,18,0.09335549012266886
16.0,0.143267,,14,0.10131590099054805
18.0,0.128047,,14,0.09340661202732496
18.0,0.128047,,14,0.09340661202732496
17.0,0.143267,,12,0.10139692729239341
17.0,0.143267,,14,0.09395799828468725
14.0,0.158487,,10,0.10191840915256643
20.0,0.143267,,12,0.09401780707906578
20.0,0.143267,,15,0.09401780707906578
22.0,0.128047,,19,0.09341529891704739
20.0,0.128047,,15,0.09346642082170349
20.0,0.143267,,15,0.09401780707906578
